activeaddresses,difficulty,difficulty30mom,difficulty30rsi,difficulty90mom,hashrate90var,median_transaction_fee30trxUSD,median_transaction_feeUSD,mining_profitability,mining_profitability90rsi,price30smaUSD,price30wmaUSD,price3emaUSD,price3wmaUSD,price7smaUSD,price90wmaUSD,sentinusd90emaUSD,sentinusd90smaUSD,size90trx,transactionvalueUSD,priceUSD
150897,609482680.0,341751430.0,100.0,543732620.0,2.2349189044696e+30,-0.7609999999999999,0.0787,607.0319999999999,46.61600000000001,338.342,422.374,678.077,694.2819999999999,587.658,256.202,326712914,234553944,0.006999999999999999,15780.0,650.085
124668,609482680.0,341751430.0,100.0,543732620.0,2.2800317984256e+30,-0.688,0.0703,584.639,46.527,356.111,445.871,690.311,710.005,623.2719999999999,267.301,342919801,245527891,0.013000000000000001,17533.0,670.7280000000001
143015,609482680.0,236153541.0,100.0,543732620.0,2.3342809962632e+30,-0.606,0.0723,594.2090000000001,46.571000000000005,374.449,469.548,706.704,718.836,647.928,278.70799999999997,358346491,256010867,0.02,14733.0,670.3939999999999
179510,609482680.0,218553892.0,100.0,543732620.0,2.3844819935611e+30,-0.516,0.0797,600.7280000000001,46.601000000000006,395.056,496.786,751.674,756.445,675.7510000000001,291.58099999999996,420934787,290635513,0.027000000000000003,39147.0,730.449
199263,609482680.0,218553892.0,100.0,543732620.0,2.4058179780984e+30,-0.41200000000000003,0.0891,801.79,47.532,418.49800000000005,528.802,821.4860000000001,831.7130000000001,732.4119999999999,306.368,476709845,320120767,0.035,31175.0,753.055
202035,609482680.0,218553892.0,100.0,543732620.0,2.4554626866725e+30,-0.297,0.0935,788.0930000000001,47.475,443.211,562.095,878.013,897.143,780.268,321.91700000000003,536354734,354484497,0.043,32612.0,738.125
189628,634388614.0,243459826.0,100.0,568638553.0,2.5293846915113e+30,-0.171,0.0982,732.457,47.242,469.414,596.8340000000001,929.84,950.8960000000001,824.061,338.30199999999996,580631852,381644288,0.052000000000000005,28801.0,729.7589999999999
163942,707408283.0,316479495.0,100.0,641658223.0,2.5869313507038e+30,-0.034,0.105,824.924,47.674,497.966,634.438,991.061,1009.0,868.867,356.028,610941530,402286228,0.06,26764.0,760.7189999999999
166307,707408283.0,316479495.0,100.0,641658223.0,2.7342040698397e+30,0.10300000000000001,0.0916,651.137,46.943999999999996,521.89,661.3810000000001,953.316,972.158,899.3,370.524,627488287,416311510,0.068,19215.0,756.6139999999999
178033,707408283.0,316479495.0,100.0,641658223.0,2.8140514896974e+30,0.23800000000000002,0.0918,588.415,46.684,545.8330000000001,686.929,935.607,939.52,927.1289999999999,384.87800000000004,642354233,429488197,0.076,17596.0,771.1439999999999
174151,707408283.0,316479495.0,100.0,625673537.0,2.8965444919984e+30,0.37200000000000005,0.0985,785.2330000000001,47.607,571.903,715.2410000000001,960.1310000000001,950.888,953.987,400.506,653881589,441234854,0.084,15099.0,779.773
184281,707408283.0,316479495.0,100.0,620475265.0,2.9879847064284e+30,0.506,0.10400000000000001,682.71,47.177,599.335,745.2330000000001,998.454,999.59,974.77,417.06800000000004,670147623,455572610,0.092,17608.0,793.6289999999999
184046,707408283.0,295100016.0,100.0,620475265.0,3.0364041630565e+30,0.636,0.0991,705.512,47.284,624.656,770.503,994.74,1005.0,982.84,432.4,689096934,471707674,0.10099999999999999,18551.0,834.69
169434,707408283.0,196478545.0,100.0,620475265.0,3.1243632823238e+30,0.754,0.0916,714.245,47.325,646.922,789.316,955.503,961.2710000000001,973.4960000000001,445.875,697279660,482701150,0.10800000000000001,15084.0,877.685
150899,707408283.0,196478545.0,100.0,620475265.0,3.2342700326188e+30,0.851,0.0721,499.25,46.418,661.811,794.077,838.1089999999999,830.95,926.13,454.856,719224040,501031987,0.11599999999999999,25248.0,961.717
114536,707408283.0,196478545.0,100.0,620475265.0,3.2958203565953e+30,0.93,0.0734,549.1709999999999,46.658,676.326,798.705,785.828,759.7230000000001,900.1260000000001,463.972,722999081,509588846,0.122,18916.0,914.81
156258,707408283.0,196478545.0,100.0,620475265.0,3.3851592453777e+30,0.998,0.0856,543.486,46.63399999999999,693.704,810.319,821.081,792.802,891.331,475.63599999999997,729925364,520269933,0.128,16773.0,848.331
154546,775435719.0,264505981.0,100.0,688502701.0,3.5047633263478e+30,1.061,0.0917,594.596,46.883,714.535,824.7130000000001,868.95,866.112,881.6410000000001,488.45,730662485,527634709,0.135,11437.0,849.84
152924,908350862.0,397421124.0,100.0,821417845.0,3.6299826432587e+30,1.114,0.0888,486.61300000000006,46.42,733.658,835.885,878.324,892.177,860.3430000000001,500.43,736252723,537620502,0.14,14723.0,846.22
130824,908350862.0,397421124.0,100.0,821417845.0,3.7447898080171e+30,1.159,0.0854,460.80699999999996,46.31,750.8910000000001,843.625,865.972,875.513,840.7139999999999,511.474,737162107,545365959,0.146,13529.0,899.4760000000001
146004,908350862.0,397421124.0,100.0,821182106.0,3.8573285926784e+30,1.195,0.087,496.25300000000004,46.486999999999995,767.5939999999999,851.318,868.053,867.557,834.1239999999999,522.703,738366401,553385072,0.151,13575.0,893.878
148107,908350862.0,397421124.0,100.0,795722314.0,4.022939063562e+30,1.2229999999999999,0.0855,516.908,46.59,782.721,856.943,861.418,859.707,853.2769999999999,533.4119999999999,733697432,558680372,0.156,10111.0,837.415
141315,908350862.0,397421124.0,100.0,795722314.0,4.2202168915379e+30,1.242,0.0835,424.99199999999996,46.188,796.813,860.284,847.9639999999999,847.205,867.7,543.497,725976403,562001470,0.161,7399.0,844.33
177669,908350862.0,397421124.0,100.0,795722314.0,4.364234811802e+30,1.25,0.0774,466.724,46.4,808.682,858.8389999999999,811.19,807.842,855.997,552.0880000000001,745555320,579105818,0.165,23729.0,857.806
158826,908350862.0,365629853.0,100.0,795722314.0,4.569455159177e+30,1.245,0.0673,376.20599999999996,46.001999999999995,816.007,850.086,742.096,733.7239999999999,821.166,558.2909999999999,752562837,589817038,0.16899999999999998,15805.0,854.1080000000001
181244,908350862.0,298868183.0,100.0,795722314.0,4.7867430540837e+30,1.2229999999999999,0.0555,299.68,45.666000000000004,816.1410000000001,833.216,648.309,630.664,773.57,561.756,760298204,600960718,0.17300000000000001,13767.0,822.71
157747,908350862.0,298868183.0,100.0,795722314.0,5.072057997922e+30,1.1909999999999998,0.0616,351.48,45.93600000000001,816.6110000000001,820.302,632.148,605.001,739.622,566.467,761978314,609277288,0.177,12038.0,836.905
153561,908350862.0,298868183.0,100.0,795722314.0,5.2747033845696e+30,1.1520000000000001,0.0664,314.89099999999996,45.773999999999994,822.2389999999999,810.426,647.839,629.514,710.107,572.102,758879476,615575106,0.18,10109.0,842.293
127412,1067492473.0,458009793.0,100.0,954863924.0,5.3842014077649e+30,1.107,0.0614,286.682,45.648,822.7310000000001,797.01,631.065,630.986,675.7510000000001,576.5219999999999,755079586,621424165,0.183,10561.0,886.057
124083,1180923195.0,571440515.0,100.0,1068294647.0,5.5792403175855e+30,1.0590000000000002,0.0635,281.558,45.625,821.388,784.887,632.942,632.761,647.224,581.273,750926595,626372412,0.18600000000000003,10907.0,863.039
152463,1180923195.0,571440515.0,100.0,1068294647.0,5.803136982854e+30,1.008,0.065,280.033,45.618,818.436,773.835,641.513,639.03,629.462,586.234,744355872,630122081,0.188,8425.0,852.448
130524,1180923195.0,571440515.0,100.0,1055118439.0,6.0265972756269e+30,0.9570000000000001,0.0671,283.407,45.636,817.375,764.305,656.12,657.862,629.137,591.52,740557165,635356514,0.191,10261.0,837.8969999999999
130234,1180923195.0,571440515.0,100.0,1032103995.0,6.2146654185915e+30,0.909,0.0737,276.822,45.606,815.6189999999999,754.823,663.257,667.12,645.69,596.665,736904160,640727615,0.193,10419.0,808.1569999999999
122662,1180923195.0,571440515.0,100.0,1032103995.0,6.3969911737985e+30,0.8640000000000001,0.073,329.254,45.898,813.4119999999999,749.328,696.8530000000001,700.477,662.0419999999999,602.995,730350528,644669908,0.195,8586.0,829.446
126404,1180923195.0,571440515.0,100.0,1032103995.0,6.6314958917619e+30,0.8220000000000001,0.0753,327.066,45.887,808.804,745.434,724.954,731.743,674.831,609.674,723809739,648754026,0.196,8281.0,861.16
115924,1180923195.0,571440515.0,100.0,1032103995.0,6.7602451818405e+30,0.782,0.0738,281.436,45.669,802.257,740.8739999999999,731.54,741.822,692.5219999999999,615.871,717492056,652848934,0.198,9336.0,859.05
129269,1180923195.0,546534582.0,100.0,1032103995.0,6.7999931888016e+30,0.745,0.073,333.098,45.963,793.86,736.197,730.6489999999999,736.43,706.085,621.734,714749214,658309596,0.19899999999999998,11616.0,798.2130000000001
152686,1180923195.0,473514912.0,100.0,1032103995.0,6.9585568774324e+30,0.71,0.0761,317.265,45.886,784.1410000000001,734.059,745.684,746.633,721.89,628.129,712017995,663385325,0.2,10796.0,825.551
119176,1180923195.0,473514912.0,100.0,1032103995.0,7.1141394581663e+30,0.6779999999999999,0.0757,329.658,45.958,778.842,732.283,751.1489999999999,753.5060000000001,734.159,634.278,704404389,665966016,0.201,7588.0,812.648
97260,1180923195.0,473514912.0,100.0,1032103995.0,7.3588657929911e+30,0.649,0.0771,348.98699999999997,46.07,773.951,731.7860000000001,761.1469999999999,764.563,748.552,640.59,697608445,669245374,0.201,9219.0,824.5419999999999
137758,1406071639.0,698663355.0,100.0,1257252439.0,7.6262037733786e+30,0.623,0.078,223.18900000000002,45.446999999999996,767.1210000000001,732.1619999999999,770.46,773.0369999999999,755.5980000000001,646.929,694072708,674171812,0.201,9824.0,838.57
143112,1418481395.0,711073112.0,100.0,1269662195.0,7.7188645631023e+30,0.6,0.0794,305.16700000000003,45.928999999999995,759.0160000000001,733.872,782.044,785.263,761.395,653.411,694356831,681439739,0.20199999999999999,11723.0,835.689
116602,1418481395.0,711073112.0,100.0,1254352231.0,7.8491256096869e+30,0.581,0.0835,272.972,45.769,753.805,738.7539999999999,808.367,811.85,775.19,660.6310000000001,690306814,686557309,0.20199999999999999,9826.0,816.934
136208,1418481395.0,711073112.0,100.0,1229200146.0,8.064933686751e+30,0.5670000000000001,0.0878,358.94300000000004,46.276,752.5189999999999,746.7460000000001,843.0260000000001,849.3439999999999,796.322,668.6210000000001,692848330,694596251,0.20199999999999999,13784.0,817.692
178917,1418481395.0,711073112.0,100.0,1229200146.0,8.4641302329357e+30,0.561,0.0962,339.329,46.176,760.553,760.243,902.372,912.535,825.0360000000001,678.273,698020394,703941472,0.20199999999999999,13829.0,830.298
142545,1418481395.0,711073112.0,100.0,1229200146.0,8.830500711218e+30,0.5589999999999999,0.0915,309.022,46.021,766.595,770.195,908.591,924.258,847.635,686.689,700179060,711559368,0.203,12847.0,800.337
147459,1418481395.0,711073112.0,100.0,1229200146.0,9.1836323256529e+30,0.557,0.0848,309.67400000000004,46.025,766.328,775.4680000000001,878.461,889.388,858.6619999999999,693.45,698885463,717658102,0.203,10509.0,727.9010000000001
134119,1418481395.0,643045676.0,100.0,1229200146.0,9.5171394782082e+30,0.556,0.085,330.92900000000003,46.155,764.095,780.8560000000001,864.15,860.165,868.672,700.068,694190930,721915134,0.20199999999999999,8291.0,696.6610000000001
127459,1418481395.0,510130533.0,100.0,1229200146.0,9.9924949236241e+30,0.5539999999999999,0.0846,276.671,45.871,762.7130000000001,786.154,855.185,847.779,876.185,706.429,689096147,726097343,0.20199999999999999,8566.0,676.2289999999999
130048,1418481395.0,510130533.0,100.0,1229200146.0,1.0468610755598e+31,0.555,0.0899,328.941,46.193000000000005,764.2410000000001,794.9780000000001,877.331,873.451,885.44,713.783,681934588,729136983,0.201,6528.0,659.682
117030,1418481395.0,510130533.0,100.0,1229200146.0,1.0830508820897e+31,0.556,0.0894,335.13,46.232,765.033,803.342,885.6039999999999,887.801,887.753,720.827,674746411,731757819,0.2,7062.0,661.433
152204,1730264288.0,821913426.0,100.0,1540983039.0,1.1843784120305e+31,0.556,0.0837,205.048,45.541000000000004,764.454,808.0110000000001,861.51,866.579,869.9960000000001,726.442,669344093,735149484,0.198,8093.0,634.091
131569,1789546951.0,881196089.0,100.0,1569632845.0,1.2251610996891e+31,0.555,0.0844,238.674,45.753,764.7810000000001,813.165,852.92,850.283,859.927,732.038,668154074,740445054,0.19699999999999998,10812.0,574.95
132995,1789546951.0,881196089.0,100.0,1521815702.0,1.2707528485506e+31,0.5529999999999999,0.0858,263.902,45.913000000000004,767.561,819.166,855.363,849.915,861.2810000000001,737.758,664525820,744735205,0.195,8200.0,547.519
132515,1789546951.0,881196089.0,100.0,1521815702.0,1.3522228877875e+31,0.55,0.0854,231.919,45.74,773.5980000000001,824.75,854.7360000000001,853.711,861.89,743.22,660883760,748787996,0.19399999999999998,8849.0,587.908
129347,1789546951.0,881196089.0,100.0,1521815702.0,1.3983842414014e+31,0.545,0.0823,205.78099999999998,45.599,782.5369999999999,827.919,838.7230000000001,839.0260000000001,858.5319999999999,747.819,653801136,750837625,0.193,5937.0,633.999
106595,1789546951.0,881196089.0,100.0,1521815702.0,1.4244338622698e+31,0.54,0.0837,255.472,45.92,789.9010000000001,831.426,837.814,835.041,849.5930000000001,752.567,645723311,752763531,0.191,5569.0,630.288
108928,1789546951.0,881196089.0,100.0,1521815702.0,1.4672289621609e+31,0.5329999999999999,0.0842,229.78099999999998,45.778999999999996,795.86,834.806,840.054,837.2330000000001,842.2239999999999,757.2669999999999,641713326,755980997,0.18899999999999997,9805.0,628.232
179150,1789546951.0,722054478.0,100.0,1521815702.0,1.5166124749532e+31,0.527,0.0886,272.177,46.056000000000004,804.919,840.6260000000001,863.055,863.2769999999999,849.173,762.763,641835626,760765761,0.187,10397.0,622.409
159738,1789546951.0,608623756.0,100.0,1521815702.0,1.5698882158497e+31,0.521,0.0863,218.28900000000002,45.755,812.5260000000001,844.375,863.047,867.2539999999999,851.846,767.581,638986712,764148812,0.18600000000000003,7158.0,597.613
152991,1789546951.0,608623756.0,100.0,1521815702.0,1.6103523713136e+31,0.515,0.0852,255.773,46.004,819.2719999999999,846.951,857.748,861.58,851.08,772.003,633800802,766515685,0.185,6206.0,565.081
150325,1789546951.0,608623756.0,100.0,1521815702.0,1.6615387670607e+31,0.507,0.0838,222.274,45.81399999999999,824.8439999999999,848.153,847.823,846.938,848.7639999999999,775.941,628968112,765820522,0.183,6562.0,578.305
142626,1941427191.0,760503995.0,100.0,1568098051.0,1.7451452986265e+31,0.49700000000000005,0.0808,211.733,45.754,829.436,847.076,827.99,825.452,846.685,779.063,627925607,770970871,0.182,9157.0,618.523
126987,2193847870.0,1012924675.0,100.0,1802919083.0,1.8165943661485e+31,0.48700000000000004,0.0829,189.766,45.628,832.7360000000001,847.077,828.7180000000001,823.758,845.62,782.498,622188779,774045703,0.18100000000000002,7002.0,570.345
125577,2193847870.0,1012924675.0,100.0,1802919083.0,1.870771519709e+31,0.47600000000000003,0.0861,188.82299999999998,45.623000000000005,836.3389999999999,848.91,844.939,841.755,848.315,786.471,615594815,776285314,0.179,6214.0,499.8
170535,2193847870.0,1012924675.0,100.0,1802919083.0,1.9200401036707e+31,0.466,0.0859,212.797,45.788999999999994,840.37,850.3760000000001,851.9939999999999,854.819,844.457,790.2330000000001,617779881,780619559,0.17800000000000002,11137.0,572.999
158246,2193847870.0,1012924675.0,100.0,1802919083.0,1.9884655522087e+31,0.45399999999999996,0.0798,165.921,45.513999999999996,842.6519999999999,847.6560000000001,825.1039999999999,828.9830000000001,835.196,792.495,615119824,784591325,0.177,7571.0,580.375
141296,2193847870.0,1012924675.0,100.0,1802919083.0,2.0299727071899e+31,0.442,0.0826,183.105,45.635,844.813,846.552,825.327,822.0219999999999,831.3530000000001,795.211,609928489,787322646,0.17600000000000002,6386.0,567.6569999999999
151812,2193847870.0,1012924675.0,100.0,1802919083.0,2.0637778150444e+31,0.428,0.0813,209.699,45.824,846.681,844.477,818.988,814.543,827.7460000000001,797.4889999999999,605598319,790521779,0.175,6873.0,560.0830000000001
149083,2193847870.0,1012924675.0,100.0,1802919083.0,2.1526184574238e+31,0.415,0.0825,191.262,45.713,848.461,843.049,821.765,820.745,830.087,799.8789999999999,599369223,792672824,0.174,5448.0,561.09
135027,2193847870.0,787776232.0,100.0,1802919083.0,2.2587431013059e+31,0.401,0.0839,188.72,45.696999999999996,850.421,842.4110000000001,830.1669999999999,829.573,831.39,802.425,594125089,795355601,0.17300000000000001,6809.0,604.807
135504,2193847870.0,775366475.0,100.0,1802919083.0,2.3328220739235e+31,0.38799999999999996,0.0836,194.87400000000002,45.742,851.823,841.46,832.928,834.791,827.752,804.752,589698453,797416658,0.172,7529.0,677.6060000000001
172514,2193847870.0,775366475.0,100.0,1781539603.0,2.4265253025178e+31,0.374,0.0817,174.726,45.617,851.2310000000001,839.21,824.931,826.7919999999999,821.735,806.515,585124955,798799722,0.171,6863.0,662.002
169184,2193847870.0,775366475.0,100.0,1682918132.0,2.4650790610631e+31,0.36,0.0818,189.08599999999998,45.724,849.2310000000001,837.046,821.311,820.439,824.518,808.1510000000001,586188510,803321290,0.17,9271.0,661.3530000000001
156878,2468705673.0,1050224278.0,100.0,1957775935.0,2.5564529083323e+31,0.34700000000000003,0.083,163.04399999999998,45.56,844.85,835.824,825.805,823.8689999999999,825.196,809.926,587212795,806674101,0.16899999999999998,9515.0,642.185
163457,2621404453.0,1202923058.0,100.0,2110474715.0,2.637306594159e+31,0.33299999999999996,0.08,168.56799999999998,45.602,841.035,832.952,813.071,813.216,823.437,810.9060000000001,585515396,808802329,0.16899999999999998,7295.0,619.677
165518,2621404453.0,1202923058.0,100.0,2110474715.0,2.7170472374847e+31,0.315,0.0728,128.748,45.347,837.02,825.653,770.4860000000001,769.113,809.632,810.171,586356052,812395530,0.16899999999999998,9076.0,627.479
148302,2621404453.0,1202923058.0,100.0,2110474715.0,2.8116487012569e+31,0.295,0.0697,141.035,45.442,831.914,816.5980000000001,733.573,724.3539999999999,789.3589999999999,808.654,582278077,814264137,0.16899999999999998,6215.0,630.3009999999999
129205,2621404453.0,1202923058.0,100.0,2110474715.0,2.8831716330673e+31,0.271,0.0676,109.08,45.236000000000004,826.248,806.554,704.9010000000001,691.6510000000001,766.579,806.5889999999999,576986444,815464241,0.16899999999999998,6124.0,625.927
171464,2621404453.0,1202923058.0,100.0,2110474715.0,2.895183251093e+31,0.244,0.066,138.637,45.468,818.255,795.808,682.2919999999999,671.3610000000001,744.1139999999999,804.072,576028334,817261452,0.16899999999999998,7998.0,636.984
154904,2621404453.0,1202923058.0,100.0,2110474715.0,2.9636682075295e+31,0.215,0.0661,124.494,45.375,810.507,785.69,671.862,663.315,721.7919999999999,801.515,573736002,817322937,0.16899999999999998,7071.0,638.79
215136,2621404453.0,891140165.0,100.0,2110474715.0,3.0102098946032e+31,0.184,0.0634,131.629,45.431999999999995,803.7289999999999,774.308,652.977,647.47,693.762,798.285,569915248,816640348,0.17,6459.0,632.924
164040,2621404453.0,831857502.0,100.0,2110474715.0,3.0969114792848e+31,0.149,0.0575,108.42,45.276,794.75,759.548,613.9630000000001,609.077,661.564,793.699,566122121,809286607,0.171,5916.0,631.464
177305,2621404453.0,831857502.0,100.0,2110474715.0,3.1900623913182e+31,0.11,0.0548,110.10600000000001,45.29,784.4069999999999,743.5980000000001,580.741,571.091,635.795,788.47,563202912,807192971,0.172,5922.0,631.648
150516,2621404453.0,831857502.0,100.0,2078683443.0,3.2816225471249e+31,0.071,0.0588,115.166,45.332,775.534,730.921,584.325,572.285,620.259,784.096,564222813,808156928,0.17300000000000001,10455.0,625.026
127690,2621404453.0,831857502.0,100.0,2011921773.0,3.4100016553392e+31,0.033,0.0634,120.73100000000001,45.378,769.243,721.789,609.1619999999999,604.222,614.226,780.704,560140602,799393214,0.17300000000000001,6601.0,613.511
180407,3123016159.0,1333469208.0,100.0,2513533479.0,3.5650134622781e+31,-0.004,0.063,90.469,45.168,762.3560000000001,712.825,619.725,624.462,610.0269999999999,777.209,554642172,787689017,0.174,5253.0,613.783
158221,3129573175.0,1340026223.0,100.0,2520090495.0,3.6387801843335e+31,-0.04,0.0628,104.77799999999999,45.288999999999994,755.221,704.171,623.9780000000001,629.878,605.284,773.6619999999999,549177308,781820776,0.175,4856.0,596.009
177581,3129573175.0,1340026223.0,100.0,2520090495.0,3.8445139756396e+31,-0.07400000000000001,0.0622,106.205,45.301,746.432,695.6030000000001,623.194,625.663,603.615,769.954,543212824,770323625,0.17600000000000002,3972.0,582.231
181061,3129573175.0,1340026223.0,100.0,2520090495.0,3.9932305090347e+31,-0.10800000000000001,0.0598,94.72,45.218999999999994,737.585,686.002,610.403,610.982,606.8530000000001,765.696,538369869,755990961,0.177,4549.0,563.3480000000001
178725,3129573175.0,1340026223.0,100.0,2520090495.0,4.0901443093654e+31,-0.142,0.0565,81.316,45.123000000000005,728.0060000000001,674.872,587.742,585.48,609.362,760.7410000000001,532796433,746605908,0.17800000000000002,4166.0,564.372
155997,3129573175.0,1340026223.0,100.0,2520090495.0,4.1316303708823e+31,-0.175,0.0578,104.883,45.33,719.3530000000001,665.2139999999999,583.023,577.115,607.99,756.12,526038566,737285766,0.179,3874.0,563.641
162909,3129573175.0,1188145984.0,100.0,2520090495.0,4.2485975601408e+31,-0.20600000000000002,0.0619,93.369,45.246,713.0319999999999,658.709,600.773,596.21,605.779,752.413,519973346,728455064,0.18,4174.0,577.854
215155,3129573175.0,935725304.0,100.0,2520090495.0,4.3653605808408e+31,-0.237,0.057,96.52,45.273999999999994,704.395,649.504,585.559,587.731,597.215,747.673,518270844,697748347,0.182,6169.0,579.582
209217,3129573175.0,935725304.0,100.0,2520090495.0,4.446220882711e+31,-0.26899999999999996,0.05,72.495,45.095,692.35,636.304,542.679,543.102,578.868,741.437,519015816,671009094,0.183,7065.0,543.197
201441,3129573175.0,935725304.0,100.0,2520090495.0,4.4931915846589e+31,-0.299,0.0573,99.28399999999999,45.339,682.815,628.604,557.839,548.1569999999999,571.809,736.9060000000001,516172556,639887929,0.185,5374.0,502.664
184914,3129573175.0,935725304.0,100.0,2495184561.0,4.6121196469265e+31,-0.327,0.057999999999999996,93.461,45.294,675.553,621.995,569.107,564.487,569.347,732.6260000000001,511928321,615133443,0.187,4585.0,499.324
196558,3440425944.0,1246578073.0,100.0,2733017660.0,4.7838969625435e+31,-0.354,0.0568,81.992,45.207,666.957,615.034,568.382,572.786,569.715,728.163,507790254,596954822,0.18899999999999997,4616.0,469.42800000000005
181806,3815723799.0,1621875929.0,100.0,3108315516.0,4.9268799964213e+31,-0.38,0.055999999999999994,66.869,45.09,658.538,608.139,564.232,565.989,567.112,723.653,506552275,586817524,0.191,7155.0,457.005
159534,3815723799.0,1621875929.0,100.0,3108315516.0,4.9773827568278e+31,-0.40399999999999997,0.0561,70.374,45.123000000000005,649.756,601.852,562.661,561.8480000000001,558.9069999999999,719.252,502142559,575728873,0.19399999999999998,5415.0,476.29699999999997
237402,3815723799.0,1621875929.0,100.0,3108315516.0,5.0029378720082e+31,-0.424,0.0605,82.03,45.233999999999995,641.964,598.952,583.734,582.78,563.83,715.898,505187228,569882496,0.19699999999999998,8048.0,466.32199999999995
232504,3815723799.0,1621875929.0,100.0,3108315516.0,5.0228651340588e+31,-0.44,0.0678,92.501,45.335,636.695,601.251,630.67,633.92,589.231,714.237,509061961,561965846,0.2,8090.0,434.95099999999996
202159,3815723799.0,1621875929.0,100.0,3108315516.0,5.0952078868396e+31,-0.451,0.0662,85.625,45.28,631.53,602.884,646.336,657.671,601.945,712.321,507611751,549862914,0.205,6134.0,444.394
195791,3815723799.0,1621875929.0,100.0,3108315516.0,5.155662599391e+31,-0.45899999999999996,0.0661,96.40799999999999,45.385,626.319,604.808,653.844,664.278,613.514,710.472,505340787,542561490,0.209,5746.0,451.81199999999995
181085,3815723799.0,1347018125.0,100.0,3108315516.0,5.308889436022e+31,-0.46399999999999997,0.0642,81.271,45.261,620.049,605.831,648.015,651.877,624.161,708.263,528150742,540866433,0.213,21380.0,459.325
171425,3815723799.0,1194319346.0,100.0,3108315516.0,5.4180631447521e+31,-0.467,0.062,80.342,45.254,614.0269999999999,605.807,633.846,634.126,632.674,705.578,537805373,541715855,0.21600000000000003,15017.0,454.031
173671,3815723799.0,1194319346.0,100.0,3108315516.0,5.4967054026502e+31,-0.469,0.0627,88.848,45.339,610.679,606.675,630.663,627.33,642.158,703.0930000000001,538913338,536716664,0.22,9490.0,451.41
208180,3815723799.0,1194319346.0,100.0,3040288080.0,5.5707976518853e+31,-0.47,0.063,74.49,45.218999999999994,608.467,607.941,630.482,627.59,645.8,700.7260000000001,547920011,538775026,0.223,13691.0,447.11
190830,3815723799.0,1194319346.0,100.0,2907372936.0,5.6054978334202e+31,-0.469,0.0626,86.072,45.336999999999996,606.7909999999999,609.068,628.205,627.644,638.418,698.3330000000001,549372089,534652485,0.22699999999999998,8140.0,407.70300000000003
203575,3815723799.0,1194319346.0,100.0,2907372936.0,5.6720926249061e+31,-0.466,0.0637,90.213,45.38,606.034,611.016,632.594,632.185,634.844,696.2460000000001,551872570,533380421,0.231,9181.0,403.32800000000003
193770,4218033170.0,1596628717.0,100.0,3309682308.0,5.8985085826674e+31,-0.462,0.0639,69.744,45.203,605.279,613.129,635.692,636.044,631.621,694.252,550315008,529925377,0.23399999999999999,6621.0,425.31
192350,4250217920.0,1628813467.0,100.0,3341867057.0,5.9014600926243e+31,-0.457,0.0633,69.325,45.2,605.24,614.913,634.308,635.556,630.298,692.186,546804369,528421517,0.23800000000000002,5614.0,415.876
146940,4250217920.0,1628813467.0,100.0,3341867057.0,5.9977180526523e+31,-0.451,0.0631,77.196,45.284,607.124,616.604,632.886,633.172,631.982,690.1419999999999,542791283,528219499,0.24100000000000002,6056.0,445.898
140615,4250217920.0,1628813467.0,100.0,3341867057.0,6.0602649102041e+31,-0.445,0.0632,80.775,45.321999999999996,609.928,618.187,632.2669999999999,631.8,632.577,688.1510000000001,536151639,512929170,0.244,4068.0,487.666
189544,4250217920.0,1628813467.0,100.0,3341867057.0,6.2522741320047e+31,-0.43700000000000006,0.0625,67.711,45.205,611.1659999999999,619.161,628.6469999999999,628.306,631.8240000000001,686.05,531843741,504881890,0.247,5135.0,517.354
143022,4250217920.0,1628813467.0,100.0,3341867057.0,6.2648175241237e+31,-0.43,0.0614,70.018,45.23,610.4830000000001,619.312,621.0790000000001,620.372,630.05,683.7080000000001,555474997,510465712,0.249,29823.0,505.461
165259,4250217920.0,1127201761.0,100.0,3341867057.0,6.270537274912e+31,-0.423,0.0614,77.922,45.318000000000005,609.933,619.525,617.431,615.566,626.735,681.3560000000001,558151696,508693729,0.251,9196.0,485.296
166842,4250217920.0,1120644745.0,100.0,3341867057.0,6.378569426715e+31,-0.41700000000000004,0.0596,73.325,45.275,608.859,618.627,606.72,604.85,620.624,678.615,554768493,506285227,0.252,5707.0,490.961
189900,4250217920.0,1120644745.0,100.0,3182725447.0,6.4805707297181e+31,-0.41200000000000003,0.0582,73.32600000000001,45.275,607.519,616.909,594.476,592.082,613.382,675.5880000000001,550237552,503647740,0.254,4782.0,501.27099999999996
169700,4250217920.0,1120644745.0,100.0,3069294725.0,6.6434947794639e+31,-0.408,0.0563,62.29600000000001,45.17100000000001,606.377,614.059,578.9119999999999,575.086,603.651,672.153,543319181,499973664,0.255,3540.0,498.97
149541,4250217920.0,1120644745.0,100.0,3069294725.0,6.9319136803643e+31,-0.405,0.0564,72.15,45.285,606.3530000000001,611.349,571.6419999999999,567.007,594.04,668.7589999999999,535531097,497051471,0.256,3281.0,491.704
192846,4270341395.0,1140768221.0,100.0,3089418200.0,7.1316716386593e+31,-0.40399999999999997,0.0564,65.813,45.224,605.865,608.5930000000001,567.641,563.836,585.271,665.3689999999999,532140945,494937744,0.257,5486.0,486.543
