difficulty,difficulty30mom,median_transaction_fee14trxUSD,median_transaction_fee3rocUSD,median_transaction_fee3rsiUSD,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability7mom,price3wmaUSD,transactionvalue90smaUSD,priceUSD
16818461371.0,6362741233.0,0.135,-1.955,58.902,0.0637,94.36399999999999,-2.548,640.462,5624.0,636.5790000000001
16818461371.0,6234369676.0,0.163,-2.476,42.618,0.063,67.358,-4.29,634.345,5637.0,629.756
16818461371.0,5061909454.0,0.18600000000000003,-1.6869999999999998,51.543,0.0633,67.09100000000001,1.605,632.408,5653.0,632.7869999999999
16818461371.0,5061909454.0,0.203,-1.5619999999999998,34.986,0.0627,93.704,1.409,629.2080000000001,5671.0,626.639
16818461371.0,5061909454.0,0.212,-1.371,24.426,0.0621,87.178,-0.9179999999999999,624.906,5661.0,621.123
16818461371.0,5061909454.0,0.215,-1.794,26.305,0.0621,89.88799999999999,-0.045,622.198,5653.0,621.434
16818461371.0,5061909454.0,0.212,-1.609,16.59,0.0617,109.85700000000001,-1.4869999999999999,618.944,5654.0,616.557
16818461371.0,5061909454.0,0.20600000000000002,0.161,48.891999999999996,0.0622,129.459,-2.504,620.1519999999999,5663.0,622.121
16834953588.0,5078401671.0,0.203,1.709,74.91199999999999,0.0632,89.906,1.321,626.161,5686.0,632.056
17336316979.0,5579765062.0,0.19899999999999998,2.126,63.277,0.063,78.35300000000001,0.175,629.2040000000001,5705.0,629.664
17336316979.0,5579765062.0,0.193,-0.052000000000000005,35.832,0.0622,111.285,-2.6860000000000004,626.13,5711.0,621.8
17336316979.0,5579765062.0,0.183,-1.74,33.769,0.0621,96.40299999999999,1.785,622.741,5698.0,621.061
17336316979.0,5579765062.0,0.171,-1.963,23.454,0.0617,106.309,-3.412,619.304,5695.0,617.3
17336316979.0,5579765062.0,0.157,-0.635,28.266,0.0618,99.53,1.69,618.203,5671.0,617.851
17336316979.0,4165273328.0,0.14400000000000002,0.171,58.585,0.0622,106.29299999999999,0.252,619.8969999999999,5680.0,622.126
17336316979.0,3873736864.0,0.134,1.473,74.635,0.0626,61.823,-0.512,623.5459999999999,5669.0,626.3919999999999
17336316979.0,3873736864.0,0.124,0.705,47.543,0.0622,71.98899999999999,-2.261,623.59,5637.0,622.21
17336316979.0,3873736864.0,0.11199999999999999,-0.515,33.287,0.0619,102.15100000000001,2.012,621.262,5625.0,618.92
17336316979.0,3873736864.0,0.102,-0.981,43.542,0.062,114.53399999999999,-3.141,620.133,5614.0,620.249
17336316979.0,3873736864.0,0.09,-0.586,33.701,0.0619,126.196,2.54,619.186,5623.0,618.566
17336316979.0,3873736864.0,0.075,-1.7730000000000001,10.731,0.0608,131.485,-2.968,613.536,5638.0,607.944
17439393635.0,3976813520.0,0.055,-3.264,6.082000000000001,0.06,122.833,-0.18899999999999997,605.743,5661.0,600.002
18736441558.0,5273861444.0,0.031,-3.877,4.2139999999999995,0.0595,77.89699999999999,-3.7,598.617,5668.0,594.585
18736441558.0,5273861444.0,0.005,-1.96,14.687999999999999,0.0596,73.959,-0.21600000000000003,596.21,5658.0,596.029
18736441558.0,5273861444.0,-0.025,-2.44,6.638999999999999,0.0585,114.47399999999999,-1.8969999999999998,590.453,5664.0,585.359
18736441558.0,3307357777.0,-0.055,-1.7169999999999999,6.172000000000001,0.0584,115.234,-1.66,586.646,5678.0,584.376
18736441558.0,1917980187.0,-0.08900000000000001,-3.529,3.074,0.0575,122.678,-1.913,579.849,5681.0,574.994
18736441558.0,1917980187.0,-0.12300000000000001,-1.7819999999999998,3.0580000000000003,0.0575,103.666,-2.053,576.525,5666.0,574.929
18736441558.0,1917980187.0,-0.14800000000000002,1.145,66.943,0.0591,115.646,-2.314,583.009,5661.0,591.067
18736441558.0,1917980187.0,-0.168,2.6830000000000003,64.391,0.059000000000000004,95.49799999999999,1.375,588.054,5668.0,590.42
18736441558.0,1917980187.0,-0.184,1.46,39.567,0.0583,74.999,-1.44,586.9780000000001,5674.0,583.32
18736441558.0,1917980187.0,-0.196,-0.866,50.226000000000006,0.0586,110.791,-2.3,585.818,5673.0,585.95
18736441558.0,1917980187.0,-0.20600000000000002,-1.3619999999999999,36.942,0.0582,120.461,0.408,583.725,5671.0,582.376
18736441558.0,1917980187.0,-0.214,-0.396,32.071999999999996,0.0581,95.339,1.107,582.288,5615.0,581.009
18736441558.0,1917980187.0,-0.21899999999999997,-0.358,51.853,0.0584,101.726,0.765,582.6569999999999,5563.0,583.85
19534776726.0,2716315355.0,-0.21899999999999997,1.409,76.343,0.0591,99.07700000000001,-0.8909999999999999,586.744,5537.0,590.585
19729645941.0,2911184569.0,-0.21600000000000003,0.95,52.302,0.0587,75.368,0.036000000000000004,587.434,5534.0,586.5269999999999
19729645941.0,2911184569.0,-0.21,0.728,59.68899999999999,0.0588,79.471,0.021,587.991,5539.0,588.101
19729645941.0,2894692353.0,-0.204,-1.12,37.075,0.0584,93.633,0.847,585.773,5539.0,583.969
19729645941.0,2393328962.0,-0.204,-3.115,11.73,0.0568,101.963,-2.296,576.8009999999999,5549.0,568.256
19729645941.0,2393328962.0,-0.214,-6.2989999999999995,5.527,0.0551,105.354,-4.97,562.276,5552.0,551.058
19729645941.0,2393328962.0,-0.242,-11.127,2.229,0.0519,120.601,-0.389,537.89,5557.0,518.99
19729645941.0,2393328962.0,-0.28600000000000003,-10.944,1.6380000000000001,0.0506,91.219,-2.715,517.872,5571.0,506.064
19729645941.0,2393328962.0,-0.33899999999999997,-8.931000000000001,1.45,0.0502,66.782,-4.109,506.10900000000004,5600.0,501.845
19729645941.0,2393328962.0,-0.39299999999999996,-2.81,10.780999999999999,0.0504,93.794,-1.24,503.82800000000003,5605.0,504.405
19729645941.0,2393328962.0,-0.457,-5.865,4.221,0.0476,116.999,-1.9340000000000002,489.968,5570.0,476.384
20349111934.0,3012794955.0,-0.523,-4.956,6.021,0.0477,118.492,-2.679,481.348,5558.0,476.972
23844670039.0,6508353060.0,-0.581,-2.63,44.03,0.0491,124.11200000000001,-2.099,483.95599999999996,5540.0,491.13699999999994
23844670039.0,6508353060.0,-0.617,9.454,75.634,0.0521,124.934,-4.244,503.91900000000004,5501.0,521.423
23844670039.0,6508353060.0,-0.639,7.57,61.321999999999996,0.0513,110.473,-2.244,512.203,5687.0,513.078
23844670039.0,6508353060.0,-0.654,2.559,46.5,0.0504,94.338,-0.9670000000000001,509.783,5665.0,503.70599999999996
23844670039.0,6405276404.0,-0.662,-3.261,47.937,0.0504,99.956,-3.783,505.624,5632.0,504.41900000000004
23844670039.0,5108228480.0,-0.6629999999999999,-1.9909999999999999,44.063,0.0503,114.946,-2.781,503.522,5623.0,502.86199999999997
23844670039.0,5108228480.0,-0.657,0.794,59.376000000000005,0.0508,123.023,1.1,505.542,5688.0,507.70300000000003
23844670039.0,5108228480.0,-0.642,2.08,74.789,0.0515,123.56700000000001,0.518,510.5,5735.0,514.911
23844670039.0,5108228480.0,-0.622,1.3780000000000001,53.257,0.051,108.88,-0.22399999999999998,511.15,5701.0,509.791
23844670039.0,5108228480.0,-0.6,-0.21,42.075,0.0507,115.211,0.34700000000000003,509.06800000000004,5673.0,506.639
23844670039.0,5108228480.0,-0.579,-2.378,30.113000000000003,0.0503,79.84899999999999,0.192,505.17699999999996,5631.0,502.665
23901860904.0,5165419345.0,-0.562,-4.11,12.124,0.0489,93.01700000000001,0.5539999999999999,496.413,5576.0,488.836
27428630902.0,8692189344.0,-0.5529999999999999,-5.372000000000001,7.53,0.0479,97.23100000000001,-3.2460000000000004,486.434,5535.0,479.421
27428630902.0,8692189344.0,-0.55,-5.071000000000001,6.631,0.0477,102.21600000000001,-2.927,479.86800000000005,5467.0,477.176
27428630902.0,8692189344.0,-0.5489999999999999,-2.7489999999999997,5.808,0.0475,106.199,-1.626,476.661,5401.0,475.398
27428630902.0,8692189344.0,-0.547,0.391,41.784,0.0481,119.91,-2.276,478.644,5315.0,481.29699999999997
27428630902.0,8692189344.0,-0.541,1.5519999999999998,55.861000000000004,0.0485,107.709,-2.103,481.95599999999996,5269.0,484.58099999999996
27428630902.0,8692189344.0,-0.534,1.28,41.617,0.0481,85.963,-1.255,482.48400000000004,5177.0,481.48199999999997
27428630902.0,7893854176.0,-0.524,0.09300000000000001,43.451,0.0482,72.87100000000001,-2.165,482.13,5163.0,481.745
27428630902.0,7698984962.0,-0.517,-2.9939999999999998,14.047,0.047,98.75,0.6609999999999999,475.865,5130.0,470.07300000000004
27428630902.0,7698984962.0,-0.513,-3.1210000000000004,10.685,0.0466,99.99799999999999,-0.145,470.209,5103.0,466.454
27428630902.0,7698984962.0,-0.503,0.136,65.40899999999999,0.0482,113.096,-0.18100000000000002,475.03,5020.0,482.398
27428630902.0,7698984962.0,-0.491,1.171,46.95399999999999,0.0476,109.037,1.2329999999999999,476.332,4979.0,475.58
27428630902.0,7698984962.0,-0.48,1.258,39.056,0.0472,119.984,-0.667,475.087,4960.0,472.32199999999995
27800072130.0,8070426189.0,-0.466,-1.442,50.913999999999994,0.0475,98.26899999999999,-0.787,474.42400000000004,4935.0,475.441
29829733124.0,10100087183.0,-0.449,0.226,55.92,0.0477,77.518,-0.667,475.528,4892.0,476.655
29829733124.0,10100087183.0,-0.43200000000000005,0.5489999999999999,45.861999999999995,0.0475,103.054,0.295,475.583,4877.0,474.915
29829733124.0,10100087183.0,-0.418,-1.6469999999999998,21.51,0.0468,90.65299999999999,-0.713,471.55400000000003,4845.0,467.61300000000006
29829733124.0,10100087183.0,-0.41,-4.254,9.667,0.0456,110.75299999999999,-1.351,463.213,4797.0,456.38
29829733124.0,9480621190.0,-0.414,-7.664,4.178999999999999,0.0439,131.235,-2.28,449.32099999999997,4778.0,438.51800000000003
29829733124.0,5985063085.0,-0.442,-13.19,1.6369999999999998,0.0406,130.667,-1.1440000000000001,425.204,4764.0,405.935
29829733124.0,5985063085.0,-0.48,-10.158,11.738,0.040999999999999995,94.34299999999999,-1.9680000000000002,413.409,4749.0,410.022
29829733124.0,5985063085.0,-0.527,-8.527999999999999,8.789,0.0401,80.706,-1.071,404.89,4739.0,401.12
29829733124.0,5985063085.0,-0.5770000000000001,-1.3940000000000001,8.485,0.04,112.205,-1.228,402.181,4683.0,400.275
29829733124.0,5985063085.0,-0.622,-0.621,36.513000000000005,0.0407,118.65,-1.7469999999999999,404.01599999999996,4680.0,407.475
29829733124.0,5985063085.0,-0.65,6.83,72.898,0.0429,108.53399999999999,-0.607,416.796,4685.0,428.517
30419649105.0,6574979067.0,-0.674,2.728,42.688,0.0411,99.324,-0.183,416.349,4674.0,411.195
34661425924.0,10816755885.0,-0.6940000000000001,-0.7290000000000001,34.421,0.0405,103.37,-1.546,410.736,4667.0,404.50300000000004
34661425924.0,10816755885.0,-0.713,-6.319,30.381,0.0401,77.17699999999999,-1.203,404.086,4656.0,401.439
34661425924.0,10816755885.0,-0.732,-4.933,18.929000000000002,0.0391,68.988,-1.068,396.686,4621.0,390.912
34661425924.0,10816755885.0,-0.758,-6.697,10.974,0.0377,111.927,-1.5190000000000001,385.918,4567.0,377.415
34661425924.0,10759565020.0,-0.7829999999999999,-5.56,17.54,0.0379,116.777,-0.392,380.517,4501.0,379.119
34661425924.0,7232795022.0,-0.8029999999999999,-1.7380000000000002,37.735,0.0384,102.726,-1.719,381.334,4471.0,384.11800000000005
34661425924.0,7232795022.0,-0.821,0.075,25.638,0.0378,103.54700000000001,-1.774,380.075,4459.0,377.69800000000004
34661425924.0,7232795022.0,-0.84,-3.117,14.415,0.0367,93.10700000000001,0.413,373.57099999999997,4439.0,367.30400000000003
34661425924.0,7232795022.0,-0.8690000000000001,-9.955,6.125,0.0346,83.163,-0.76,358.32300000000004,4424.0,345.87800000000004
34661425924.0,7232795022.0,-0.917,-16.387999999999998,2.77,0.0316,82.921,-0.738,334.41,4420.0,315.801
34661425924.0,7232795022.0,-0.972,-12.21,17.727,0.0322,98.609,-0.953,324.14099999999996,4436.0,322.45599999999996
34661425924.0,7232795022.0,-1.023,-5.078,31.613000000000003,0.0328,103.488,-1.8940000000000001,324.275,4429.0,328.31300000000005
34661425924.0,7232795022.0,-1.062,7.376,53.353,0.0339,104.141,-0.32899999999999996,332.727,4418.0,339.094
34758212115.0,7329581213.0,-1.0759999999999998,13.048,78.04899999999999,0.0365,111.18299999999999,0.565,350.01599999999996,4416.0,364.531
35002482026.0,7573851124.0,-1.071,10.345999999999998,72.925,0.0362,105.54299999999999,-0.39299999999999996,359.166,4405.0,362.28
35002482026.0,7573851124.0,-1.052,5.985,64.733,0.0359,88.90100000000001,-0.486,361.209,4377.0,359.38800000000003
35002482026.0,7573851124.0,-1.022,-0.545,70.209,0.0363,74.164,0.82,361.44800000000004,4352.0,362.54400000000004
35002482026.0,7202409896.0,-0.9740000000000001,4.529,86.40899999999999,0.0379,97.40700000000001,0.997,370.091,4340.0,378.689
35002482026.0,5172748902.0,-0.9,11.88,93.771,0.0402,117.69200000000001,1.2329999999999999,387.695,4320.0,402.084
35002482026.0,5172748902.0,-0.8140000000000001,8.618,72.797,0.0394,116.99600000000001,0.6609999999999999,394.037,4340.0,393.788
35002482026.0,5172748902.0,-0.728,2.001,55.815,0.0386,99.427,-0.308,391.409,4343.0,386.265
35002482026.0,5172748902.0,-0.6459999999999999,-5.629,42.382,0.0379,105.759,0.301,384.11199999999997,4362.0,379.45099999999996
35002482026.0,5172748902.0,-0.568,-2.307,54.922,0.0385,80.402,0.983,383.212,4363.0,384.702
35002482026.0,5172748902.0,-0.49200000000000005,0.5539999999999999,63.356,0.0388,72.985,-0.28,385.67800000000005,4345.0,388.404
35002482026.0,5172748902.0,-0.423,0.7490000000000001,43.294,0.0382,98.25200000000001,-0.14,384.731,4350.0,382.291
35002482026.0,5172748902.0,-0.36,-0.183,49.928000000000004,0.0384,110.221,0.785,384.163,4338.0,383.996
35002482026.0,5172748902.0,-0.305,-1.442,44.461000000000006,0.0383,95.456,-0.528,383.115,4330.0,382.80199999999996
35640558234.0,5810825110.0,-0.265,-3.924,14.192,0.0367,99.814,-0.293,375.244,4330.0,367.289
35985640265.0,6155907141.0,-0.244,-7.365,8.055,0.0356,81.493,-0.532,364.088,4331.0,355.716
35985640265.0,5565991160.0,-0.24,-8.807,5.874,0.0349,101.109,-0.7170000000000001,354.33099999999996,4347.0,349.089
35985640265.0,1324214341.0,-0.24600000000000002,-4.357,17.04,0.0351,57.09,-0.8370000000000001,351.291,4347.0,351.284
35985640265.0,1324214341.0,-0.256,-0.821,26.081999999999997,0.0353,87.34100000000001,0.067,351.673,4346.0,352.79400000000004
35985640265.0,1324214341.0,-0.268,1.094,26.971,0.0353,88.081,-1.6119999999999999,352.598,4344.0,352.906
35985640265.0,1324214341.0,-0.285,-1.818,11.802,0.0345,82.042,-0.071,348.884,4338.0,344.899
35985640265.0,1324214341.0,-0.308,-4.231,6.779,0.0338,68.44800000000001,-0.358,342.717,4322.0,337.866
35985640265.0,1324214341.0,-0.332,-3.278,29.121,0.0341,73.043,-0.037000000000000005,340.775,4334.0,341.339
35985640265.0,1324214341.0,-0.361,-4.58,12.845999999999998,0.0329,72.0,-0.7020000000000001,334.64099999999996,4319.0,329.102
35985640265.0,1324214341.0,-0.396,-4.003,9.686,0.0324,51.498000000000005,0.027000000000000003,328.76,4304.0,324.34
35985640265.0,1324214341.0,-0.429,-3.9610000000000003,28.864,0.0328,68.135,-0.616,326.873,4292.0,327.819
35985640265.0,1324214341.0,-0.46,-0.991,24.436,0.0326,82.214,-0.12,326.25,4301.0,325.84
38974444342.0,4313018418.0,-0.48,3.9010000000000002,67.094,0.0337,94.226,-1.5759999999999998,331.745,4300.0,336.991
39603666252.0,4942240328.0,-0.488,4.412,76.528,0.0342,75.033,0.026000000000000002,337.779,4297.0,342.284
39603666252.0,4942240328.0,-0.484,5.8629999999999995,80.702,0.0345,78.045,-0.6509999999999999,342.73199999999997,4298.0,344.945
39603666252.0,4845454137.0,-0.473,1.835,68.54899999999999,0.0343,57.76,0.18100000000000002,343.61699999999996,4287.0,343.176
39603666252.0,4601184226.0,-0.452,2.219,83.054,0.035,50.591,0.38799999999999996,346.82300000000004,4268.0,349.881
39603666252.0,4601184226.0,-0.414,6.042999999999999,93.585,0.0366,88.934,-0.58,356.718,4253.0,365.791
39603666252.0,4601184226.0,-0.365,6.852,93.906,0.0367,84.32799999999999,-0.132,363.588,4229.0,366.689
39603666252.0,4601184226.0,-0.292,12.878,98.186,0.0395,110.46600000000001,1.7469999999999999,380.665,4226.0,394.94
39603666252.0,4601184226.0,-0.183,17.153,99.195,0.0429,129.61700000000002,0.777,407.029,4252.0,428.535
39603666252.0,4601184226.0,-0.076,8.35,55.872,0.0397,98.34899999999999,0.845,407.32099999999997,4245.0,397.306
39603666252.0,4601184226.0,0.017,-2.056,45.799,0.0387,79.429,0.12300000000000001,397.26800000000003,4246.0,386.82
39603666252.0,4601184226.0,0.095,-10.305,43.081,0.0384,66.374,0.385,387.345,4216.0,384.374
39603666252.0,4601184226.0,0.168,-0.047,61.118,0.0397,101.49,0.502,391.155,4214.0,397.121
39671493922.0,4669011896.0,0.222,-1.4909999999999999,38.217,0.0381,98.598,0.68,386.962,4219.0,381.05199999999996
40300030328.0,5297548302.0,0.259,-1.49,35.25,0.0379,106.462,-0.73,382.527,4205.0,378.64599999999996
40300030328.0,5297548302.0,0.27399999999999997,-7.877999999999999,21.761,0.0366,100.25399999999999,-1.0759999999999998,372.642,3968.0,365.837
40300030328.0,5297548302.0,0.265,-7.731,13.282,0.0352,98.152,-0.841,360.849,3965.0,351.592
40300030328.0,4659472094.0,0.242,-5.841,27.891,0.0357,98.791,0.005,356.435,3966.0,356.53
40300030328.0,4314390063.0,0.213,-2.004,34.510999999999996,0.0359,57.972,-0.6940000000000001,356.694,3918.0,358.505
40300030328.0,4314390063.0,0.191,6.636,69.464,0.0375,92.883,-0.08900000000000001,366.385,3817.0,374.92400000000004
40300030328.0,4314390063.0,0.18,7.495,78.282,0.0383,111.82700000000001,-0.562,376.351,3755.0,383.251
40300030328.0,4314390063.0,0.16899999999999998,3.702,49.019,0.0372,115.20200000000001,0.042,376.125,3746.0,371.775
40300030328.0,4314390063.0,0.157,-1.113,46.68600000000001,0.0371,105.041,0.21,373.176,3746.0,370.75199999999995
40300030328.0,4314390063.0,0.14400000000000002,-3.605,42.753,0.0369,123.088,0.255,370.264,3755.0,369.434
40300030328.0,4314390063.0,0.13699999999999998,1.8630000000000002,69.689,0.0379,110.686,0.36200000000000004,374.288,3758.0,378.702
40300030328.0,4314390063.0,0.132,1.913,65.42399999999999,0.0378,87.469,0.428,376.73,3753.0,377.846
40300030328.0,4314390063.0,0.131,2.765,71.02,0.038,116.662,-0.6579999999999999,378.889,3766.0,379.647
40294179127.0,4308538862.0,0.132,0.69,76.346,0.0381,151.028,0.7759999999999999,380.18199999999996,3787.0,381.31699999999995
40007470271.0,4021830006.0,0.133,0.226,53.316,0.0379,115.03,-0.195,379.73,3804.0,378.7
40007470271.0,4021830006.0,0.131,-1.443,29.896,0.0374,110.133,0.129,376.871,3810.0,374.17
40007470271.0,1033025930.0,0.126,-2.199,25.34,0.0373,110.759,0.382,374.30699999999996,3835.0,372.93300000000005
40007470271.0,403804019.0,0.11900000000000001,-0.993,45.528999999999996,0.0375,94.152,-0.738,374.142,3834.0,374.93800000000005
40007470271.0,403804019.0,0.11199999999999999,0.22899999999999998,46.47,0.0375,91.18299999999999,-0.225,374.647,3845.0,375.025
40007470271.0,403804019.0,0.10099999999999999,-1.069,16.519000000000002,0.0369,123.469,1.213,371.971,3885.0,368.94699999999995
40007470271.0,403804019.0,0.078,-5.9239999999999995,4.614,0.0353,127.325,-0.748,361.849,3900.0,352.726
40007470271.0,403804019.0,0.045,-6.862,3.7539999999999996,0.0349,137.045,-0.561,353.711,3922.0,349.289
40007470271.0,403804019.0,0.008,-4.628,20.462,0.0352,118.51,-0.124,351.153,3925.0,351.87199999999996
40007470271.0,403804019.0,-0.028999999999999998,-0.536,18.525,0.0351,101.057,-0.753,350.923,3943.0,350.835
40007470271.0,403804019.0,-0.067,-0.512,12.718,0.0347,102.73299999999999,0.193,349.34,3950.0,347.5
40007470271.0,403804019.0,-0.10300000000000001,-1.044,20.552,0.0348,79.601,-0.121,348.405,3949.0,348.199
40007470271.0,403804019.0,-0.136,-1.046,17.142,0.0347,111.27,-1.11,347.566,3959.0,347.166
40007470271.0,403804019.0,-0.174,-3.548,4.407,0.0335,125.09700000000001,0.053,341.34,3967.0,335.16900000000004
39560758613.0,-42907640.0,-0.22,-7.194,2.082,0.0323,109.78,-0.07200000000000001,331.159,3963.0,323.149
39457671307.0,-213822615.0,-0.276,-9.939,1.232,0.0313,149.41299999999998,-0.955,319.909,3961.0,312.66200000000003
39457671307.0,-842359021.0,-0.335,-6.811,1.209,0.0312,151.67600000000002,0.188,314.249,3940.0,312.341
39457671307.0,-842359021.0,-0.385,0.484,52.14,0.0325,139.012,-0.561,318.58099999999996,3913.0,324.71299999999997
39457671307.0,-842359021.0,-0.426,3.608,49.745,0.0324,83.508,-0.486,322.26599999999996,3924.0,323.943
39457671307.0,-842359021.0,-0.456,5.04,63.326,0.0328,136.497,0.85,326.14099999999996,3916.0,328.083
39457671307.0,-842359021.0,-0.474,2.4730000000000003,74.818,0.0333,128.905,-0.535,329.723,3904.0,332.744
39457671307.0,-842359021.0,-0.483,1.619,55.071000000000005,0.0329,105.41799999999999,0.358,330.189,3902.0,329.18800000000005
39457671307.0,-842359021.0,-0.493,-2.759,25.844,0.0319,99.721,0.048,324.703,3914.0,319.032
39457671307.0,-842359021.0,-0.498,-2.888,43.891000000000005,0.0323,123.875,-0.07200000000000001,322.776,3911.0,323.135
39457671307.0,-842359021.0,-0.502,-3.175,31.548000000000002,0.0319,118.706,-0.040999999999999995,320.252,3909.0,318.737
39457671307.0,-842359021.0,-0.507,-1.125,23.97,0.0315,87.50200000000001,0.335,317.822,3903.0,315.441
39457671307.0,-842359021.0,-0.51,-2.573,22.45,0.0315,105.41,-1.1640000000000001,315.681,3902.0,314.822
39740132580.0,-559897748.0,-0.514,-2.131,15.569,0.0312,139.882,0.065,313.486,3909.0,311.944
40640955017.0,340924689.0,-0.516,-0.861,24.921,0.0313,122.32,-0.52,312.814,3916.0,312.724
40640955017.0,346775890.0,-0.514,0.255,53.611000000000004,0.0316,78.47399999999999,0.14300000000000002,314.045,3906.0,315.626
40640955017.0,633484745.0,-0.509,0.77,42.791000000000004,0.0314,124.895,-0.34,314.502,3902.0,314.346
40640955017.0,633484745.0,-0.509,-2.92,12.078,0.0304,97.84899999999999,-0.166,309.182,3889.0,303.591
40640955017.0,633484745.0,-0.53,-12.929,3.113,0.0275,103.775,-0.696,290.998,3877.0,274.82
40640955017.0,633484745.0,-0.5660000000000001,-13.447000000000001,2.8139999999999996,0.0272,90.598,-0.7240000000000001,278.243,3873.0,272.07599999999996
40640955017.0,633484745.0,-0.606,-9.054,19.773,0.0276,100.741,-0.552,274.548,3871.0,276.10400000000004
40640955017.0,633484745.0,-0.638,4.497,53.343999999999994,0.0287,114.695,-0.455,280.97,3869.0,287.178
40640955017.0,633484745.0,-0.662,5.684,54.287,0.0288,107.161,-0.239,285.514,3863.0,287.54200000000003
40640955017.0,633484745.0,-0.68,2.785,41.372,0.0284,104.28299999999999,-0.6779999999999999,285.607,3867.0,283.79400000000004
40640955017.0,633484745.0,-0.695,-2.426,30.843000000000004,0.027999999999999997,113.682,-0.128,282.627,3866.0,280.21
40640955017.0,633484745.0,-0.711,-5.006,17.602,0.0273,67.85,-0.023,277.275,3865.0,273.14599999999996
41156980051.0,1149509780.0,-0.7290000000000001,-5.2,12.804,0.0269,64.236,-0.168,272.268,3848.0,269.036
43971662056.0,3964191785.0,-0.767,-14.55,3.247,0.0239,109.132,-0.647,254.923,3825.0,239.44099999999997
43971662056.0,3964191785.0,-0.848,-27.666,1.256,0.0198,100.75,-0.956,223.44099999999997,3816.0,197.577
43971662056.0,3964191785.0,-0.945,-23.454,16.574,0.0206,118.491,-1.295,208.734,3810.0,205.937
43971662056.0,4410903443.0,-1.043,-11.562000000000001,28.203000000000003,0.0212,111.052,-1.0070000000000001,207.453,3815.0,211.75599999999997
43971662056.0,4513990749.0,-1.145,1.5319999999999998,20.135,0.0201,77.238,-1.236,205.21,3812.0,200.604
43971662056.0,4513990749.0,-1.24,-0.004,33.716,0.0206,67.6,-1.097,205.125,3796.0,205.929
43971662056.0,4513990749.0,-1.319,0.032,48.312,0.0212,76.733,-0.795,207.989,3789.0,211.824
43971662056.0,4513990749.0,-1.3840000000000001,5.003,45.306999999999995,0.0211,76.932,-0.529,210.25,3778.0,210.64
43971662056.0,4513990749.0,-1.43,4.228,58.408,0.0215,73.247,0.531,212.83599999999998,3758.0,214.636
43971662056.0,4513990749.0,-1.446,9.672,83.936,0.0232,88.08200000000001,-0.172,222.808,3757.0,232.31099999999998
43971662056.0,4513990749.0,-1.439,9.073,74.063,0.023,78.988,0.292,228.08599999999998,3736.0,229.752
43971662056.0,4513990749.0,-1.4080000000000001,10.487,82.82,0.0237,65.626,0.474,233.875,3726.0,237.146
43971662056.0,4513990749.0,-1.349,6.973,90.34,0.0249,50.787,0.32799999999999996,241.59599999999998,3706.0,248.51
43971662056.0,4513990749.0,-1.2429999999999999,22.445999999999998,96.664,0.0281,97.95100000000001,1.048,263.022,3728.0,281.323
42957352412.0,3499681104.0,-1.124,10.162,60.381,0.0261,77.204,1.025,265.815,3729.0,261.244
41272873895.0,1815202588.0,-1.006,1.7209999999999999,48.808,0.0253,75.39,0.43799999999999994,260.362,3730.0,252.78799999999998
41272873895.0,1532741315.0,-0.91,-17.39,28.826,0.0232,79.12,0.47600000000000003,244.003,3700.0,232.4
41272873895.0,631918878.0,-0.831,-11.014000000000001,28.978,0.0232,95.57,-0.013000000000000001,235.833,3692.0,232.47099999999998
41272873895.0,631918878.0,-0.77,-9.842,24.035,0.0228,59.035,0.32799999999999996,230.178,3689.0,227.90900000000002
41272873895.0,631918878.0,-0.73,-5.989,15.722000000000001,0.0218,60.332,-0.379,223.956,3669.0,218.482
41272873895.0,631918878.0,-0.6970000000000001,-2.4419999999999997,42.176,0.0227,88.73200000000001,-0.31,224.21,3651.0,226.795
41272873895.0,631918878.0,-0.659,3.9139999999999997,63.132,0.0237,100.78299999999999,-0.768,230.42700000000002,3648.0,236.83
41272873895.0,631918878.0,-0.629,3.1239999999999997,38.871,0.0225,78.365,-0.341,229.39700000000002,3651.0,225.308
41272873895.0,631918878.0,-0.608,-1.9169999999999998,34.006,0.0222,74.179,0.061,225.799,3647.0,222.44799999999998
41272873895.0,631918878.0,-0.593,-7.132999999999999,29.191,0.022000000000000002,80.97,0.261,221.669,3645.0,219.93599999999998
41272873895.0,631918878.0,-0.578,0.24600000000000002,52.827,0.0226,47.375,-0.5429999999999999,223.31799999999998,3634.0,225.863
41272873895.0,631918878.0,-0.561,1.102,48.853,0.0225,39.939,0.141,224.394,3608.0,224.9
42458914417.0,1817959400.0,-0.5479999999999999,0.45899999999999996,33.383,0.0221,43.684,-0.135,223.083,3596.0,220.946
44455415962.0,3814460946.0,-0.539,-3.403,25.049,0.0218,54.262,-0.226,220.22,3565.0,218.176
44455415962.0,3298435911.0,-0.529,-1.919,43.461999999999996,0.0221,54.6,-0.282,219.842,3503.0,220.585
44455415962.0,483753906.0,-0.52,-0.728,36.499,0.0219,71.939,-0.774,219.56,3475.0,219.338
44455415962.0,483753906.0,-0.498,6.195,81.215,0.0232,50.67100000000001,0.095,225.722,3453.0,231.69099999999997
44455415962.0,483753906.0,-0.45299999999999996,11.593,91.603,0.0246,37.242,0.273,236.865,3432.0,246.158
