activeaddresses30trx,activeaddresses7ema,activeaddresses90std,confirmationtime,confirmationtime3wma,confirmationtime7sma,confirmationtime7wma,confirmationtime90ema,difficulty,fee_to_reward7trxUSD,fee_to_rewardUSD,hashrate30mom,hashrate30std,hashrate30var,hashrate3var,hashrate7std,hashrate90roc,hashrate90rsi,median_transaction_fee30rocUSD,median_transaction_fee3trxUSD,mediantransactionvalue30emaUSD,mediantransactionvalue30wmaUSD,mediantransactionvalue3rocUSD,mediantransactionvalue7rocUSD,mediantransactionvalue7rsiUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability3sma,price30smaUSD,price3rsiUSD,price7momUSD,sentbyaddress7var,sentinusd90varUSD,sentinusd90wmaUSD,sentinusdUSD,size30rsi,size90mom,size90sma,transactionfeesUSD,transactions3std,category
0.231,210258.0,48025.0,10.909,10.788,10.695,10.790999999999999,9.884,39457671307.0,1.04,0.34299999999999997,9805954291804830.0,3.49706459369344e+16,3.0573651931161e+32,1.9451096439573e+32,2.55266397939053e+16,14.494000000000002,51.826,-7.864,-0.624,111.83200000000001,115.68,-44.108999999999995,4.908,37.191,-0.106,83.508,3.948,4.067,357.565,49.745,-24.256,203774185.0,8883492362541760.0,337537540,303451998.0,50.275,91411.0,327486.0,0.0466,13423.0,1
0.237,212777.0,48456.0,8.78,9.818,10.49,10.312999999999999,9.86,39457671307.0,0.5770000000000001,0.341,-2.98992513151035e+16,3.51416842279467e+16,3.0873449259418e+32,3.0398095553337e+31,1.86803271604354e+16,11.307,51.606,-7.979,-0.102,113.42399999999999,117.279,-10.008,22.671999999999997,55.02,-0.102,136.497,5.0680000000000005,4.306,356.61699999999996,63.326,-19.083,216191076.0,8884077742945616.0,337704697,328341776.0,50.272,42922.0,327963.0,0.0477,14323.0,1
0.244,213317.0,48543.0,9.6,9.545,10.423,10.09,9.854,39457671307.0,0.3,0.377,2.44148207423002e+16,3.72083676945818e+16,3.461156566238e+32,5.3491641343777e+32,4.07748240568153e+16,36.491,53.515,-7.186,0.342,114.42299999999999,118.307,-7.271,3.0439999999999996,52.528,-0.098,128.905,3.94,4.319,355.75800000000004,74.818,-2.426,157216632.0,8914364145178224.0,339422666,399010799.0,52.25,106225.0,329144.0,0.0474,18079.0,0
0.244,202652.0,48631.0,9.412,9.369,10.16,9.837,9.845,39457671307.0,-0.221,0.29,9286713965812100.0,3.75749718697348e+16,3.5296962775284e+32,4.5314688408043e+32,4.41457188948284e+16,18.639,52.744,-12.199000000000002,0.373,113.84200000000001,117.667,26.236,-3.9730000000000003,45.146,-0.094,105.41799999999999,4.224,4.4110000000000005,354.23400000000004,55.071000000000005,6.039,196842194.0,8916837870745616.0,338284633,269285224.0,47.266000000000005,7598.0,329228.0,0.0445,14943.0,0
0.235,189178.0,48903.0,9.113999999999999,9.294,9.867,9.576,9.829,39457671307.0,-0.9890000000000001,0.23600000000000002,3.44837131745981e+16,4.01933169897675e+16,4.0387568265998e+32,1.0920246218221e+32,5.19959193967789e+16,21.733,53.617,-16.756,-0.099,112.931,116.632,-26.943,-33.258,43.42,-0.09,99.721,3.906,4.023,352.093,25.844,6.37,429226878.0,8831234589953664.0,337284603,275539983.0,44.812,-74765.0,328397.0,0.0439,25799.0,1
0.222,182778.0,48574.0,9.474,9.343,9.719,9.477,9.821,39457671307.0,-0.604,0.506,1.63121669168929e+16,3.99497126508022e+16,3.9899488522042e+32,2.1344477588111e+32,4.09402263364268e+16,28.753,52.222,-13.083,-0.228,113.637,117.18299999999999,-3.9019999999999997,-18.329,52.42100000000001,-0.086,123.875,4.2780000000000005,4.136,350.472,43.891000000000005,10.794,484763510.0,8771890016032000.0,335221854,227777433.0,46.836000000000006,-17504.0,328203.0,0.08199999999999999,11828.0,0
0.20800000000000002,184661.0,48189.0,9.474,9.414,9.538,9.416,9.812999999999999,39457671307.0,-0.002,0.451,4.23801203866904e+16,4.10801522434887e+16,4.2189472708705e+32,2.2134977602313e+32,4.21767053206685e+16,30.544,53.162,-14.03,-0.39,113.964,117.38,12.606,-14.607000000000001,50.418,-0.08199999999999999,118.706,3.861,4.015,348.73800000000006,31.548000000000002,-5.976,441145785.0,8676750162611424.0,332706065,207442663.0,47.641999999999996,-37624.0,327785.0,0.0714,8118.0,0
0.203,199576.0,49360.0,8.521,8.997,9.196,9.162,9.785,39457671307.0,-0.079,0.29100000000000004,9659258471048190.0,4.17211095595812e+16,4.3516274572064e+32,1.4159052377141e+32,3.73125348840106e+16,34.371,53.044,-14.615,-0.555,112.257,115.536,-12.253,4.783,39.729,-0.078,87.50200000000001,4.283,4.141,346.93800000000005,23.97,-8.502,443476882.0,8759275785866352.0,330376414,216275117.0,47.138000000000005,-42665.0,327311.0,0.0513,912.85,0
0.193,191804.0,49511.0,8.78,8.809,9.196,9.058,9.763,39457671307.0,-0.175,0.35200000000000004,3.42640971141946e+16,4.46088589503621e+16,4.9748757421332e+32,7.5245575624809e+31,2.71133078018984e+16,37.21,53.732,-16.868,-0.595,111.815,114.92299999999999,-14.905999999999999,-22.775,47.221000000000004,-0.07400000000000001,105.41,3.904,4.016,344.809,22.45,-13.261,267574295.0,8760426250352928.0,328776813,248998298.0,47.356,-12984.0,327167.0,0.0546,6829.0,0
0.18100000000000002,189397.0,49526.0,9.29,8.992,9.152000000000001,9.081,9.752,39740132580.0,-0.23600000000000002,0.35700000000000004,-1.43642685566483e+16,4.36410276956705e+16,4.7613482458357e+32,1.4594653068891e+32,2.74594989787619e+16,11.120999999999999,52.586999999999996,-17.442,-0.638,113.626,116.546,17.839000000000002,8.516,58.739,-0.07,139.882,4.006,4.064,342.61199999999997,15.569,-20.8,122242215.0,8725567973675840.0,329160135,339213410.0,48.265,980.555,327177.0,0.051,8161.0,1
0.165,181594.0,49586.0,9.474,9.297,9.161,9.162,9.746,40640955017.0,-0.517,0.299,2.06908383434683e+16,4.51102113439017e+16,5.0873279187287e+32,1.4433351878805e+32,2.66745670715216e+16,29.598000000000003,53.246,-17.628,-0.552,114.18700000000001,116.92299999999999,39.79,16.033,51.995,-0.067,122.32,3.7039999999999997,3.8710000000000004,340.381,24.921,-16.464000000000002,132441229.0,8618562569489488.0,328547503,294737011.0,46.725,-29202.0,326853.0,0.0461,6572.0,1
0.139,164945.0,51422.0,8.727,9.07,9.106,9.052999999999999,9.724,40640955017.0,-1.285,0.195,4.45488043790415e+16,4.65307841008852e+16,5.412784672608e+32,8.1417128490895e+31,2.64362673840299e+16,33.808,53.258,-17.227,-0.309,111.882,114.459,-25.554000000000002,-21.305999999999997,38.964,-0.063,78.47399999999999,4.0489999999999995,3.9189999999999996,338.19199999999995,53.611000000000004,-3.406,262776080.0,8918069025089312.0,324644882,145863032.0,43.013999999999996,-103453.0,325703.0,0.043,21566.0,0
0.11599999999999999,169824.0,50772.0,8.727,8.852,8.999,8.959,9.702,40640955017.0,-1.749,0.28600000000000003,8.49881550741936e+16,4.57002931302272e+16,5.2212919804717e+32,1.5004530786012e+31,1.89731448770091e+16,30.011,53.538000000000004,-16.993,-0.179,112.72200000000001,115.145,-10.714,0.823,53.391999999999996,-0.06,124.895,3.938,3.897,336.04699999999997,42.791000000000004,-8.79,267759197.0,8891241526892416.0,322567563,227681543.0,47.115,-11686.0,325574.0,0.047,17989.0,0
0.099,181417.0,50487.0,8.889,8.808,8.916,8.931000000000001,9.684,40640955017.0,-1.974,0.29100000000000004,5.59625485269452e+16,4.766573117909e+16,5.6800548220932e+32,2.3384548923599e+31,2.09147649565798e+16,13.292,53.661,-18.863,-0.5329999999999999,111.762,114.066,-20.006,-17.570999999999998,46.001000000000005,-0.055999999999999994,97.84899999999999,3.695,3.8939999999999997,333.694,12.078,-15.145999999999999,290492551.0,8933009496239136.0,320971077,249692789.0,48.595,26960.0,325873.0,0.0436,20332.0,0
0.086,188440.0,50407.0,8.372,8.604,8.894,8.795,9.655,40640955017.0,-1.081,0.504,3.43792591232353e+16,4.94649638134204e+16,6.1169566126575e+32,2.1860507096076e+30,1.99486416966179e+16,17.835,53.559,-26.309,-1.854,111.24700000000001,113.396,32.242,18.597,47.846000000000004,-0.053,103.775,3.5860000000000003,3.74,330.42400000000004,3.113,-40.621,283733210.0,8914176311760864.0,320727735,310884744.0,47.998000000000005,2207.0,325898.0,0.0699,5231.0,0
0.077,193367.0,50530.0,9.231,8.888,8.959,8.879,9.646,40640955017.0,-0.217,0.41200000000000003,3.34473453271139e+16,5.14356057370571e+16,6.614053843845e+32,2.6015401662347e+30,2.07201728545477e+16,25.069000000000003,53.696999999999996,-27.434,-2.559,109.915,111.89,-27.46,-14.052,43.95,-0.05,90.598,3.18,3.487,326.995,2.8139999999999996,-42.746,398411489.0,8897178011225328.0,320422012,307453848.0,51.74,23683.0,326161.0,0.0459,11327.0,1
0.068,190361.0,50407.0,9.113999999999999,9.029,8.933,8.918,9.634,40640955017.0,0.102,0.325,5.65688085708123e+16,5.0093627753499e+16,6.2734288537653e+32,6.1691855366739e+31,1.29079496177159e+16,33.224000000000004,52.949,-26.377,-2.387,109.323,111.046,2.9560000000000004,-27.982,47.77,-0.047,100.741,3.4530000000000003,3.406,323.697,19.773,-35.84,413332971.0,8894147730231504.0,320410511,321146489.0,49.547,5916.0,326227.0,0.0405,8513.0,1
0.057,187195.0,50195.0,10.286,9.719,9.049,9.256,9.648,40640955017.0,0.316,0.364,2.72095475757541e+16,4.99428424855203e+16,6.2357187888337e+32,1.0872593802184e+32,1.73256099029636e+16,33.709,52.691,-22.163,-1.426,109.67,111.08200000000001,10.523,-6.233,52.92,-0.044000000000000004,114.695,3.2489999999999997,3.2939999999999996,320.972,53.343999999999994,-25.546,395040757.0,8900620468411872.0,321227836,359034896.0,50.86600000000001,42246.0,326696.0,0.0409,6557.0,1
0.049,190032.0,50085.0,9.796,9.846,9.202,9.443,9.652000000000001,40640955017.0,0.794,0.442,-5579179668379008.0,5.0209404715255e+16,6.3024608046507e+32,2.7989779627066e+32,3.74753935195144e+16,2.7310000000000003,51.418,-18.48,-0.634,109.508,110.65100000000001,18.282,36.556,49.825,-0.042,107.161,3.81,3.5039999999999996,318.79900000000004,54.287,-28.084,86629772.0,8983122709823376.0,323234535,413250442.0,52.994,105358.0,327867.0,0.0437,17307.0,0
0.044000000000000004,194758.0,49444.0,10.286,10.122,9.425,9.714,9.666,40640955017.0,1.251,0.433,-1.21905024399385e+16,4.97862186382341e+16,6.1966689157351e+32,1.9852220710526e+32,3.7340075548629e+16,12.567,52.415,-18.750999999999998,-0.341,109.171,110.07799999999999,3.516,-16.503,48.559,-0.039,104.28299999999999,3.261,3.44,316.616,41.372,-30.551,66805639.0,8842214898119920.0,323976434,356389028.0,53.668,157468.0,329616.0,0.0422,14490.0,0
0.047,207423.0,50400.0,9.796,9.959,9.554,9.807,9.668,40640955017.0,1.511,0.414,1.8506466199651e+16,4.88607551411562e+16,5.96843348241e+32,1.2601934537213e+32,3.80362001145696e+16,15.537,51.784,-20.366,-0.373,109.462,110.181,-0.884,16.180999999999997,53.098,-0.036000000000000004,113.682,3.5669999999999997,3.5460000000000003,314.22700000000003,30.843000000000004,-23.381,71179794.0,8614846180350032.0,322693523,265929585.0,53.263999999999996,112184.0,330863.0,0.0408,3963.0,0
0.053,211501.0,50863.0,9.29,9.625,9.685,9.741,9.66,40640955017.0,1.334,0.349,-19288289711360.0,4.88608276675314e+16,5.9684512008905e+32,4.3005737975482e+31,3.42251288741286e+16,13.945,52.081,-22.144000000000002,-0.6940000000000001,106.777,107.338,-36.684,-34.619,35.352,-0.034,67.85,3.563,3.464,311.638,17.602,-1.6740000000000002,67091668.0,8601363978981072.0,322834637,331787128.0,50.078,36934.0,331273.0,0.0409,12397.0,0
0.057,204993.0,50875.0,10.141,9.8,9.815,9.854,9.671,41156980051.0,3.46,0.9209999999999999,3.51437503507774e+16,4.90984289004021e+16,6.0266393012196e+32,1.6263013816123e+32,2.76676938485335e+16,28.66,52.872,-22.58,-0.991,104.03200000000001,104.333,-38.402,-29.098000000000003,34.298,-0.033,64.236,3.011,3.3810000000000002,309.022,12.804,-3.04,61210654.0,8622942492335824.0,321689437,273721754.0,52.56399999999999,20238.0,331498.0,0.0897,11694.0,0
0.064,210162.0,51393.0,11.339,10.597999999999999,10.133,10.235,9.707,43971662056.0,4.164,0.48700000000000004,-5626320424805088.0,4.94873089814598e+16,6.1224843755662e+32,3.8370342378077e+32,3.20784125877507e+16,6.053999999999999,51.019,-31.234,-2.3409999999999997,104.361,104.30799999999999,-4.002,8.329,54.129,-0.031,109.132,2.807,3.127,305.397,3.247,-36.664,121261525.0,8504335954843424.0,323802968,421120174.0,56.065,176529.0,333459.0,0.0363,9845.0,0
0.073,213909.0,51386.0,9.931000000000001,10.435,10.083,10.185,9.712,43971662056.0,3.82,0.419,2.24451811697939e+16,4.95895917054153e+16,6.1478190137745e+32,4.5168382509424e+32,3.29520645353782e+16,20.809,52.479,-43.089,-4.833,104.12799999999999,103.678,48.49,-12.159,50.79,-0.028999999999999998,100.75,2.293,2.7039999999999997,300.41,1.256,-89.601,126243943.0,8664029101960752.0,326901560,465441535.0,53.516999999999996,135562.0,334966.0,0.0288,4750.0,1
0.086,218915.0,51781.0,9.536,9.968,10.046,10.048,9.708,43971662056.0,3.228,0.455,4.17177366613831e+16,4.82065167680225e+16,5.8096706472641e+32,3.5700792968643e+32,3.02799101674691e+16,26.281999999999996,52.36,-38.556999999999995,-5.461,105.055,104.215,84.462,10.572000000000001,57.295,-0.027999999999999997,118.491,2.515,2.5380000000000003,296.103,16.574,-81.605,217208453.0,9082743126280820.0,331204324,520977245.0,53.607,132240.0,336435.0,0.0295,15999.0,1
0.098,217275.0,51250.0,10.36,10.014,10.056000000000001,10.127,9.722999999999999,43971662056.0,2.457,0.419,5.91229576363559e+16,4.73390313688616e+16,5.6024597273551e+32,5.6506438338316e+31,3.55468015393276e+16,19.373,52.955,-34.471,-4.673,105.44200000000001,104.287,1.7590000000000001,6.4910000000000005,53.815,-0.026000000000000002,111.052,2.254,2.354,292.39,28.203000000000003,-72.038,209000793.0,9038502654760740.0,332917530,405138870.0,52.246,169128.0,338314.0,0.0296,14754.0,0
0.115,225745.0,52495.0,10.435,10.26,10.147,10.221,9.738,43971662056.0,1.5919999999999999,0.386,3.55880353218607e+16,4.4776885629398e+16,5.0124237166705e+32,1.4928208067213e+32,3.40409880814159e+16,16.922,51.826,-35.84,-4.1080000000000005,103.62200000000001,102.17399999999999,-23.337,-32.058,40.704,-0.025,77.238,2.331,2.366,288.654,20.135,-79.60600000000001,223398693.0,8888030787935104.0,330619135,224572090.0,52.097,79070.0,339193.0,0.0296,24405.0,1
0.132,225492.0,52740.0,9.412,9.911,10.165,10.037,9.731,43971662056.0,0.726,0.36200000000000004,7.35540440839368e+16,3.93688937192105e+16,3.8747744816862e+32,1.6075543704972e+32,3.4750634372987e+16,33.861,52.597,-34.069,-3.085,101.29799999999999,99.595,-42.949,-0.368,37.653,-0.024,67.6,2.4659999999999997,2.35,285.107,33.716,-67.217,186359476.0,9071842232952580.0,327755003,199406500.0,48.838,-17247.0,339001.0,0.0344,17873.0,1
0.14800000000000002,223763.0,52950.0,10.0,9.876,10.145,9.996,9.737,43971662056.0,0.111,0.39799999999999996,6.57392788794443e+16,4.01059304257068e+16,4.0212141382791e+32,3.7522986755096e+32,4.29582163944022e+16,43.93899999999999,53.433,-34.766,-1.781,99.713,97.786,-30.904,19.454,42.424,-0.023,76.733,2.2159999999999997,2.338,281.344,48.312,-57.211999999999996,139896118.0,9093810873424910.0,325171549,210921055.0,52.428999999999995,90585.0,340008.0,0.0309,12503.0,0
0.159,217440.0,52790.0,12.203,11.004000000000001,10.267999999999999,10.511,9.791,43971662056.0,0.003,0.485,2422324078226272.0,3.98029576726533e+16,3.9606885987276e+32,8.7383806582991e+32,4.19003204447146e+16,-5.106,50.84,-34.976,-0.9209999999999999,98.244,96.124,-0.396,-29.506,42.536,-0.023,76.932,2.278,2.32,277.568,45.306999999999995,-28.801,153469865.0,9106209204425180.0,324431752,294710353.0,54.348,160671.0,341793.0,0.0306,14657.0,1
0.168,214052.0,52622.0,9.664,10.567,10.23,10.36,9.789,43971662056.0,-0.327,0.359,1.7855288909804e+16,3.76201373430695e+16,3.5381868342785e+32,9.9431250504578e+32,4.64287599537931e+16,6.807,51.177,-34.579,-0.195,96.631,94.238,8.353,-27.298000000000002,40.823,-0.023,73.247,2.824,2.439,273.786,58.408,17.059,157333935.0,9066402023906190.0,323915245,304524204.0,50.114,46123.0,342305.0,0.0297,1706.0,1
0.174,210563.0,52283.0,10.667,10.589,10.392000000000001,10.469000000000001,9.808,43971662056.0,-0.564,0.396,1.82271877083437e+16,3.86164411159368e+16,3.7280738111515e+32,7.369804762475901e+32,5.02936723717253e+16,17.6,52.867,-30.183000000000003,1.2209999999999999,96.079,93.445,14.790999999999999,-25.663,50.232,-0.023,88.08200000000001,2.342,2.481,270.438,83.936,26.374000000000002,80543173.0,9030281668481220.0,322780068,275406474.0,51.826,126819.0,343714.0,0.0333,4322.0,0
0.17600000000000002,204860.0,52278.0,11.613,10.972999999999999,10.571,10.774000000000001,9.847999999999999,43971662056.0,-0.5589999999999999,0.44,-1.79753018520724e+16,3.99211387239454e+16,3.9842432925412e+32,6.3785376956135e+32,5.2667503389305e+16,4.405,50.973,-30.206,1.689,94.977,92.15299999999999,2.673,-28.873,45.104,-0.023,78.988,2.546,2.57,267.124,74.063,17.996,104930385.0,9127076968981330.0,320700568,232720142.0,51.562,124572.0,345099.0,0.0342,4087.0,1
0.174,199492.0,52332.0,11.429,11.363,10.713,10.989,9.882,43971662056.0,-0.7120000000000001,0.366,-5.60504714837878e+16,4.25981957251881e+16,4.5365156976036e+32,8.836689546650899e+32,5.91874624528054e+16,3.0010000000000003,50.518,-25.666999999999998,2.003,93.083,90.056,-10.404000000000002,-15.034,38.385,-0.024,65.626,2.805,2.5639999999999996,264.394,82.82,36.541,121540549.0,9147051733256990.0,319664696,279297386.0,50.771,39110.0,345533.0,0.0328,8869.0,1
0.183,221758.0,55851.0,11.52,11.505,11.014000000000001,11.190999999999999,9.918,43971662056.0,-0.6859999999999999,0.425,-9346645468130530.0,4.33294060337908e+16,4.6935935681028e+32,3.6710463259215e+31,5.85661314885504e+16,10.225,50.901,-23.094,2.509,90.354,87.075,-42.341,-24.871,32.176,-0.025,50.787,2.7939999999999996,2.715,261.907,90.34,42.581,194880071.0,9223027687496870.0,317531368,229065975.0,54.201,142323.0,347114.0,0.0383,7000.0,1
0.193,224708.0,56159.0,11.339,11.414000000000001,11.205,11.272,9.949,43971662056.0,-0.29,0.503,-4.01006782183593e+16,4.49235138858656e+16,5.0453052496339e+32,2.403104501749e+31,4.27039456551799e+16,1.876,50.762,-11.738,4.235,90.845,87.294,24.006999999999998,27.653000000000002,57.606,-0.026000000000000002,97.95100000000001,3.264,2.9539999999999997,260.66,96.664,69.499,218370348.0,9920445213922860.0,323113386,578497237.0,55.477,137651.0,348644.0,0.0417,21937.0,0
0.203,223614.0,56166.0,9.664,10.532,10.842,10.887,9.943,42957352412.0,-0.257,0.376,-1.63228868278839e+16,4.50841154768957e+16,5.0814436708352e+32,8.0655088681349e+31,4.21648137073674e+16,14.952,51.435,-17.180999999999997,3.505,89.964,86.219,17.642,0.353,48.31,-0.027000000000000003,77.204,3.302,3.12,258.853,60.381,50.604,241613741.0,9896874488411870.0,322383652,294458211.0,50.858000000000004,65089.0,349367.0,0.0369,17754.0,0
0.205,211739.0,56217.0,8.78,9.501,10.716,10.370999999999999,9.918,41272873895.0,-0.725,0.282,-1.31014978674914e+16,4.43617115064797e+16,4.9199036194603e+32,3.1882614116839e+32,4.68750797389564e+16,7.754,52.165,-19.704,1.989,89.024,85.04899999999999,48.443000000000005,2.926,47.528,-0.027999999999999997,75.39,3.261,3.2760000000000002,256.785,48.808,38.150999999999996,383140389.0,9931819265742030.0,320087732,223458122.0,46.678000000000004,-25058.0,349089.0,0.0344,18938.0,0
0.203,205612.0,56082.0,8.78,8.927999999999999,10.446,9.888,9.892999999999999,41272873895.0,-1.271,0.298,3.62734090674204e+16,4.58444009192333e+16,5.2542727391085e+32,3.1344286746107e+32,4.84793114694658e+16,3.8489999999999998,52.803000000000004,-25.5,-0.10099999999999999,88.385,84.184,-19.225,-10.174,49.49,-0.03,79.12,2.818,3.127,254.13400000000001,28.826,0.08800000000000001,400816289.0,9925726840680030.0,317717241,219883492.0,47.031000000000006,28125.0,349401.0,0.0313,11654.0,1
0.195,196063.0,55602.0,10.435,9.607999999999999,10.277999999999999,9.885,9.905,41272873895.0,-1.66,0.325,-4116653323999296.0,4.56997390430308e+16,5.2211653715028e+32,9.7373695875758e+31,4.97597023362234e+16,5.031000000000001,52.066,-25.663,-1.197,88.84899999999999,84.512,23.79,20.993000000000002,57.64,-0.031,95.57,2.533,2.8710000000000004,251.459,28.978,2.719,475891198.0,9985493634318930.0,314985713,201057889.0,48.269,70011.0,350179.0,0.0322,7920.0,0
0.19399999999999998,210055.0,55922.0,8.675,9.279,9.885,9.484,9.878,41272873895.0,-1.994,0.301,-1.93784860523678e+16,4.54066820451062e+16,5.1544169358634e+32,2.2247233479915e+32,4.25327989016472e+16,2.5780000000000003,51.559,-27.791,-1.724,86.925,82.54,-21.693,-10.043,40.646,-0.033,59.035,3.133,2.8280000000000003,248.535,24.035,-9.237,445452967.0,9998004993308350.0,311659234,173721227.0,48.355,-834.987,350170.0,0.0331,7886.0,0
0.19399999999999998,213388.0,56015.0,9.29,9.276,9.566,9.335,9.865,41272873895.0,-2.283,0.289,2.13834404564766e+16,4.74668721224548e+16,5.6327598727237e+32,4.1692439705255e+32,4.81520675099475e+16,24.916999999999998,53.071000000000005,-30.496,-2.205,85.21,80.693,-23.746,18.794,41.361999999999995,-0.035,60.332,2.415,2.694,245.33900000000003,15.722000000000001,-30.028000000000002,359232223.0,1.02819982942247e+16,308076940,162039763.0,47.79,-3301.0,350133.0,0.0311,6117.0,1
0.19,207551.0,55943.0,9.057,9.071,9.24,9.208,9.847000000000001,41272873895.0,-2.392,0.313,-2.75683997140034e+16,4.64734283464615e+16,5.3994488556842e+32,4.9530024571951e+32,3.7306699133304e+16,1.929,51.556000000000004,-25.296,-1.757,85.43700000000001,80.817,-7.155,-9.412,55.176,-0.037000000000000005,88.73200000000001,2.9539999999999997,2.8339999999999996,242.77900000000002,42.176,-54.528,277338272.0,1.03746916256979e+16,305826870,220569183.0,48.137,4469.0,350183.0,0.0329,6744.0,1
0.18600000000000003,207707.0,55706.0,11.339,10.237,9.479,9.732000000000001,9.88,41272873895.0,-1.974,0.41100000000000003,-3.32948048662904e+16,4.56712090188606e+16,5.2146483331111e+32,5.5720778096895e+32,3.65816735067742e+16,-7.1739999999999995,51.287,-13.824000000000002,-0.652,86.427,81.73899999999999,70.71600000000001,30.541999999999998,59.858000000000004,-0.039,100.78299999999999,2.5340000000000003,2.634,241.513,63.132,-24.414,255056907.0,1.03789901452219e+16,305388689,301387979.0,52.09,53596.0,350778.0,0.0338,10487.0,0
0.18100000000000002,206029.0,55703.0,9.057,9.817,9.519,9.627,9.862,41272873895.0,-1.739,0.316,-2.73885415139466e+16,4.4358177808014e+16,4.9191198461185e+32,1.8498844898587e+31,3.74558731483577e+16,13.915,51.59,-17.189,-0.544,85.90700000000001,81.22,29.889,3.946,48.79600000000001,-0.040999999999999995,78.365,2.92,2.803,239.954,38.871,-27.48,197383364.0,1.03605212096286e+16,304259170,269740673.0,48.381,-38759.0,350348.0,0.0313,5095.0,0
0.17300000000000001,201636.0,55708.0,9.057,9.437000000000001,9.558,9.511000000000001,9.844,41272873895.0,-1.6469999999999998,0.304,-8748874103120768.0,4.41514383430586e+16,4.8733737694023e+32,2.2197434630857e+31,3.33168757423069e+16,1.452,51.602,-19.433,-0.7070000000000001,85.15,80.458,-16.401,-6.246,46.908,-0.043,74.179,2.8789999999999996,2.778,238.166,34.006,-9.951,183271944.0,1.03764851148114e+16,303226096,274286624.0,47.888000000000005,-40532.0,349897.0,0.0311,4556.0,0
0.163,198174.0,54735.0,8.136000000000001,8.596,9.23,9.155,9.806000000000001,41272873895.0,-1.781,0.264,3.87813306641221e+16,4.6963739025938e+16,5.513981958241e+32,3.8068001937686e+32,4.19926933298991e+16,19.917,52.863,-23.415,-0.875,84.88,80.191,-19.66,-15.277999999999999,50.531000000000006,-0.045,80.97,2.7939999999999996,2.864,235.924,29.191,-12.535,75721554.0,1.03422497130369e+16,300658789,204264713.0,46.486999999999995,-4674.0,349845.0,0.0301,4477.0,1
0.149,190881.0,55015.0,9.057,8.75,9.283999999999999,9.112,9.79,41272873895.0,-1.839,0.29600000000000004,6.90856736279366e+16,4.81707747405069e+16,5.8010588477517e+32,3.6317651031641e+32,4.45926007397114e+16,22.998,52.809,-21.45,-0.528,82.461,77.829,-39.546,-19.752,36.251999999999995,-0.047,47.375,2.59,2.7539999999999996,233.868,52.827,-2.046,121448486.0,1.05100950143757e+16,296666718,139577048.0,47.513999999999996,-31112.0,349500.0,0.0311,824.073,0
0.14400000000000002,209496.0,56706.0,10.909,9.829,9.516,9.517999999999999,9.814,41272873895.0,-1.5630000000000002,0.355,-1.45621121486773e+16,4.85377820063857e+16,5.8897907052485e+32,7.2459343294181e+32,4.32325072745795e+16,-5.834,50.956,-20.752,-0.275,79.717,75.116,-46.158,-33.801,33.787,-0.05,39.939,2.556,2.647,231.905,48.853,6.417999999999999,149274671.0,1.08540941241426e+16,292742109,142113256.0,52.31100000000001,60008.0,350166.0,0.032,2816.0,0
0.138,206759.0,56472.0,8.943999999999999,9.618,9.5,9.375,9.795,42458914417.0,-1.09,0.369,2.67956440445501e+16,4.81885296439993e+16,5.8053359731265e+32,5.2986470425421e+32,4.25598940726443e+16,14.054,51.726000000000006,-21.15,-0.345,77.393,72.783,-46.049,-50.769,36.330999999999996,-0.053,43.684,2.818,2.655,229.93,33.383,-5.849,145059921.0,1.09905245894706e+16,289916488,189889524.0,50.718999999999994,-19566.0,349949.0,0.0314,19532.0,0
0.132,205962.0,56475.0,10.0,9.8,9.308,9.5,9.8,44455415962.0,-0.45299999999999996,0.397,4.3554532927592e+16,4.94548164520703e+16,6.1144471757699e+32,4.203554319342e+32,4.23685106784989e+16,26.194000000000003,52.468999999999994,-20.125,-0.532,75.9,71.283,14.537,-46.16,43.486999999999995,-0.057,54.262,2.3080000000000003,2.5610000000000004,228.097,25.049,-18.654,125468277.0,1.10363990684644e+16,286911835,181035564.0,51.891999999999996,25980.0,350238.0,0.0304,20008.0,1
0.125,203903.0,56395.0,9.113999999999999,9.381,9.317,9.452,9.785,44455415962.0,0.01,0.364,1.14281268311219e+16,4.99360378439337e+16,6.234019688877e+32,1.0478787062382e+32,4.0631479413665e+16,20.603,52.14,-18.009,-0.442,74.52600000000001,69.834,36.707,-30.326,43.723,-0.061,54.6,2.638,2.588,226.482,43.461999999999996,-4.723,118145818.0,9538270127204340.0,284170189,190176145.0,49.938,-33310.0,349868.0,0.0328,6593.0,0
0.11800000000000001,204541.0,56409.0,12.100999999999999,10.755,9.751,10.148,9.836,44455415962.0,0.585,0.42100000000000004,3.91890914799435e+16,4.78850798305099e+16,5.7324521759358e+32,1.5830947860674e+32,3.9835679392793e+16,3.866,51.488,-8.396,-0.376,74.359,69.525,64.679,-3.02,54.967,-0.064,71.939,2.105,2.35,225.812,36.499,-3.11,114438880.0,9734744836058300.0,280888947,159970915.0,52.663999999999994,96871.0,350944.0,0.0315,12790.0,1
