activeaddresses,confirmationtime,difficulty,difficulty30ema,difficulty30mom,difficulty30roc,difficulty30sma,difficulty30trx,difficulty30var,difficulty3ema,difficulty3trx,difficulty3wma,difficulty7ema,difficulty7trx,difficulty7wma,difficulty90mom,difficulty90roc,difficulty90var,difficulty90wma,fee_to_rewardUSD,hashrate3var,hashrate7mom,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30wmaUSD,price3momUSD,price3rocUSD,price3rsiUSD,price7rsiUSD,price90smaUSD,sentinusd90stdUSD,top100cap,top100cap30rsi,top100cap7roc,top100cap90rsi,transactions,transactionvalueUSD,category
604251,9.474,286765766821.0,274171591824.0,32799908112.0,12.915,271258719872.0,0.261,1.9040606342923e+20,286418435122.0,0.281,286765766821.0,284961618790.0,0.324,285617552346.0,66009858490.0,29.901999999999997,3.6644081154861e+20,262597434739.0,5.292999999999999,6.2266370436209e+33,2.0009389947083e+16,0.154,127.29299999999999,0.703,-0.37200000000000005,740.3389999999999,-12.725999999999999,-1.6580000000000001,43.938,60.358999999999995,666.3960000000001,1536188728,18.583,44.086000000000006,-0.556,46.574,277849,4671.0,1
671328,9.6,286765766821.0,274984119243.0,32145579516.0,12.625,272330239189.0,0.265,1.8804550108373e+20,286592100971.0,0.213,286765766821.0,285412655798.0,0.304,286170580052.0,66009858490.0,29.901999999999997,3.6774488257231e+20,263350416216.0,5.992999999999999,1.4905691137801999e+34,-9.36305656188513e+16,0.156,120.76100000000001,0.735,-0.37,741.904,-8.782,-1.149,47.038999999999994,61.191,668.015,1533569683,18.590999999999998,44.54600000000001,-0.7,46.68600000000001,319612,3900.0,1
643398,8.276,286765766821.0,275744225539.0,32145579516.0,12.625,273401758506.0,0.26899999999999996,1.833886314439e+20,286678933896.0,0.15,286765766821.0,285750933553.0,0.281,286546291700.0,66009858490.0,29.901999999999997,3.6797307670271e+20,264087278070.0,4.716,1.4206254815813e+34,2.78095542297832e+17,0.152,121.64299999999999,0.742,-0.368,743.682,-3.446,-0.451,65.242,66.387,669.562,1531849605,18.602999999999998,45.269,-0.626,46.861000000000004,310580,3795.0,1
578224,9.172,286765766821.0,276455292718.0,32145579516.0,12.625,274473277824.0,0.271,1.7643545450973e+20,286722350358.0,0.10099999999999999,286765766821.0,286004641870.0,0.256,286744687289.0,66009858490.0,29.901999999999997,3.671253939398e+20,264808020300.0,4.677,2.4991295194535e+34,2.55170145805505e+17,0.153,129.39,0.652,-0.366,745.73,11.720999999999998,1.5530000000000002,78.874,71.884,671.163,1531827300,18.582,44.24,-0.528,46.595,282554,3862.0,1
539503,10.667,286765766821.0,277120484596.0,32145579516.0,12.625,275544797141.0,0.27399999999999997,1.6718597028125e+20,286744058589.0,0.065,286765766821.0,286194923108.0,0.23,286765766821.0,66009858490.0,29.901999999999997,3.6520183428357e+20,265512642907.0,5.401,2.6914317193916e+34,7.66250748766305e+16,0.154,125.79899999999999,0.672,-0.363,747.7660000000001,12.792,1.693,82.066,73.418,672.77,1528872491,18.589000000000002,44.68600000000001,-0.27,46.7,268680,4360.0,1
488574,10.909,286765766821.0,277742760868.0,32145579516.0,12.625,276616316458.0,0.276,1.5564017875839e+20,286754912705.0,0.040999999999999995,286765766821.0,286337634036.0,0.204,286765766821.0,66009858490.0,29.901999999999997,3.6220239773404e+20,266201145890.0,5.003,4.9064330882282995e+34,-3.77575802376977e+17,0.154,109.634,0.708,-0.361,749.933,11.425999999999998,1.5019999999999998,87.463,76.285,674.455,1529351442,18.56,43.18600000000001,-0.198,46.31399999999999,250109,3609.0,1
495466,7.7010000000000005,286765766821.0,278324890285.0,32145579516.0,12.625,277687835775.0,0.27699999999999997,1.4179807994119e+20,286760339763.0,0.025,286765766821.0,286444667232.0,0.179,286765766821.0,62178775340.0,27.686,3.6103981706294e+20,266873529250.0,3.179,2.9837124076615998e+34,-3.49920276418519e+16,0.14400000000000002,99.719,0.8009999999999999,-0.359,751.673,0.652,0.085,54.496,65.275,676.2339999999999,1532515363,18.553,42.831,-0.252,46.221000000000004,229746,3547.0,1
532703,9.231,286765766821.0,278869462964.0,32145579516.0,12.625,278759355093.0,0.278,1.256596738297e+20,286763053292.0,0.015,286765766821.0,286524942129.0,0.156,286765766821.0,60932894641.0,26.980999999999998,3.5981791507522e+20,267530728538.0,4.561,5.491789776481399e+34,2.90421394717951e+17,0.147,127.861,0.647,-0.35700000000000004,753.755,5.877000000000001,0.765,75.435,72.306,678.07,1531933991,18.524,41.376000000000005,-0.319,45.84,268506,4876.0,1
564772,8.09,286765766821.0,279378901923.0,32145579516.0,12.625,279830874410.0,0.278,1.0722496042385e+20,286764410056.0,0.009000000000000001,286765766821.0,286585148302.0,0.134,286765766821.0,60932894641.0,26.980999999999998,3.5767926798891e+20,268173047997.0,4.207,3.877913730221e+33,3.90007655612166e+17,0.156,119.913,0.74,-0.354,755.908,5.657,0.733,81.391,75.04,679.927,1531478432,18.517,41.06100000000001,-0.39399999999999996,45.756,291579,4171.0,1
535625,10.36,286765766821.0,279855473852.0,32145579516.0,12.625,280902393727.0,0.278,8.649393972368e+19,286765088438.0,0.005,286765766821.0,286630302932.0,0.114,286765766821.0,60932894641.0,26.980999999999998,3.5462387580398e+20,268800487629.0,5.1770000000000005,1.1499047109925e+34,-1.23821011893149e+17,0.155,116.1,0.642,-0.35200000000000004,757.824,9.41,1.226,73.749,72.655,681.783,1528236938,18.529,41.894,-0.395,45.937,286189,4489.0,1
534271,11.339,308312273902.0,281691396436.0,53692086598.0,21.087,282692129947.0,0.27899999999999997,8.5309022544622e+19,297538681170.0,0.9420000000000001,297539020361.0,292050795674.0,0.215,292152393591.0,82479401722.0,36.522,3.6877378245576e+20,269886597040.0,5.952999999999999,3.08104231476e+34,-4.07897877394802e+17,0.158,128.09,0.652,-0.35,759.579,2.3369999999999997,0.302,73.675,72.63600000000001,683.654,1527029969,18.533,42.158,-0.267,45.994,282558,5623.0,1
558336,10.827,310153855703.0,283527684130.0,55533668399.0,21.81,284543252227.0,0.282,8.0752782775484e+19,303846268437.0,1.4769999999999999,305641980289.0,296576560681.0,0.35700000000000004,297229897702.0,84320983524.0,37.338,3.832286110691e+20,270993039285.0,5.547000000000001,8.346781042545301e+33,-4438182358454272.0,0.16,120.52,0.674,-0.34700000000000003,761.341,1.3869999999999998,0.17800000000000002,82.749,75.298,685.56,1522299176,18.52,41.473,-0.37200000000000005,45.823,279228,5251.0,1
507908,10.0,310153855703.0,285245501651.0,55533668399.0,21.81,286394374507.0,0.28600000000000003,6.9343235615431e+19,307000062070.0,1.494,309846925403.0,299970884437.0,0.48700000000000004,301472112924.0,84320983524.0,37.338,3.9592787714849e+20,272078890326.0,4.327,4.3826183268294e+32,8.83697085690941e+16,0.157,107.405,0.746,-0.345,763.4689999999999,9.918,1.2770000000000001,93.58200000000001,81.976,687.545,1521631127,18.519000000000002,41.41,-0.221,45.806999999999995,237986,4368.0,1
467400,10.213,310153855703.0,286852492235.0,37719271107.0,13.845,287651683544.0,0.29100000000000004,8.0083650013963e+19,308576958887.0,1.246,310153855703.0,302516627254.0,0.583,304879039257.0,84320983524.0,37.338,4.0687158069394e+20,273144150163.0,4.387,3.5466749823513e+34,9.44382709464806e+16,0.158,123.149,0.604,-0.34299999999999997,765.569,10.954,1.41,94.309,82.715,689.52,1522889838,18.486,39.603,-0.36200000000000004,45.353,235648,4713.0,1
569466,9.536,310153855703.0,288355806007.0,28352938510.0,10.061,288596781494.0,0.29600000000000004,9.4927649378763e+19,309365407295.0,0.932,310153855703.0,304425934366.0,0.64,307450676702.0,84320983524.0,37.338,4.1605972170546e+20,274188818794.0,5.223,3.0433845673533e+34,-1.95854610811995e+17,0.158,142.259,0.6990000000000001,-0.34,767.685,10.382,1.3330000000000002,95.586,84.01700000000001,691.528,1522781390,18.483,39.46,-0.221,45.316,281978,5178.0,1
581498,10.435,310153855703.0,289762131794.0,28352938510.0,10.061,289541879444.0,0.301,1.079852284721e+20,309759631499.0,0.6509999999999999,310153855703.0,305857914700.0,0.66,309187025257.0,84320983524.0,37.338,4.2349230018305e+20,275212896221.0,5.582000000000001,9.031108543695001e+33,-2.63395865408777e+17,0.158,135.759,0.6629999999999999,-0.33799999999999997,769.743,3.2769999999999997,0.41700000000000004,95.96700000000001,84.402,693.6610000000001,1520999436,18.439,37.162,-0.425,44.714,296335,5165.0,1
620386,9.057,310153855703.0,291077726885.0,28352938510.0,10.061,290486977395.0,0.307,1.1925638729396e+20,309956743601.0,0.434,310153855703.0,306931899951.0,0.6509999999999999,310088084925.0,84320983524.0,37.338,4.2916931612669e+20,276216382442.0,5.468999999999999,3.1889896565671e+33,1.00657179740678e+17,0.162,137.071,0.736,-0.336,773.056,23.359,2.966,99.384,92.92399999999999,696.03,1531010159,18.394000000000002,35.005,-0.73,44.108000000000004,325518,7100.0,1
605495,9.057,310153855703.0,292308444873.0,28352938510.0,10.061,291432075345.0,0.312,1.2874112584431e+20,310055299652.0,0.27899999999999997,310153855703.0,307737388889.0,0.621,310153855703.0,84320983524.0,37.338,4.3309076953638e+20,277199277459.0,5.074,1.4595714048774001e+34,4.62101671367556e+17,0.17,143.285,0.721,-0.33299999999999996,778.873,62.966,7.976,99.824,96.853,698.84,1536093765,18.422,37.403,-0.594,44.593,314485,6660.0,1
561045,9.474,310153855703.0,293459761701.0,28352938510.0,10.061,292377173295.0,0.317,1.3643944412318e+20,310104577678.0,0.174,310153855703.0,308341505593.0,0.5770000000000001,310153855703.0,84320983524.0,37.338,4.3525666041215e+20,278161581272.0,5.026,4.3770461953104e+33,3.27648323348109e+17,0.16699999999999998,154.373,0.758,-0.331,787.183,104.79799999999999,13.267000000000001,99.916,98.10799999999999,702.077,1545573714,18.382,35.51,-0.743,44.053000000000004,304845,7725.0,1
481373,10.511,310153855703.0,294536800024.0,28352938510.0,10.061,293322271246.0,0.322,1.4235134213059e+20,310129216691.0,0.107,310153855703.0,308794593120.0,0.525,310153855703.0,75417237030.0,32.128,4.4316762771021e+20,279103293879.0,4.656000000000001,1.4789447555494998e+34,1.95796178749711e+17,0.18,133.635,0.74,-0.32799999999999996,795.363,86.744,10.696,99.92,98.169,705.357,1543647802,18.377,35.248000000000005,-0.768,43.977,240683,5688.0,1
411608,8.727,310153855703.0,295544352003.0,28352938510.0,10.061,294267369196.0,0.326,1.4647681986651e+20,310141536197.0,0.064,310153855703.0,309134408766.0,0.469,310153855703.0,68926655473.0,28.573,4.5414029288888e+20,280026589579.0,2.918,8.563609617943601e+33,-1.94720939586959e+16,0.158,126.463,0.7759999999999999,-0.326,801.5269999999999,19.439,2.281,59.397,74.27,708.326,1547785825,18.511,45.133,0.139,46.203,197199,4877.0,1
535596,10.141,310153855703.0,296486900629.0,28352938510.0,10.061,295212467146.0,0.32899999999999996,1.4881587733096e+20,310147695950.0,0.038,310153855703.0,309389270500.0,0.413,310153855703.0,68926655473.0,28.573,4.639399003306e+20,280933053373.0,4.725,1.3447922723151e+34,2.01512232047733e+17,0.179,162.543,0.682,-0.32299999999999995,809.0110000000001,2.1430000000000002,0.24,74.413,79.804,711.558,1545168922,18.535,46.645,0.284,46.588,244772,5537.0,0
575134,9.231,310153855703.0,297368639666.0,28352938510.0,10.061,296157565097.0,0.332,1.4936851452392e+20,310150775827.0,0.022000000000000002,310153855703.0,309580416801.0,0.36,310153855703.0,68926655473.0,28.573,4.7256645003532e+20,281822685261.0,4.859,7.0664451390956e+33,7.08891527273915e+16,0.182,159.553,0.83,-0.32,817.061,13.262,1.4769999999999999,80.531,82.31700000000001,714.961,1549237216,18.538,46.826,0.54,46.635,296390,6885.0,0
556252,8.78,312083434212.0,298317981250.0,30282517018.0,10.745999999999999,297166982331.0,0.33399999999999996,1.4993359030608e+20,311117105019.0,0.091,311118644958.0,310206171154.0,0.32,310636250330.0,70856233982.0,29.373,4.8173086139533e+20,282737893561.0,4.846,1.484221257124e+34,2.23928454463079e+17,0.19,167.84900000000002,0.8059999999999999,-0.318,827.2610000000001,78.472,9.001,90.23299999999999,87.38799999999999,718.801,1549719576,18.553,47.736999999999995,0.865,46.865,305230,6419.0,0
574261,9.6,317688400354.0,299567685708.0,35887483161.0,12.735,298363231769.0,0.337,1.5466966558236e+20,314402752687.0,0.35,314564320865.0,312076728454.0,0.316,312450972975.0,76461200124.0,31.697,4.9499138769084e+20,283758984821.0,5.412000000000001,1.4259727133286998e+34,-5.66740424254019e+16,0.193,165.106,0.792,-0.315,837.982,68.774,7.667999999999999,92.44,88.846,722.81,1550265333,18.548,47.486999999999995,0.684,46.803999999999995,304455,5645.0,0
574927,9.172,317688400354.0,300736764072.0,35887483161.0,12.735,299559481208.0,0.33899999999999997,1.5654371541943e+20,316045576520.0,0.45799999999999996,316754239330.0,313479646429.0,0.322,313996604739.0,76461200124.0,31.697,5.0680837938772e+20,284761404237.0,4.8660000000000005,2.7915476829334e+33,8.26199808407286e+16,0.19,156.321,0.802,-0.312,847.255,39.928000000000004,4.383,69.805,78.695,726.581,1549900138,18.480999999999998,43.731,0.537,45.852,286661,7317.0,0
521814,9.73,317688400354.0,301830418026.0,35887483161.0,12.735,300755730647.0,0.342,1.555557398174e+20,316866988437.0,0.435,317688400354.0,314531834910.0,0.326,315273145623.0,76461200124.0,31.697,5.17181836486e+20,285745151809.0,4.263,2.5933663172048e+33,3.5742380242599e+17,0.174,143.503,0.726,-0.309,856.187,2.485,0.261,71.123,79.042,730.3810000000001,1544155876,18.557000000000002,48.475,0.981,47.077,250125,5247.0,0
423375,9.231,317688400354.0,302853513660.0,31512860412.0,11.012,301806159327.0,0.34299999999999997,1.569234508187e+20,317277694396.0,0.35200000000000004,317688400354.0,315320976271.0,0.324,316280595626.0,76461200124.0,31.697,5.2611175898565e+20,286710227538.0,3.2319999999999998,3.0597832171644e+33,1.78771585280527e+16,0.17600000000000002,145.454,0.8140000000000001,-0.305,865.8530000000001,5.364,0.555,82.542,82.387,734.3839999999999,1546080738,18.573,49.403999999999996,0.33299999999999996,47.331,180346,5828.0,0
600708,9.057,317688400354.0,303810603124.0,30922633533.0,10.783,302836913778.0,0.345,1.5672873518944e+20,317483047375.0,0.259,317688400354.0,315912832292.0,0.314,317018954749.0,76461200124.0,31.697,5.3359814688668e+20,287656631423.0,5.377000000000001,1.0391126608742001e+34,-1.63937463528452e+17,0.204,148.871,0.927,-0.302,877.584,58.82,6.185,92.287,87.38799999999999,738.8330000000001,1544033863,18.607,51.338,0.386,47.87,290792,5552.0,0
545102,8.78,317688400354.0,304705944881.0,30922633533.0,10.783,303867668229.0,0.34600000000000003,1.5440911008326e+20,317585723864.0,0.179,317688400354.0,316356724307.0,0.297,317488222992.0,76461200124.0,31.697,5.3964100018909e+20,288584363464.0,5.4239999999999995,2.4246300439282e+34,4.10621105742748e+17,0.203,155.286,0.8290000000000001,-0.298,889.2610000000001,64.348,6.754,93.34299999999999,88.133,743.3510000000001,1546471980,18.660999999999998,54.217,0.6629999999999999,48.714,301500,6573.0,0
584414,9.412,317688400354.0,305543522653.0,30922633533.0,10.783,304898422681.0,0.34700000000000003,1.4996457550007e+20,317637062109.0,0.11800000000000001,317688400354.0,316689643319.0,0.276,317688400354.0,76461200124.0,31.697,5.4424031889289e+20,289493423661.0,9.185,2.3695813027341996e+34,-1.15203929966998e+17,0.243,175.91,0.9329999999999999,-0.295,904.1089999999999,103.71,10.681,97.448,92.29299999999999,748.503,1563686021,18.664,54.345,0.598,48.751999999999995,328489,8114.0,0
549210,10.286,317688400354.0,306327063150.0,30922633533.0,10.783,305929177132.0,0.34700000000000003,1.4339513143989e+20,317662731232.0,0.076,317688400354.0,316939332578.0,0.251,317688400354.0,76461200124.0,31.697,5.4739610299805e+20,290383812015.0,6.169,9.542123079024e+33,8.39275015281992e+16,0.23600000000000002,208.68900000000002,0.779,-0.29100000000000004,916.335,34.951,3.4610000000000003,65.773,76.092,753.291,1597587138,18.684,55.383,0.7290000000000001,49.062,288361,10856.0,0
636009,8.943999999999999,317688400354.0,307060052647.0,30922633533.0,10.783,306959931583.0,0.34600000000000003,1.347007779027e+20,317675565793.0,0.047,317688400354.0,317126599522.0,0.225,317688400354.0,67148212645.0,26.801,5.5592534246192e+20,291255528525.0,5.972,4.4259870097101e+33,-1.06145926178327e+17,0.21,155.765,0.8490000000000001,-0.287,920.408,-89.14200000000001,-8.764,22.688000000000002,42.327,756.7439999999999,1620194097,18.531,46.945,0.271,46.869,346244,8305.0,1
575818,10.435,317688400354.0,307745752499.0,30922633533.0,10.783,307990686034.0,0.34600000000000003,1.2388151488851e+20,317681983073.0,0.028999999999999998,317688400354.0,317267049730.0,0.19899999999999998,317688400354.0,59165651950.0,22.886,5.6776568568155e+20,292110847425.0,5.809,4.9822145949430006e+33,-1.66860124561887e+17,0.196,136.379,0.669,-0.28300000000000003,920.082,-209.30900000000003,-19.476,14.859000000000002,33.131,759.5089999999999,1621084487,18.567,48.86,0.055999999999999994,47.433,281922,6632.0,1
517117,8.623,317688400354.0,308387213651.0,30922633533.0,10.783,309021440485.0,0.344,1.1093734239732e+20,317685191714.0,0.017,317688400354.0,317372387386.0,0.174,317688400354.0,59165651950.0,22.886,5.7874168955037e+20,292951718058.0,4.19,2.1260573845179e+32,-6.54258798776213e+16,0.185,141.378,0.847,-0.28,922.3439999999999,-135.941,-13.012,37.343,43.126000000000005,762.758,1621160762,18.594,50.225,0.113,47.845,259934,5866.0,1
513475,10.588,317688400354.0,308987290213.0,30922633533.0,10.783,310052194936.0,0.342,9.5868260429181e+19,317686796034.0,0.01,317688400354.0,317451390628.0,0.151,317688400354.0,59165651950.0,22.886,5.8885335406841e+20,293778140425.0,5.665,6.6081119155977e+33,2.37672201061767e+17,0.201,177.717,0.636,-0.276,923.1389999999999,-37.256,-4.015,32.059,40.208,765.637,1621530622,18.552,48.141000000000005,-0.295,47.258,269811,6912.0,1
589739,9.0,319489481520.0,309664850942.0,32723714700.0,11.411,311142985426.0,0.34,7.9571924659137e+19,318588138777.0,0.077,318588940937.0,317960913351.0,0.138,318138670646.0,60966733116.0,23.583000000000002,5.9958869087024e+20,294629698726.0,5.66,1.3901625421374e+34,-4.19687815972675e+17,0.203,140.865,0.851,-0.272,924.2180000000001,33.7,3.8939999999999997,38.138000000000005,42.316,768.546,1625021213,18.553,48.211000000000006,-0.5770000000000001,47.278999999999996,323728,6547.0,1
525287,9.412,336899932796.0,311421952997.0,50134165975.0,17.483,312814124292.0,0.33899999999999997,7.9084937912124e+19,327744035786.0,0.794,327894526964.0,322695668212.0,0.21600000000000003,322877229429.0,78377184391.0,30.316999999999997,6.2720345461292e+20,295849016218.0,5.527,4.3637623520569e+34,3.25372814950329e+17,0.191,169.484,0.621,-0.268,921.419,-65.426,-7.199,20.129,33.211,770.8530000000001,1664765789,18.516,46.367,-0.7909999999999999,46.753,302905,11077.0,1
525778,8.372,336899932796.0,313065693629.0,50134165975.0,17.483,314485263158.0,0.33899999999999997,7.3012540947225e+19,332321984291.0,1.126,333998190917.0,326246734358.0,0.316,326929662053.0,78377184391.0,30.316999999999997,6.5330143242151e+20,297049193981.0,4.68,5.295956723380799e+34,2.01008435443686e+17,0.177,152.864,0.652,-0.265,914.466,-109.436,-12.286,11.253,25.954,772.461,1679650673,18.517,46.426,-0.892,46.77,294953,9502.0,1
513655,9.6,336899932796.0,314603386479.0,50134165975.0,17.483,316156402024.0,0.34,6.1354733764522e+19,334610958543.0,1.095,336899932796.0,328910033968.0,0.405,330295968519.0,78377184391.0,30.316999999999997,6.7788262429601e+20,298230232017.0,4.921,5.3245261489917e+33,5.37059258801494e+17,0.182,153.086,0.552,-0.262,909.048,-93.891,-10.443,29.272,32.574,774.305,1676736517,18.54,47.728,0.048,47.136,272597,7045.0,1
487220,8.372,336899932796.0,316041873338.0,28587658894.0,9.272,317109323987.0,0.341,7.2738797593322e+19,335755445670.0,0.895,336899932796.0,330907508675.0,0.467,332976148826.0,78377184391.0,30.316999999999997,7.0094703023642e+20,299392130326.0,3.886,1.1333623814244e+34,2.50546086312232e+17,0.168,122.198,0.705,-0.259,904.8839999999999,-17.777,-2.108,43.853,38.080999999999996,776.37,1678816403,18.46,43.852,-0.58,46.011,242097,5109.0,1
475729,8.623,336899932796.0,317387554593.0,26746077092.0,8.623,318000859890.0,0.34299999999999997,8.3386949926511e+19,336327689233.0,0.662,336899932796.0,332405614705.0,0.501,334970202975.0,78377184391.0,30.316999999999997,7.224946502427101e+20,300534888907.0,3.792,1.2017463982478999e+34,4.80775187781445e+17,0.165,104.056,0.628,-0.256,900.0060000000001,34.85,4.461,38.36,36.472,778.341,1677038510,18.402,41.365,-1.031,45.23,235832,5963.0,1
513070,8.521,336899932796.0,318646417703.0,26746077092.0,8.623,318892395793.0,0.344,9.2445429726678e+19,336613811014.0,0.45899999999999996,336899932796.0,333529194228.0,0.509,336278130965.0,78377184391.0,30.316999999999997,7.425254843149101e+20,301658507760.0,4.68,1.1096473776831e+34,3.37050080802356e+17,0.179,137.454,0.64,-0.253,895.675,20.663,2.5660000000000003,48.352,39.541,780.439,1677106347,18.399,41.217,-0.8270000000000001,45.183,267471,6440.0,1
551064,9.113999999999999,336899932796.0,319824063838.0,26746077092.0,8.623,319783931696.0,0.34600000000000003,9.991423699394e+19,336756871905.0,0.304,336899932796.0,334371878870.0,0.49700000000000005,336899932796.0,78377184391.0,30.316999999999997,7.610395324530301e+20,302762986886.0,5.251,6.881400276718e+33,4.28261721924786e+17,0.19699999999999998,137.215,0.682,-0.25,894.312,47.581,5.763,76.345,52.556000000000004,783.112,1676601615,18.393,40.953,-0.867,45.099,292539,6891.0,1
574624,9.6,336899932796.0,320925732803.0,26746077092.0,8.623,320675467599.0,0.34700000000000003,1.057933717282e+20,336828402350.0,0.19399999999999998,336899932796.0,335003892351.0,0.47100000000000003,336899932796.0,78377184391.0,30.316999999999997,7.7803679465702e+20,303848326284.0,5.446000000000001,7.0741950033179e+33,-4.77345571884959e+16,0.2,133.1,0.648,-0.247,893.398,66.844,8.19,79.762,54.908,785.934,1676512194,18.33,38.345,-1.006,44.251999999999995,296950,5762.0,1
620881,8.276,336899932796.0,321956326351.0,26746077092.0,8.623,321567003502.0,0.348,1.1008283392955e+20,336864167573.0,0.121,336899932796.0,335477902462.0,0.435,336899932796.0,78377184391.0,30.316999999999997,7.9351727092688e+20,304914525954.0,4.916,2.7830181886801e+32,-3.5451583618857e+16,0.193,146.567,0.764,-0.244,892.7510000000001,64.376,7.795,82.552,56.754,788.812,1680733313,18.333,38.567,-0.993,44.31,300431,7709.0,1
587282,7.619,336899932796.0,322920429993.0,26746077092.0,8.623,322458539405.0,0.348,1.1278262359789e+20,336882050184.0,0.07400000000000001,336899932796.0,335833410046.0,0.39399999999999996,336899932796.0,79364667968.0,30.816999999999997,8.0677642371668e+20,305961585897.0,4.252,1.7003137314039e+34,8.42395349842104e+16,0.183,142.503,0.7440000000000001,-0.242,892.023,19.169,2.195,83.536,57.342,791.5989999999999,1677852411,18.327,38.298,-1.15,44.222,298188,7739.0,1
552658,7.956,336899932796.0,323822333399.0,26746077092.0,8.623,323350075308.0,0.349,1.1389274073328e+20,336890991490.0,0.044000000000000004,336899932796.0,336100040733.0,0.35100000000000003,336899932796.0,83281686154.0,32.836999999999996,8.1539307759917e+20,306989264969.0,4.016,4.4236033476642e+34,5.60249183420816e+17,0.18600000000000003,123.541,0.6779999999999999,-0.239,892.574,31.865,3.609,91.37700000000001,63.563,794.5010000000001,1676198737,18.328,38.385999999999996,-0.713,44.244,263381,5319.0,1
495222,8.276,339477557143.0,324832347834.0,29323701439.0,9.455,324327532023.0,0.349,1.1580250105288e+20,338184274317.0,0.122,338188744969.0,336944419836.0,0.321,337544338883.0,85859310501.0,33.854,8.249425764428701e+20,308053257717.0,3.8539999999999996,1.0170598691132e+34,1.541951692431e+17,0.187,119.323,0.701,-0.23600000000000002,893.3789999999999,30.643,3.4419999999999997,92.76100000000001,65.15,797.5039999999999,1673534578,18.35,39.928000000000004,-0.282,44.63,236712,4410.0,1
550007,10.435,392963262344.0,329227890706.0,82809406641.0,26.699,327087845578.0,0.353,2.5851551601039e+20,365573768330.0,2.142,365790805686.0,350949130463.0,0.547,351468113257.0,139345015703.0,54.943000000000005,9.193774246121699e+20,310271793605.0,5.947,9.143133475495e+33,3.11028333052338e+17,0.21600000000000003,157.821,0.531,-0.23399999999999999,893.947,25.753,2.886,83.443,63.65,800.431,1672489389,18.361,40.666,-0.204,44.816,235392,5962.0,1
603034,9.664,392963262344.0,333339850167.0,82809406641.0,26.699,329848159132.0,0.361,3.8598986912731e+20,379268515337.0,3.0610000000000004,384048978144.0,361452663433.0,0.835,363389625862.0,139345015703.0,54.943000000000005,1.0090179435466e+21,312456301406.0,7.142,3.5896047586708e+34,4.16365875709568e+16,0.22699999999999998,141.264,0.6709999999999999,-0.23199999999999998,893.703,-8.672,-0.948,50.83,57.117,803.11,1672062186,18.285999999999998,37.330999999999996,-0.5820000000000001,43.772,278028,6369.0,1
614252,9.664,392963262344.0,337186521920.0,82809406641.0,26.699,332608472687.0,0.37200000000000005,4.9822556040379e+20,386115888841.0,2.944,392963262344.0,369330313161.0,1.085,373308876698.0,139345015703.0,54.943000000000005,1.0938641332461e+21,314606781121.0,6.7620000000000005,3.6206608618479e+34,1.88850500969144e+17,0.217,132.279,0.618,-0.22899999999999998,892.61,-26.723000000000003,-2.9019999999999997,31.927,50.955,805.465,1665011059,18.262999999999998,36.425,-0.36200000000000004,43.472,304578,5662.0,1
627055,9.29,392963262344.0,340785021302.0,82809406641.0,26.699,335368786242.0,0.385,5.9522258983976e+20,389539575593.0,2.373,392963262344.0,375238550457.0,1.258,381225865764.0,139345015703.0,54.943000000000005,1.1739159937108e+21,316723232748.0,5.997999999999999,2.2914002643633e+34,4.13951866976444e+17,0.215,120.245,0.605,-0.22699999999999998,892.158,-14.087,-1.534,53.265,55.535,807.8939999999999,1661410600,18.255,36.091,-0.425,43.361000000000004,313600,6121.0,1
605182,8.471,392963262344.0,344151359434.0,80879828133.0,25.916,338064780513.0,0.39899999999999997,6.8045140667505e+20,391251418968.0,1.734,392963262344.0,379669728429.0,1.347,387140593060.0,139345015703.0,54.943000000000005,1.2491735249406e+21,318805656289.0,5.0969999999999995,1.9293505628747e+34,2.71597076323339e+17,0.21,136.938,0.634,-0.225,892.408,8.466000000000001,0.934,69.025,60.225,810.22,1656595829,18.267,36.955999999999996,-0.326,43.571999999999996,263162,6250.0,1
555265,9.474,392963262344.0,347300514460.0,75274861990.0,23.695,340573942579.0,0.413,7.607770603672e+20,392107340656.0,1.1909999999999998,392963262344.0,382993111908.0,1.364,391053058587.0,139345015703.0,54.943000000000005,1.3196367269355e+21,320854051743.0,6.062,3.9951212615854e+33,-5.55542187462124e+16,0.22,117.814,0.593,-0.223,892.877,22.708000000000002,2.54,71.98,61.22,812.576,1653284186,18.262999999999998,36.775999999999996,-0.355,43.515,246243,4645.0,1
566127,8.623,392963262344.0,350246498195.0,75274861990.0,23.695,343083104646.0,0.428,8.285109255089299e+20,392535301500.0,0.784,392963262344.0,385485649517.0,1.325,392963262344.0,139345015703.0,54.943000000000005,1.3853055996956e+21,322868419109.0,5.433,6.5813770448286e+33,5.90678699978148e+16,0.223,105.17399999999999,0.6659999999999999,-0.222,893.367,11.555,1.278,66.362,60.181000000000004,814.9839999999999,1653318825,18.269000000000002,37.224000000000004,-0.445,43.621,241460,5209.0,1
