difficulty30ema,difficulty30rsi,difficulty30sma,difficulty30wma,difficulty3ema,difficulty3sma,difficulty3wma,difficulty7ema,difficulty7sma,difficulty7wma,difficulty90mom,difficulty90roc,fee_to_rewardUSD,hashrate7var,hashrate90var,median_transaction_fee30trxUSD,median_transaction_fee7trxUSD,median_transaction_feeUSD,mining_profitability,price90emaUSD,price90wmaUSD,sentinusd90smaUSD,size90trx,top100cap,transactions,transactionvalueUSD,priceUSD
53136210440.0,95.111,53060768599.0,53452391364.0,54253493433.0,54256630328.0,54256630328.0,54137825785.0,54256630328.0,54256630328.0,6667039174.0,14.009,0.518,2.5260266564543e+32,7.101942158625e+32,-0.172,-1.032,0.023,2.089,255.38299999999998,260.171,319761251,0.235,20.713,98189,1826.0,354.843
53208495594.0,95.111,53126712781.0,53529543733.0,54255061880.0,54256630328.0,54256630328.0,54167526920.0,54256630328.0,54256630328.0,6667039174.0,14.009,0.698,3.0828583707497e+32,7.2119390723633e+32,-0.19899999999999998,-0.858,0.0229,2.102,254.798,259.546,319404742,0.23,20.78,127103,2334.0,360.47900000000004
53276117189.0,95.111,53192656964.0,53602441640.0,54255846104.0,54256630328.0,54256630328.0,54189802772.0,54256630328.0,54256630328.0,6667039174.0,14.009,0.653,3.297459788256e+32,7.2103048607715e+32,-0.22399999999999998,-0.7090000000000001,0.0228,2.2319999999999998,254.21400000000003,258.906,319556634,0.226,20.769000000000002,130256,2498.0,376.27099999999996
53339376102.0,95.111,53258601147.0,53671085083.0,54256238216.0,54256630328.0,54256630328.0,54206509661.0,54256630328.0,54256630328.0,6667039174.0,14.009,1.331,2.9912614782942e+32,7.272958593884e+32,-0.226,0.9309999999999999,0.0456,2.164,253.638,258.263,319953951,0.223,20.769000000000002,149906,2142.0,367.19
53398553794.0,95.111,53324545330.0,53735474062.0,54256434272.0,54256630328.0,54256630328.0,54219039828.0,54256630328.0,54256630328.0,6667039174.0,14.009,0.7609999999999999,2.947375608667e+32,7.2561768025324e+32,-0.231,1.401,0.0228,2.048,253.06599999999997,257.60900000000004,319413509,0.21899999999999997,20.781999999999996,128536,2162.0,355.655
53562267068.0,97.324,53446472153.0,53903962076.0,55096271910.0,54816456735.0,55096369938.0,54648307258.0,54496555931.0,54676500133.0,8346518394.0,17.539,0.64,2.0818320663937e+32,7.547094743724499e+32,-0.237,1.2890000000000001,0.0229,2.09,252.53799999999998,256.987,319540347,0.215,20.759,103817,2437.0,361.925
53781323932.0,97.917,53602450273.0,54130489579.0,56026960182.0,55716796110.0,56166965798.0,55225642557.0,54882415663.0,55291773264.0,9368057301.0,19.685,0.753,1.6920501828588e+32,7.8688182244858e+32,-0.244,0.9590000000000001,0.0232,1.9780000000000002,252.08599999999998,256.427,319409958,0.21100000000000002,20.758000000000003,124071,1699.0,359.977
53986248095.0,97.917,53758428394.0,54346953978.0,56492304319.0,56617135486.0,56787391971.0,55658644032.0,55268275396.0,55810581462.0,9368057301.0,19.685,0.605,1.6988725838085e+32,8.0277713671368e+32,-0.251,0.629,0.024,2.0269999999999997,251.81400000000002,256.036,319096405,0.20800000000000002,20.729,106149,2160.0,374.789
54177951344.0,97.917,53906464502.0,54553355273.0,56724976387.0,56957648455.0,56957648455.0,55983395137.0,55654135128.0,56232924727.0,9368057301.0,19.685,0.777,2.2452730942501e+32,8.055214865149501e+32,-0.258,0.348,0.0241,2.316,251.56599999999997,255.66,318553663,0.204,20.693,125315,1967.0,393.69599999999997
54357286641.0,97.917,54048391370.0,54750205850.0,56841312421.0,56957648455.0,56957648455.0,56226958467.0,56039994861.0,56558803058.0,9368057301.0,19.685,0.7490000000000001,1.6630809735815e+32,8.1455075933228e+32,-0.264,0.14300000000000002,0.0243,2.037,251.386,255.34400000000002,318976814,0.2,20.69,125243,2719.0,393.935
54525051919.0,97.917,54190318238.0,54937899856.0,56899480438.0,56957648455.0,56957648455.0,56409630964.0,56425854593.0,56788216457.0,9368057301.0,19.685,0.725,2.0888467130743e+32,8.174989520915101e+32,-0.27,-0.018000000000000002,0.024,2.271,251.146,254.96,319208519,0.198,20.675,126308,2481.0,395.33
54681993631.0,97.917,54332245106.0,55116437289.0,56928564446.0,56957648455.0,56957648455.0,56546635337.0,56811714325.0,56921164923.0,9368057301.0,19.685,0.647,5.3917428948857e+32,8.6249802825558e+32,-0.275,-0.149,0.0239,2.19,250.86900000000003,254.53099999999998,319319099,0.196,20.616,124780,2614.0,417.57599999999996
54828810072.0,97.917,54474171975.0,55285818150.0,56943106451.0,56957648455.0,56957648455.0,56649388616.0,56957648455.0,56957648455.0,9368057301.0,19.685,0.956,9.1277658602706e+32,9.5559053327842e+32,-0.281,-0.235,0.024,2.0,250.628,254.13099999999997,319835010,0.19399999999999998,20.623,179844,1618.0,415.56199999999995
54966154483.0,97.917,54616098843.0,55446042439.0,56950377453.0,56957648455.0,56957648455.0,56726453576.0,56957648455.0,56957648455.0,7833585127.0,15.947000000000001,0.855,9.4326033703356e+32,9.6549995053956e+32,-0.285,-0.297,0.0238,1.96,250.35299999999998,253.68900000000002,318484949,0.193,20.623,137605,1375.0,432.05800000000005
55094637965.0,97.917,54758025711.0,55597110156.0,56954012954.0,56957648455.0,56957648455.0,56784252296.0,56957648455.0,56957648455.0,7265262100.0,14.62,0.6679999999999999,1.090356972191e+33,9.6195277814762e+32,-0.29,-0.37,0.0233,2.251,249.963,253.125,316754945,0.192,20.622,145897,1344.0,432.019
55214832191.0,97.917,54899952579.0,55739021301.0,56955830704.0,56957648455.0,56957648455.0,56827601336.0,56957648455.0,56957648455.0,7265262100.0,14.62,0.816,1.1246149374291e+33,9.824281286990498e+32,-0.29600000000000004,-0.445,0.023,1.9169999999999998,249.52900000000002,252.50900000000001,314911870,0.191,20.605,166563,1743.0,435.76
55327271950.0,97.917,55041879447.0,55871775874.0,56956739580.0,56957648455.0,56957648455.0,56860113115.0,56957648455.0,56957648455.0,7265262100.0,14.62,0.718,1.0436675752962e+33,9.689242219981699e+32,-0.301,-0.505,0.023,2.145,249.104,251.894,312997689,0.191,20.535,162839,1854.0,441.485
55432457531.0,97.917,55183806316.0,55995373874.0,56957194017.0,56957648455.0,56957648455.0,56884496950.0,56957648455.0,56957648455.0,7265262100.0,14.62,0.731,8.136683492900099e+32,1.0075139698868e+33,-0.306,-0.55,0.0229,1.8330000000000002,248.655,251.252,312592887,0.191,20.526999999999997,167127,1961.0,456.74199999999996
55554293084.0,98.137,55337841855.0,56133251441.0,57139051310.0,57078735171.0,57139278528.0,56993599863.0,57009542762.0,57048463492.0,7628522247.0,15.350999999999999,0.748,9.4408118961426e+32,1.0077285077796e+33,-0.324,-1.406,0.00997,2.135,248.26,250.65900000000002,310852200,0.192,20.503,259135,1166.0,456.52099999999996
55798232319.0,98.84100000000001,55559025483.0,56391155272.0,58237201272.0,57871302764.0,58267586560.0,57579037706.0,57349214587.0,57629915610.0,9642964879.0,19.405,0.687,5.7503047539715e+32,1.0083950175334e+33,-0.34,-1.608,0.0233,2.0,247.926,250.122,311180131,0.192,20.504,161357,1852.0,455.108
56026433539.0,98.84100000000001,55780209110.0,56634789191.0,58786276253.0,58663870357.0,58999610795.0,58018116088.0,57688886413.0,58126449771.0,9642964879.0,19.405,0.6920000000000001,6.2056983643777e+32,9.543864225337699e+32,-0.35200000000000004,-1.482,0.0232,1.8090000000000002,247.567,249.555,311323129,0.192,20.47,114726,2198.0,459.385
56239912100.0,98.84100000000001,56001392738.0,56864153199.0,59060813743.0,59335351234.0,59335351234.0,58347424874.0,58028558238.0,58538065977.0,9642964879.0,19.405,0.6609999999999999,9.7021635302833e+32,9.3897065587287e+32,-0.36200000000000004,-1.2109999999999999,0.0231,2.045,247.201,248.977,310629777,0.192,20.479,109030,1937.0,462.587
56439617851.0,98.84100000000001,56172325616.0,57079247296.0,59198082489.0,59335351234.0,59335351234.0,58594406464.0,58368230064.0,58864764226.0,9642964879.0,19.405,0.865,7.1986403728749e+32,9.286011835952899e+32,-0.371,-0.9159999999999999,0.0228,1.93,246.78,248.338,311572542,0.192,20.506999999999998,131547,2809.0,453.64099999999996
56626439359.0,98.84100000000001,56341616313.0,57283313465.0,59266716861.0,59335351234.0,59335351234.0,58779642657.0,58707901889.0,59106544518.0,9642964879.0,19.405,0.705,7.7597029227795e+32,9.5379007919815e+32,-0.37799999999999995,-0.636,0.0229,2.056,246.382,247.718,312281222,0.192,20.498,136627,2574.0,437.468
56801207867.0,98.84100000000001,56510907010.0,57476457653.0,59301034048.0,59335351234.0,59335351234.0,58918569801.0,59047573715.0,59263406854.0,9642964879.0,19.405,0.643,8.5814291562674e+32,9.9422647150554e+32,-0.38299999999999995,-0.384,0.023,2.02,246.03099999999998,247.139,312927759,0.191,20.441,131242,2209.0,439.04699999999997
56964700988.0,98.84100000000001,56680197707.0,57658679861.0,59318192641.0,59335351234.0,59335351234.0,59022765159.0,59335351234.0,59335351234.0,9642964879.0,19.405,0.69,8.485697627791699e+32,1.0134200886705e+33,-0.386,-0.16399999999999998,0.0232,1.8840000000000001,245.72799999999998,246.604,311959802,0.191,20.387999999999998,125227,2249.0,440.85699999999997
57117646165.0,98.84100000000001,56849488403.0,57829980089.0,59326771937.0,59335351234.0,59335351234.0,59100911678.0,59335351234.0,59335351234.0,9642964879.0,19.405,0.6579999999999999,1.058092733179e+33,1.0288663600536e+33,-0.38799999999999996,0.032,0.0235,2.115,245.498,246.138,312060016,0.19,20.373,128002,2501.0,454.111
57260723911.0,98.84100000000001,57018779100.0,57990358336.0,59331061586.0,59335351234.0,59335351234.0,59159521567.0,59335351234.0,59335351234.0,9844783315.0,19.892,0.6759999999999999,1.2869856984903e+33,1.0707460471256e+33,-0.38799999999999996,0.177,0.0234,1.835,245.247,245.648,312443264,0.18899999999999997,20.366,115475,2066.0,454.51099999999997
57394570835.0,98.84100000000001,57188069797.0,58139814602.0,59333206410.0,59335351234.0,59335351234.0,59203478984.0,59335351234.0,59335351234.0,9933336303.0,20.107,0.588,5.5786385319209e+32,1.0442205758687e+33,-0.386,0.27,0.0233,2.0380000000000003,244.987,245.148,310673462,0.187,20.362000000000002,108600,1622.0,428.423
57519782474.0,98.84100000000001,57357360494.0,58278348889.0,59334278822.0,59335351234.0,59335351234.0,59236447046.0,59335351234.0,59335351234.0,9933336303.0,20.107,0.731,3.8711787579759e+32,1.0275068369759e+33,-0.384,0.348,0.0237,2.093,244.81400000000002,244.733,309724447,0.18600000000000003,20.355,138427,2562.0,417.265
57636915942.0,98.84100000000001,57526651191.0,58405961194.0,59334815028.0,59335351234.0,59335351234.0,59261173093.0,59335351234.0,59335351234.0,9933336303.0,20.107,0.626,6.4041136226755e+32,1.1063492423349e+33,-0.379,0.40700000000000003,0.0238,2.133,244.66299999999998,244.343,310457183,0.184,20.393,140490,2926.0,424.11300000000006
57746492413.0,98.84100000000001,57695941888.0,58522651520.0,59335083131.0,59335351234.0,59335351234.0,59279717628.0,59335351234.0,59335351234.0,9933336303.0,20.107,0.72,7.4389589394454e+32,1.1375783625984e+33,-0.374,0.435,0.0237,1.847,244.49099999999999,243.935,310369760,0.182,20.447,139700,2404.0,425.095
57891873423.0,99.029,57887384146.0,58671293854.0,59667490598.0,59556866845.0,59667624650.0,59459762738.0,59430286496.0,59501487942.0,10597883135.0,21.451999999999998,0.769,6.9099330438121e+32,1.1662794758448e+33,-0.36700000000000005,0.43799999999999994,0.0237,1.973,244.325,243.533,310980577,0.18100000000000002,20.437,134178,2779.0,428.98800000000006
58080347656.0,99.194,58105937269.0,58860057718.0,60240357319.0,60049491113.0,60295803247.0,59798128063.0,59641411182.0,59847222328.0,11411209108.0,23.099,0.746,1.098186761201e+33,1.1571465839085e+33,-0.36,0.43,0.0238,2.084,244.18,243.153,312886835,0.179,20.368,139608,2925.0,425.418
58256662261.0,99.194,58324490393.0,59034721381.0,60526790679.0,60542115382.0,60677669711.0,60051902057.0,59852535869.0,60140175542.0,11411209108.0,23.099,0.595,9.8638488006846e+32,1.1684911466199e+33,-0.35200000000000004,0.415,0.0238,1.973,244.05200000000002,242.793,312195401,0.177,20.229,119422,1995.0,432.25800000000004
58421601731.0,99.194,58487060876.0,59195284842.0,60670007359.0,60813224039.0,60813224039.0,60242232553.0,60063660555.0,60380347585.0,11411209108.0,23.099,0.504,1.0248061789997e+33,1.2155667450643e+33,-0.34299999999999997,0.396,0.0239,1.9680000000000002,243.937,242.44799999999998,309985582,0.174,20.221,103378,2023.0,433.24
58575899944.0,99.194,58615580062.0,59345359884.0,60741615699.0,60813224039.0,60813224039.0,60384980424.0,60274785242.0,60567738456.0,11411209108.0,23.099,0.607,7.7751296491031e+32,1.2370700699627e+33,-0.33399999999999996,0.371,0.0239,1.9969999999999999,243.822,242.11,309954667,0.172,20.215999999999998,125395,2614.0,429.27099999999996
58720243434.0,99.194,58744099249.0,59487143367.0,60777419869.0,60813224039.0,60813224039.0,60492041328.0,60485909928.0,60702348155.0,11411209108.0,23.099,0.722,5.871504767252e+32,1.2442940849433e+33,-0.32299999999999995,0.37200000000000005,0.0243,1.953,243.80700000000002,241.87599999999998,310863727,0.16899999999999998,20.22,144368,2935.0,431.819
58855274441.0,99.194,58872618435.0,59620635289.0,60795321954.0,60813224039.0,60813224039.0,60572337006.0,60697034615.0,60784176683.0,11411209108.0,23.099,0.746,5.3325318598715e+32,1.226976423536e+33,-0.312,0.391,0.0245,1.9769999999999999,243.83900000000003,241.69400000000002,310879279,0.16699999999999998,20.205,134798,2693.0,432.241
58981593770.0,99.194,59001137621.0,59745835650.0,60804272997.0,60813224039.0,60813224039.0,60632558764.0,60813224039.0,60813224039.0,11411209108.0,23.099,0.763,5.6567326889724e+32,1.1960562172869e+33,-0.3,0.39799999999999996,0.0244,2.064,243.83599999999998,241.485,310598764,0.166,20.265,140208,3501.0,429.829
59099763465.0,99.194,59129656807.0,59862744452.0,60808748518.0,60813224039.0,60813224039.0,60677725083.0,60813224039.0,60813224039.0,11162319039.0,22.482,0.7290000000000001,3.7140965530739e+32,1.1940422202248e+33,-0.28800000000000003,0.39299999999999996,0.0244,1.834,243.831,241.283,309919362,0.16399999999999998,20.256,114518,2911.0,447.94599999999997
59210309308.0,99.194,59258175993.0,59971361692.0,60810986279.0,60813224039.0,60813224039.0,60711599822.0,60813224039.0,60813224039.0,9736857736.0,19.063,0.617,4.5329660055494e+32,1.1694914851534e+33,-0.275,0.382,0.0245,2.392,243.84799999999998,241.113,308926330,0.163,20.246,126845,2293.0,454.849
59313723162.0,99.194,59386695179.0,60071687373.0,60812105159.0,60813224039.0,60813224039.0,60737005877.0,60813224039.0,60813224039.0,9736857736.0,19.063,0.528,6.2850586078318e+32,1.1971974147736e+33,-0.262,0.373,0.0246,1.871,243.891,240.986,307221852,0.162,20.241,104404,2283.0,449.909
59410465154.0,99.194,59515214365.0,60163721493.0,60812664599.0,60813224039.0,60813224039.0,60756060417.0,60813224039.0,60813224039.0,9736857736.0,19.063,0.713,5.3311413824219e+32,1.1937235174387e+33,-0.249,0.366,0.0247,2.036,243.951,240.888,306941670,0.16,20.186,134268,2573.0,444.408
59500965727.0,99.194,59643733552.0,60247464052.0,60812944319.0,60813224039.0,60813224039.0,60770351323.0,60813224039.0,60813224039.0,9736857736.0,19.063,0.7240000000000001,5.2638450061666e+32,1.1801274834371e+33,-0.235,0.36,0.0247,2.048,244.02700000000002,240.817,307480825,0.159,20.178,134741,3058.0,447.17400000000004
59585627554.0,99.194,59772252738.0,60322915052.0,60813084179.0,60813224039.0,60813224039.0,60781069502.0,60813224039.0,60813224039.0,9736857736.0,19.063,0.71,5.4812376381984e+32,1.1789695656032e+33,-0.221,0.374,0.0251,2.137,244.187,240.843,307858973,0.158,20.172,141833,2997.0,445.538
59667132232.0,99.204,59901962792.0,60392379396.0,60831017125.0,60825132716.0,60831087055.0,60798039644.0,60818327758.0,60822155547.0,9772583766.0,19.133,0.68,7.1315007920165e+32,1.2001569014713e+33,-0.20600000000000002,0.41,0.0254,2.227,244.41299999999998,240.946,309807751,0.157,20.204,153329,3326.0,428.51300000000003
59745628571.0,99.213,60032835359.0,60455725376.0,60857421302.0,60848666530.0,60860433437.0,60819486103.0,60828413678.0,60838529978.0,9807459177.0,19.202,0.782,7.614116868616701e+32,1.2433156569327e+33,-0.19,0.47700000000000004,0.026000000000000002,1.9809999999999999,244.753,241.173,312378730,0.156,20.230999999999998,143142,3338.0,430.349
59819060630.0,99.213,60151599255.0,60510627964.0,60870623391.0,60872200343.0,60878012912.0,60835570947.0,60838499598.0,60852382928.0,9807459177.0,19.202,0.789,7.1042824805192e+32,1.232629344396e+33,-0.172,0.597,0.0269,2.215,245.28900000000002,241.608,314705067,0.155,20.246,135775,3077.0,403.973
59887755136.0,99.213,60203215063.0,60557868366.0,60877224436.0,60883825480.0,60883825480.0,60847634580.0,60848585518.0,60863714398.0,9807459177.0,19.202,0.628,5.9165438760983e+32,1.2229040077656e+33,-0.154,0.695,0.0267,2.291,245.76,241.99200000000002,314762230,0.154,20.22,119561,2374.0,371.32300000000004
59952017739.0,99.213,60254830871.0,60601778715.0,60880524958.0,60883825480.0,60883825480.0,60856682305.0,60858671438.0,60872524389.0,9807459177.0,19.202,0.682,7.8820734226074e+32,1.2476080230292e+33,-0.135,0.737,0.0264,2.259,246.15599999999998,242.313,315788598,0.153,20.173,143804,2714.0,384.435
60012134367.0,99.213,60306446680.0,60642359012.0,60882175219.0,60883825480.0,60883825480.0,60863468099.0,60868757359.0,60878812899.0,9807459177.0,19.202,0.98,6.9941785464199e+32,1.2165584562068e+33,-0.115,0.758,0.0267,2.019,246.618,242.713,317188782,0.153,20.199,146221,2918.0,383.0
60068372504.0,99.213,60358062488.0,60679609258.0,60883000350.0,60883825480.0,60883825480.0,60868557444.0,60878843279.0,60882579930.0,9807459177.0,19.202,0.784,8.8439806528181e+32,1.205237502635e+33,-0.096,0.7609999999999999,0.0268,2.359,247.09099999999998,243.135,317864324,0.152,20.197,150055,2490.0,383.472
60120982373.0,99.213,60409678296.0,60713529451.0,60883412915.0,60883825480.0,60883825480.0,60872374453.0,60883825480.0,60883825480.0,9807459177.0,19.202,0.789,8.8301904228044e+32,1.2419544710784e+33,-0.076,0.7659999999999999,0.0272,2.125,247.636,243.643,318713915,0.151,20.083,147254,2862.0,392.939
60170198057.0,99.213,60461294104.0,60744119592.0,60883619197.0,60883825480.0,60883825480.0,60875237210.0,60883825480.0,60883825480.0,9276733067.0,17.976,0.7659999999999999,7.298504882714898e+32,1.2495143380373e+33,-0.055,0.787,0.0277,2.347,248.273,244.25599999999997,320654680,0.151,20.078,143319,2749.0,414.17400000000004
60216238536.0,99.213,60512909912.0,60771379680.0,60883722339.0,60883825480.0,60883825480.0,60877384277.0,60883825480.0,60883825480.0,8605520635.0,16.461,0.737,6.3153789845703e+32,1.2398249685205e+33,-0.034,0.818,0.027999999999999997,2.31,248.96400000000003,244.942,322878264,0.15,20.029,139983,2660.0,393.566
60259308662.0,99.213,60564525721.0,60795309717.0,60883773909.0,60883825480.0,60883825480.0,60878994578.0,60883825480.0,60883825480.0,8605520635.0,16.461,0.637,6.0992939743194e+32,1.2592226877812e+33,-0.011000000000000001,0.892,0.028999999999999998,2.419,249.855,245.845,324098073,0.149,20.018,131333,3045.0,388.784
60299600069.0,99.213,60616141529.0,60815909701.0,60883799695.0,60883825480.0,60883825480.0,60880202304.0,60883825480.0,60883825480.0,8605520635.0,16.461,0.647,4.5356037962978e+32,1.269015173605e+33,0.012,0.927,0.0284,2.5340000000000003,250.615,246.636,325012206,0.14800000000000002,20.059,116236,3762.0,396.316
60337292031.0,99.213,60667757337.0,60833179634.0,60883812587.0,60883825480.0,60883825480.0,60881108098.0,60883825480.0,60883825480.0,8605520635.0,16.461,0.785,4.8596152028021e+32,1.2755631516215e+33,0.036000000000000004,0.968,0.0292,2.259,251.525,247.59599999999998,327311286,0.147,20.062,153593,3430.0,396.25199999999995
60372552254.0,99.213,60719373145.0,60847119514.0,60883819034.0,60883825480.0,60883825480.0,60881787443.0,60883825480.0,60883825480.0,8605520635.0,16.461,0.86,2.7949967406616e+32,1.2516705842455e+33,0.061,1.044,0.0301,2.432,252.61700000000002,248.76,330666204,0.147,19.945,160036,3730.0,393.13300000000004
60480470369.0,99.506,60809704206.0,60932662088.0,61464551039.0,61270978001.0,61464554262.0,61172661343.0,61049747989.0,61174189871.0,9766978198.0,18.683,0.892,2.7475509682945e+32,1.2172500353287e+33,0.08800000000000001,1.151,0.031,2.7239999999999998,253.86900000000003,250.10299999999998,335334460,0.146,19.942,160911,4407.0,394.25699999999995
60594890504.0,99.538,60906991913.0,61025841330.0,61859266744.0,61727696991.0,61956056486.0,61442991620.0,61245484699.0,61475248486.0,9975677604.0,19.082,0.745,5.2042285914274e+32,1.2831254499348e+33,0.11699999999999999,1.321,0.0325,2.803,255.42700000000002,251.773,341838321,0.145,19.845,166524,4834.0,383.843
60701928694.0,99.538,60982128059.0,61112743945.0,62056624597.0,62184415981.0,62219199215.0,61645739327.0,61441221409.0,61727372924.0,9975677604.0,19.082,0.7709999999999999,7.338198095691e+32,1.3623625978893e+33,0.14800000000000002,1.4469999999999998,0.0322,2.343,256.889,253.37099999999998,346222275,0.14400000000000002,19.83,155253,3703.0,375.98800000000006
60802061194.0,99.538,61030153339.0,61194799067.0,62155303523.0,62253982450.0,62253982450.0,61797800108.0,61636958119.0,61930563184.0,9975677604.0,19.082,0.711,7.3308466380686e+32,1.3625087380057e+33,0.17800000000000002,1.476,0.0316,2.602,258.19599999999997,254.83700000000002,348848498,0.14300000000000002,19.803,152335,3453.0,378.256
60895733533.0,99.538,61078178620.0,61273755784.0,62204642987.0,62253982450.0,62253982450.0,61911845693.0,61832694829.0,62084819267.0,9975677604.0,19.082,0.863,7.2791980653187e+32,1.3840448501983e+33,0.21100000000000002,1.5419999999999998,0.0336,2.736,259.9,256.72,354282565,0.14300000000000002,19.866,171955,4806.0,377.724
60983362495.0,99.538,61126203900.0,61349614095.0,62229312718.0,62253982450.0,62253982450.0,61997379883.0,62028431539.0,62190141172.0,9975677604.0,19.082,0.879,7.8005483361692e+32,1.3028516356891e+33,0.25,1.848,0.0384,3.052,262.631,259.654,364906415,0.142,19.949,186207,7077.0,373.23699999999997
61065337976.0,99.538,61174229180.0,61422374002.0,62241647584.0,62253982450.0,62253982450.0,62061530524.0,62224168249.0,62246528900.0,9975677604.0,19.082,1.147,5.4181247722653e+32,1.287630547967e+33,0.3,2.508,0.0449,3.739,266.733,263.995,412981699,0.14300000000000002,20.016,204043,22854.0,374.287
61142024717.0,99.538,61222254461.0,61492035503.0,62247815017.0,62253982450.0,62253982450.0,62109643506.0,62253982450.0,62253982450.0,9975677604.0,19.082,0.927,2.7398712881831e+32,1.2742296579161e+33,0.353,2.8819999999999997,0.0402,3.207,269.697,267.245,425868474,0.14300000000000002,20.069000000000003,182663,8108.0,372.194
61213763925.0,99.538,61270279741.0,61558598599.0,62250898733.0,62253982450.0,62253982450.0,62145728242.0,62253982450.0,62253982450.0,9737417242.0,18.542,0.885,3.2433497191438e+32,1.2580337396924e+33,0.405,2.8680000000000003,0.0372,3.02,271.949,269.82,433405421,0.14400000000000002,20.111,166748,6076.0,378.35
61280874798.0,99.538,61318305021.0,61622063290.0,62252440592.0,62253982450.0,62253982450.0,62172791794.0,62253982450.0,62253982450.0,9554140040.0,18.129,0.675,1.3915277584753e+32,1.247811691304e+33,0.456,2.708,0.0384,3.089,274.404,272.622,439205812,0.14400000000000002,20.061,151345,5682.0,387.86
61343655937.0,99.538,61366330302.0,61682429576.0,62253211521.0,62253982450.0,62253982450.0,62193089458.0,62253982450.0,62253982450.0,9554140040.0,18.129,0.6709999999999999,1.7661088893706e+32,1.2508116172616e+33,0.505,2.464,0.0382,2.952,276.77299999999997,275.363,443615762,0.14400000000000002,20.006,132411,5452.0,377.282
61402386679.0,99.538,61414355582.0,61739697456.0,62253596985.0,62253982450.0,62253982450.0,62208312706.0,62253982450.0,62253982450.0,9554140040.0,18.129,0.789,3.5804197627128e+32,1.2454874983444e+33,0.551,2.1519999999999997,0.0375,3.287,278.93,277.916,452684763,0.145,19.905,159687,7158.0,377.566
61457328342.0,99.538,61462380862.0,61793866932.0,62253789717.0,62253982450.0,62253982450.0,62219730142.0,62253982450.0,62253982450.0,9554140040.0,18.129,0.794,2.3844789671171e+32,1.2089868875469e+33,0.593,1.788,0.0366,2.843,280.839,280.24,460484197,0.145,19.801,161816,6569.0,376.95
61634331686.0,99.758,61575302734.0,61970544307.0,63227334948.0,62902948359.0,63227431314.0,62715017651.0,62532110697.0,62740706882.0,11501037769.0,21.824,0.662,6.4713847573245e+32,1.2404541359971e+33,0.625,1.21,0.0316,2.585,281.606,281.442,468166713,0.146,19.796,158761,7091.0,374.584
61906197718.0,99.829,61743137105.0,62246218658.0,64537795064.0,64101039269.0,64700084724.0,63498327033.0,63045578230.0,63569743003.0,13148412770.0,24.95,0.637,9.4638624037832e+32,1.2793759590015e+33,0.65,0.677,0.0328,2.573,282.619,282.893,474997757,0.146,19.692,157686,6240.0,379.689
62160524006.0,99.829,61910971476.0,62511064986.0,65193025122.0,65299130179.0,65573692680.0,64085809070.0,63559045762.0,64270412240.0,13148412770.0,24.95,0.637,1.1606793293061e+33,1.301574683969e+33,0.67,0.263,0.0334,2.552,283.741,284.46,482456360,0.146,19.7,154667,6138.0,380.995
62398442146.0,99.829,62077614980.0,62765083289.0,65520640151.0,65848255180.0,65848255180.0,64526420597.0,64072513295.0,64842714595.0,13148412770.0,24.95,0.685,1.1761770259508e+33,1.2934580908992e+33,0.684,-0.043,0.0333,2.38,284.834,286.006,490685145,0.145,19.683,150332,6842.0,382.955
62621010729.0,99.829,62243095970.0,63008350399.0,65684447665.0,65848255180.0,65848255180.0,64856879243.0,64585980828.0,65286650066.0,13148412770.0,24.95,0.573,9.8385082985458e+32,1.244265514616e+33,0.6920000000000001,-0.28,0.0328,2.721,285.785,287.416,494081088,0.145,19.679000000000002,143209,4910.0,389.825
62829220048.0,99.829,62408576960.0,63240941315.0,65766351422.0,65848255180.0,65848255180.0,65104723227.0,65099448361.0,65602218654.0,13148412770.0,24.95,0.639,7.833028605177e+32,1.3778242824321e+33,0.696,-0.474,0.0322,2.478,286.584,288.677,498514369,0.145,19.939,158143,5408.0,400.00199999999995
63023996508.0,99.829,62574057950.0,63462856039.0,65807303301.0,65848255180.0,65848255180.0,65290606215.0,65612915894.0,65789420358.0,13148412770.0,24.95,0.7020000000000001,7.267770571960701e+32,1.5030851166696e+33,0.6970000000000001,-0.56,0.0335,2.249,287.637,290.193,501435451,0.14400000000000002,19.820999999999998,156539,4086.0,404.62
63206206745.0,99.829,62739538940.0,63674094570.0,65827779240.0,65848255180.0,65848255180.0,65430018456.0,65848255180.0,65848255180.0,13148412770.0,24.95,0.711,1.5049270077228e+33,1.4923249615598e+33,0.695,-0.581,0.0334,2.888,288.64799999999997,291.666,503989973,0.14400000000000002,19.897000000000002,165116,3630.0,404.798
63376661483.0,99.829,62905019930.0,63874656908.0,65838017210.0,65848255180.0,65848255180.0,65534577637.0,65848255180.0,65848255180.0,13148412770.0,24.95,0.752,1.5553476207555002e+33,1.4874541494297e+33,0.69,-0.5760000000000001,0.0331,2.298,289.57599999999996,293.053,507710027,0.14300000000000002,19.904,154347,4384.0,414.783
63536119141.0,99.829,63070500920.0,64064543053.0,65843136195.0,65848255180.0,65848255180.0,65612997023.0,65848255180.0,65848255180.0,11640890292.0,21.475,0.613,1.5196774300155002e+33,1.5196900971252997e+33,0.682,-0.601,0.032,2.682,290.242,294.17400000000004,512353191,0.14300000000000002,19.918,155607,4562.0,420.74300000000005
