activeaddresses,confirmationtime,difficulty30mom,difficulty3var,difficulty7mom,difficulty90var,difficulty90wma,fee_to_reward30stdUSD,fee_to_rewardUSD,hashrate3std,median_transaction_fee3trxUSD,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30emaUSD,price30smaUSD,price30varUSD,price30wmaUSD,price3emaUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3wmaUSD,price7emaUSD,price7rocUSD,price7rsiUSD,price7smaUSD,price90smaUSD,top100cap,top100cap30roc,top100cap30rsi,top100cap30trx,top100cap7trx,top100cap90mom,top100cap90roc,top100cap90rsi,transactions,transactionvalueUSD,category
60484,8.471,12809069.0,1852732728076.0,2887438.0,50461392016643.0,22876842.0,0.315,0.62,28754510756138.0,0.8909999999999999,0.0477,48.742,1272.0,-0.2,89.98100000000001,85.211,60.413000000000004,88.895,95.257,-0.629,-0.655,77.778,95.49700000000001,93.698,7.757000000000001,78.32600000000001,93.626,100.985,20.596999999999998,1.226,58.24100000000001,0.046,0.066,0.42200000000000004,2.0909999999999997,54.695,45576,1402.0,1
60253,8.045,16057437.0,6281921906135.0,6135805.0,53288548508943.0,23282717.0,0.315,0.7020000000000001,30360439852200.0,0.48200000000000004,0.0473,44.08,1351.0,-0.209,90.27600000000001,85.929,57.849,89.49799999999999,94.904,-1.324,-1.381,50.169,94.98200000000001,93.911,7.016,69.81,94.512,100.78,20.589000000000002,0.784,57.941,0.046,0.057999999999999996,0.493,2.4530000000000003,54.606,42767,1114.0,1
73171,7.619,16057437.0,2344864858971.0,6135805.0,55931460628160.0,23681922.0,0.316,0.588,33886361553568.0,0.33299999999999996,0.0477,76.32,1283.0,-0.21899999999999997,90.611,86.911,46.674,90.113,95.182,-0.035,-0.037000000000000005,68.658,95.14200000000001,94.29799999999999,4.625,73.53,95.115,100.61399999999999,20.528000000000002,-0.07400000000000001,55.513000000000005,0.046,0.044000000000000004,0.431,2.1430000000000002,53.878,50812,1585.0,1
71546,7.579,16057437.0,-1.0,6135805.0,58390128374294.0,24074456.0,0.303,0.873,31675937541576.0,0.439,0.0484,51.849,1365.0,-0.22899999999999998,91.016,87.816,39.36,90.757,96.037,1.52,1.594,83.3,96.024,94.947,4.129,78.417,95.663,100.473,20.558000000000003,0.111,56.428999999999995,0.046,0.03,0.431,2.1430000000000002,54.178000000000004,54179,1347.0,1
75667,7.742000000000001,16057437.0,-1.0,6135805.0,60664551747346.0,24460320.0,0.303,0.6759999999999999,11724050926893.0,0.532,0.0487,48.852,1299.0,-0.23800000000000002,91.427,88.61,35.0,91.374,96.713,2.839,3.003,86.572,96.902,95.557,1.4480000000000002,79.921,95.86200000000001,100.351,20.595,0.016,57.558,0.046,0.022000000000000002,0.45799999999999996,2.273,54.551,57420,1376.0,1
72376,7.024,16057437.0,-1.0,6135805.0,62754730747315.0,24839512.0,0.316,0.9520000000000001,14295240787708.0,0.318,0.048,37.538000000000004,1388.0,-0.248,91.71799999999999,89.39200000000001,27.518,91.84700000000001,96.322,0.47200000000000003,0.494,46.523999999999994,96.57799999999999,95.65100000000001,0.059000000000000004,64.55,95.87,100.18799999999999,20.619,0.09300000000000001,58.297,0.046,0.018000000000000002,0.556,2.772,54.797,57817,1191.0,1
64632,7.385,16057437.0,-1.0,6135805.0,64660665374201.0,25212034.0,0.315,0.8959999999999999,37232994151247.0,-0.094,0.0471,51.316,1178.0,-0.257,91.876,89.99799999999999,21.926,92.155,95.25,-2.713,-2.801,25.368000000000002,95.29799999999999,95.28299999999999,-1.379,50.84,95.682,99.985,20.583000000000002,0.040999999999999995,56.794,0.046,0.013999999999999999,0.555,2.7710000000000004,54.358999999999995,49463,1170.0,1
59304,6.857,11285379.0,-1.0,3248368.0,66436616984128.0,25577886.0,0.319,0.564,30192379158092.0,-0.41700000000000004,0.0467,46.644,1341.0,-0.266,91.973,90.39399999999999,19.743,92.374,94.316,-4.0089999999999995,-4.1160000000000005,19.36,94.072,94.807,-2.0869999999999997,45.68899999999999,95.398,99.781,20.516,-0.376,54.108000000000004,0.046,0.005,0.507,2.535,53.555,51485,924.5160000000001,1
54134,6.667000000000001,11229890.0,-1.0,0.0,68240065929446.0,25937121.0,0.32,0.608,27193758070623.0,-0.563,0.0465,48.388999999999996,1268.0,-0.276,92.042,90.662,18.934,92.544,93.677,-2.8930000000000002,-3.016,16.794,93.34200000000001,94.365,-1.6,43.479,95.182,99.56700000000001,20.635,0.627,57.763000000000005,0.045,0.005,0.634,3.168,54.753,38206,1027.0,1
103392,6.667000000000001,11229890.0,-1.0,0.0,69873952236512.0,26289957.0,0.327,0.47,38013788437416.0,-0.42,0.047,54.588,1234.0,-0.285,92.16799999999999,90.85799999999999,19.045,92.759,93.833,-0.18899999999999997,-0.201,46.36,93.571,94.271,-1.541,51.126999999999995,94.971,99.405,20.871,2.2230000000000003,63.708,0.045,0.025,0.8490000000000001,4.2410000000000005,56.983000000000004,50012,1576.0,1
74994,7.869,13649453.0,1300951524623.0,2419562.0,72234483855036.0,26689571.0,0.322,0.648,21854875614670.0,-0.133,0.0475,61.843,1132.0,-0.294,92.346,91.084,19.305,93.022,94.385,1.556,1.6669999999999998,64.97800000000001,94.305,94.43799999999999,-2.017,57.775,94.69200000000001,99.29799999999999,20.953000000000003,2.917,65.465,0.046,0.057999999999999996,0.907,4.524,57.718999999999994,52897,2320.0,1
78215,8.571,24647463.0,34093531277542.0,13417573.0,80010046138103.0,27323909.0,0.33899999999999997,1.045,37427504238976.0,0.225,0.0481,80.457,946.112,-0.303,92.601,91.318,20.048,93.35799999999999,95.339,3.2539999999999996,3.498,79.916,95.45700000000001,94.90100000000001,-1.127,65.579,94.535,99.179,20.879,2.742,62.648999999999994,0.046,0.084,0.737,3.659,56.836000000000006,51492,2493.0,1
75757,8.471,24647463.0,26879163731898.0,13417573.0,87397956916368.0,27948572.0,0.431,1.472,39335958930249.0,0.47100000000000003,0.0485,51.663000000000004,989.582,-0.312,92.882,91.552,20.986,93.72200000000001,96.145,2.963,3.1519999999999997,84.682,96.396,95.414,1.063,68.846,94.681,99.02799999999999,20.791999999999998,2.509,59.544,0.046,0.094,0.682,3.389,55.824,57959,1363.0,1
82518,8.571,24647463.0,-2.5,13417573.0,94398216189833.0,28563558.0,0.451,1.1079999999999999,8006014976468.0,0.465,0.0483,27.08,954.078,-0.32,93.118,91.811,21.491999999999997,94.044,96.344,1.6059999999999999,1.6909999999999998,69.374,96.637,95.696,2.511,64.42399999999999,95.01899999999999,98.84700000000001,20.712,1.781,56.838,0.047,0.09,0.599,2.978,54.906000000000006,70951,1462.0,1
61411,7.579,24647463.0,-3.5,13417573.0,101010823958500.0,29168868.0,0.449,0.607,37027226441900.0,0.405,0.0484,19.391,994.908,-0.32899999999999996,93.355,92.155,21.256,94.365,96.57,0.503,0.522,73.77,96.73700000000001,95.971,3.657,65.999,95.507,98.66799999999999,20.564,-0.485,52.302,0.047,0.067,0.466,2.3169999999999997,53.272,56356,1714.0,1
57548,7.422999999999999,24647463.0,-3.5,13417573.0,107235780222360.0,29764502.0,0.445,0.9420000000000001,42940133723934.0,0.335,0.0485,25.583000000000002,986.18,-0.33799999999999997,93.585,92.59100000000001,19.519000000000002,94.67299999999999,96.74700000000001,-0.027000000000000003,-0.027999999999999997,76.37,96.818,96.209,4.177,66.873,96.06200000000001,98.488,20.559,0.04,52.155,0.047,0.038,0.449,2.231,53.218,56203,1345.0,1
78551,8.136000000000001,24647463.0,-3.0,13417573.0,113073084981420.0,30350461.0,0.449,1.09,16113149410660.0,0.395,0.049,27.12,946.13,-0.34700000000000003,93.87,93.06200000000001,17.727999999999998,95.022,97.37100000000001,1.452,1.505,89.42299999999999,97.43799999999999,96.656,4.263,73.477,96.634,98.296,20.570999999999998,0.256,52.49100000000001,0.046,0.012,0.48700000000000004,2.423,53.335,71137,1526.0,1
79844,7.579,24647463.0,-3.0,10998011.0,118522738235680.0,30926743.0,0.43799999999999994,0.716,16012534968563.0,0.7929999999999999,0.0506,38.614000000000004,1040.0,-0.355,94.336,93.63600000000001,16.748,95.54,99.236,4.305,4.448,96.891,99.369,97.76700000000001,6.492000000000001,84.15899999999999,97.515,98.12200000000001,20.438,-0.43799999999999994,48.678999999999995,0.045,-0.019,0.306,1.52,51.911,63038,1547.0,1
82676,7.347,23628646.0,-3.0,0.0,123584739985143.0,31493350.0,0.44,0.654,38911869685642.0,1.444,0.0526,54.953,1026.0,-0.364,95.03200000000001,94.336,17.615,96.28,102.17299999999999,8.185,8.445,98.68700000000001,102.588,99.603,9.157,90.141,98.774,97.971,20.385,-0.752,47.25,0.044000000000000004,-0.051,0.272,1.3530000000000002,51.352,60335,2207.0,1
83887,6.667000000000001,19553378.0,-2.5,0.0,128259090229800.0,32050280.0,0.436,0.715,41489096007803.0,1.8780000000000001,0.0536,44.345,1139.0,-0.37200000000000005,95.823,95.071,19.910999999999998,97.116,104.73200000000001,9.296,9.486,99.10799999999999,105.53200000000001,101.525,10.665,92.04700000000001,100.251,97.779,20.39,-0.43700000000000006,47.402,0.043,-0.078,0.24600000000000002,1.2229999999999999,51.403,66596,1319.0,1
81888,7.347,19553378.0,-3.5,0.0,132633797107370.0,32597535.0,0.435,0.6890000000000001,31055500408552.0,1.665,0.0531,50.383,967.278,-0.38,96.48700000000001,95.728,21.053,97.829,105.42299999999999,5.013999999999999,4.959,78.70100000000001,106.339,102.67200000000001,9.914,82.06,101.619,97.539,20.244,-1.264,43.673,0.040999999999999995,-0.10800000000000001,0.34299999999999997,1.722,49.907,54999,1579.0,1
64388,7.869,24859837.0,6257444409657.0,5306458.0,140003306840810.0,33251803.0,0.436,0.605,23993229329832.0,1.2309999999999999,0.0529,35.544000000000004,918.683,-0.389,97.087,96.325,22.022,98.479,105.611,0.6890000000000001,0.6559999999999999,72.684,106.15299999999999,103.454,9.302,79.367,102.905,97.28399999999999,20.235,-1.3230000000000002,43.45,0.039,-0.133,0.327,1.643,49.815,51634,1150.0,1
68616,9.536,34493099.0,38239279813727.0,14939721.0,154078866858110.0,34107055.0,0.425,0.7979999999999999,19416265526893.0,1.0590000000000002,0.0538,43.381,791.645,-0.397,97.76899999999999,96.941,24.23,99.21,106.63600000000001,0.368,0.34299999999999997,83.706,106.78200000000001,104.506,11.075999999999999,83.16799999999999,104.439,97.054,20.252,-1.093,43.998000000000005,0.036000000000000004,-0.15,0.276,1.381,49.988,44296,1337.0,1
75772,8.675,34493099.0,20622167091146.0,14939721.0,167445142746040.0,34949220.0,0.43,0.977,10941220984984.0,0.993,0.0543,54.266999999999996,863.041,-0.405,98.47399999999999,97.61399999999999,26.011999999999997,99.96799999999999,107.665,2.58,2.432,87.81,107.867,105.553,10.918,84.965,105.96700000000001,96.865,20.215999999999998,-1.354,43.091,0.034,-0.16,0.239,1.197,49.623999999999995,55927,1378.0,1
95012,8.521,34493099.0,-4.5,14939721.0,180102134504620.0,35778296.0,0.425,0.937,25412678133511.0,1.222,0.0559,73.413,870.538,-0.413,99.339,98.398,29.318,100.88799999999999,109.77,6.0760000000000005,5.742999999999999,94.35799999999999,110.11200000000001,107.133,10.657,89.12700000000001,107.506,96.70299999999999,20.163,-1.65,41.776,0.031,-0.168,0.23600000000000002,1.1840000000000002,49.09,62018,1630.0,1
83875,8.09,34493099.0,-4.5,14939721.0,192049842133820.0,36594283.0,1.757,5.551,24379024618135.0,1.608,0.0576,48.418,975.1110000000001,-0.42100000000000004,100.367,99.199,36.469,101.977,112.525,7.62,7.077999999999999,96.971,113.04700000000001,109.17,9.676,91.921,108.959,96.57,20.189,-1.9609999999999999,42.651,0.027999999999999997,-0.16899999999999998,0.242,1.216,49.357,64569,1395.0,1
74884,7.619,34493099.0,-5.0,14939721.0,203288265633660.0,37397182.0,1.7619999999999998,0.5710000000000001,67222577235457.0,1.661,0.0579,39.733000000000004,882.6110000000001,-0.429,101.36200000000001,99.95700000000001,43.803999999999995,103.04700000000001,114.155,7.09,6.523,97.25399999999999,114.965,110.824,7.916,92.265,110.17299999999999,96.45200000000001,20.029,-2.888,38.868,0.024,-0.177,0.151,0.762,47.773999999999994,58803,5171.0,1
89611,7.024,34493099.0,-5.0,14939721.0,213817405004142.0,38186993.0,1.7619999999999998,0.852,76096919500826.0,1.719,0.0592,61.477,945.862,-0.43700000000000006,102.458,100.70200000000001,54.0,104.234,116.251,6.472,5.785,98.395,116.98200000000001,112.705,11.527999999999999,93.821,111.92,96.35700000000001,20.025,-3.4619999999999997,38.784,0.021,-0.184,0.145,0.727,47.738,62398,1573.0,1
88163,6.457000000000001,34493099.0,-3.5,9633263.0,223637260245250.0,38963716.0,1.767,0.56,45952304897322.0,1.935,0.061,71.212,1007.0,-0.444,103.723,101.575,67.676,105.61200000000001,119.15899999999999,6.7860000000000005,5.8870000000000005,99.15700000000001,119.779,115.045,15.375,95.39200000000001,114.244,96.334,20.002,-3.207,38.259,0.017,-0.188,0.11800000000000001,0.596,47.512,47282,2244.0,1
56999,6.516,34493099.0,-3.0,0.0,232747831357000.0,39727350.0,1.7719999999999998,0.452,88672012917312.0,2.083,0.0623,42.218,919.0160000000001,-0.452,105.073,102.54700000000001,83.25,107.101,121.905,8.866,7.657,99.436,122.73899999999999,117.446,15.782,96.179,116.671,96.382,19.939,-3.56,36.853,0.013000000000000001,-0.192,0.142,0.716,46.902,46377,2191.0,1
62790,6.6979999999999995,31605662.0,-2.5,0.0,241149118339390.0,40477896.0,1.768,0.878,60572350944835.0,1.97,0.0628,51.916000000000004,938.4060000000001,-0.46,106.397,103.554,98.21700000000001,108.588,123.74600000000001,7.2410000000000005,6.117999999999999,99.522,124.689,119.48200000000001,15.542,96.43700000000001,119.085,96.447,19.903,-3.3680000000000003,36.068000000000005,0.009000000000000001,-0.196,0.11900000000000001,0.601,46.556000000000004,51051,1985.0,1
72100,7.422999999999999,28357294.0,-3.0,0.0,249424067509810.0,41215354.0,1.7690000000000001,0.642,101692983047050.0,1.548,0.0624,64.635,961.409,-0.467,107.588,104.564,109.62899999999999,109.962,124.304,2.7969999999999997,2.291,84.539,125.069,120.82700000000001,11.609000000000002,90.902,120.94,96.5,19.894000000000002,-3.377,35.87,0.005,-0.19699999999999998,0.024,0.12300000000000001,46.468999999999994,51969,2262.0,1
76878,8.834,44341980.0,56780040120092.0,15984686.0,272240294265220.0,42291356.0,1.768,0.662,101321314133680.0,0.682,0.0604,69.958,658.4939999999999,-0.474,108.43700000000001,105.40700000000001,114.885,111.006,122.525,-3.905,-3.1319999999999997,37.059,122.925,120.807,4.742,65.878,121.721,96.515,19.955,-2.79,38.255,0.001,-0.188,0.138,0.6970000000000001,47.148,52816,2100.0,1
70425,8.045,49540252.0,81249989329093.0,21182958.0,299759403926640.0,43465457.0,1.7690000000000001,0.726,103002833007060.0,-0.233,0.0587,30.521,723.439,-0.48200000000000004,109.012,106.089,116.75299999999999,111.777,119.935,-8.243,-6.564,21.846999999999998,119.73100000000001,119.941,1.347,52.059,121.944,96.541,19.834,-3.5189999999999997,35.561,-0.003,-0.183,0.018000000000000002,0.091,45.986999999999995,60551,1706.0,1
73269,7.784,49540252.0,6004895511407.0,21182958.0,326022317078490.0,44622140.0,1.768,0.721,49749250442852.0,-0.905,0.0575,39.359,677.4060000000001,-0.489,109.40100000000001,106.677,116.561,112.355,117.492,-9.812999999999999,-7.859,15.437000000000001,116.764,118.71799999999999,-2.786,44.684,121.473,96.59100000000001,19.831,-3.7110000000000003,35.481,-0.008,-0.17800000000000002,-0.021,-0.106,45.952,60665,1318.0,1
62593,9.931000000000001,49540252.0,-3.0,21182958.0,351029033720770.0,45761404.0,1.771,0.6729999999999999,70467126870291.0,-1.111,0.0575,27.609,593.3380000000001,-0.496,109.764,107.314,114.62899999999999,112.89299999999999,116.258,-5.723,-4.74,15.357000000000001,115.419,117.795,-5.77,44.597,120.46600000000001,96.69200000000001,19.805,-3.952,34.916,-0.012,-0.17300000000000001,-0.11,-0.552,45.70399999999999,51822,1397.0,1
56485,9.172,49540252.0,-3.0,21182958.0,374779553853480.0,46883250.0,1.7730000000000001,0.664,103643451215200.0,-0.855,0.0583,22.763,691.0980000000001,-0.504,110.206,108.06200000000001,111.20100000000001,113.493,116.435,-0.732,-0.623,41.832,115.822,117.499,-6.4479999999999995,51.11600000000001,119.318,96.831,19.807000000000002,-3.7710000000000004,35.024,-0.016,-0.166,-0.10099999999999999,-0.509,45.733999999999995,46295,995.6089999999999,1
73995,7.093999999999999,49540252.0,-3.0,21182958.0,397273877476610.0,47987679.0,1.7719999999999998,0.6,105313591675900.0,-0.43,0.0589,23.557,758.6460000000001,-0.511,110.698,108.87700000000001,106.541,114.124,117.139,2.7939999999999996,2.428,57.326,116.963,117.585,-6.167000000000001,55.81100000000001,118.212,96.95700000000001,19.654,-4.203,31.838,-0.02,-0.16899999999999998,-0.22699999999999998,-1.1420000000000001,44.3,57473,2096.0,1
70670,7.539,49540252.0,-3.0,21182958.0,418512004590175.0,49074689.0,1.774,0.534,146234480424330.0,0.084,0.06,36.006,685.7280000000001,-0.518,111.296,109.774,101.46799999999999,114.839,118.55,4.937,4.293,74.711,118.697,118.179,-3.926,62.953,117.512,97.089,19.665,-4.699,32.31,-0.024,-0.172,-0.311,-1.557,44.431000000000004,53092,1462.0,1
74675,7.2,49540252.0,-3.0,5198272.0,438493935194170.0,50144281.0,1.775,0.451,40298840148042.0,0.53,0.0609,69.232,736.4860000000001,-0.525,111.969,110.699,97.073,115.611,120.141,5.119,4.39,83.26899999999999,120.494,119.06700000000001,0.8170000000000001,68.003,117.652,97.25299999999999,19.616,-6.01,31.343000000000004,-0.027999999999999997,-0.175,-0.355,-1.776,43.982,49010,2049.0,1
77029,6.761,47120689.0,-3.0,0.0,457219669288590.0,51196454.0,1.777,0.569,74616407004297.0,0.879,0.0618,66.101,724.8580000000001,-0.532,112.72399999999999,111.65700000000001,93.48200000000001,116.448,121.905,5.8260000000000005,4.944,89.23899999999999,122.406,120.21799999999999,5.39,72.742,118.556,97.485,19.582,-6.545,30.669,-0.032,-0.179,-0.41600000000000004,-2.081,43.665,52087,1659.0,1
66572,7.059,36122679.0,-3.0,0.0,474689206873440.0,52231210.0,1.785,0.41100000000000003,71045839065936.0,0.9670000000000001,0.062,94.04700000000001,711.428,-0.539,113.456,112.583,89.89200000000001,117.24799999999999,122.988,4.109,3.426,90.31200000000001,123.54700000000001,121.181,7.84,73.682,119.845,97.749,19.549,-6.371,30.037,-0.037000000000000005,-0.18100000000000002,-0.455,-2.274,43.367,44630,1807.0,1
54053,6.606,36358418.0,12349508700.0,235739.0,491337136685670.0,53253728.0,1.781,0.37200000000000005,24176251417166.0,0.8420000000000001,0.062,43.611000000000004,735.547,-0.546,114.133,113.48299999999999,85.243,117.98200000000001,123.46700000000001,2.214,1.819,86.348,123.94200000000001,121.87200000000001,7.757999999999999,72.782,121.119,98.012,19.537,-6.039,29.803,-0.040999999999999995,-0.18100000000000002,-0.496,-2.474,43.256,43342,1645.0,1
54801,7.956,61818210.0,145390765945486.0,25695531.0,541153885531450.0,54818411.0,1.781,0.609,204419243153370.0,0.62,0.0618,18.542,501.532,-0.552,114.75,114.38799999999999,78.333,118.64,123.58,0.023,0.019,76.013,123.84,122.32799999999999,6.071000000000001,70.703,122.131,98.265,19.514,-5.7860000000000005,29.35,-0.045,-0.179,-0.53,-2.6430000000000002,43.045,53491,925.232,1
69774,9.351,61818210.0,144044669496998.0,25695531.0,588821772228543.0,56360312.0,1.781,1.062,170893757403551.0,0.43200000000000005,0.0619,50.708,495.68,-0.5589999999999999,115.334,115.288,70.15899999999999,119.24700000000001,123.69,-0.27,-0.218,77.693,123.789,122.696,5.053999999999999,71.107,122.98200000000001,98.48899999999999,19.451,-5.412000000000001,28.147,-0.049,-0.179,-0.5920000000000001,-2.9539999999999997,42.473,51731,1657.0,1
73046,8.045,61818210.0,-4.0,25695531.0,634340796776940.0,57879432.0,2.658,6.352,159537766752620.0,0.33299999999999996,0.0621,28.502,631.594,-0.5660000000000001,115.90899999999999,116.199,60.766999999999996,119.82600000000001,123.97,0.304,0.245,84.564,124.007,123.084,3.577,72.95100000000001,123.595,98.70200000000001,19.45,-5.391,28.139,-0.053,-0.177,-0.627,-3.122,42.468999999999994,67752,1167.0,1
79094,8.727,61818210.0,0.0,25695531.0,677710959176640.0,59375770.0,2.713,2.5469999999999997,86953053038822.0,0.33299999999999996,0.0625,38.825,609.765,-0.573,116.49799999999999,117.1,51.512,120.396,124.50299999999999,1.3430000000000002,1.0859999999999999,91.44,124.568,123.572,2.714,76.051,124.06700000000001,98.915,19.421,-5.587000000000001,27.588,-0.057,-0.17300000000000001,-0.649,-3.2319999999999998,42.208,60386,1731.0,1
79120,7.579,61818210.0,-2.0,25695531.0,718932259427650.0,60849328.0,2.725,1.901,164343065699930.0,0.05,0.0613,49.324,556.1569999999999,-0.579,116.887,117.814,43.451,120.74600000000001,123.515,-1.273,-1.028,29.156999999999996,123.65,123.311,-0.924,53.276,123.90299999999999,99.098,19.554000000000002,-4.324,33.803000000000004,-0.06,-0.157,-0.529,-2.633,43.826,59625,1701.0,1
77102,7.2,61818210.0,0.0,25695531.0,758004697529970.0,62300104.0,2.728,0.539,189410788568040.0,-0.287,0.0605,60.492,568.055,-0.586,117.15299999999999,118.344,38.13,120.95200000000001,122.26100000000001,-3.2439999999999998,-2.61,18.015,122.185,122.735,-2.468,43.976000000000006,123.46600000000001,99.291,19.554000000000002,-4.077,33.784,-0.063,-0.135,-0.494,-2.4659999999999997,43.818000000000005,58794,1516.0,1
66368,7.619,61818210.0,4.0,25459792.0,794928273483590.0,63728098.0,2.7319999999999998,0.565,3581095559769.0,-0.41700000000000004,0.0606,40.586999999999996,537.864,-0.5920000000000001,117.40799999999999,118.805,34.1,121.13,121.685,-3.928,-3.141,21.011,121.311,122.32799999999999,-2.29,44.721000000000004,123.06,99.507,19.548,-4.13,33.645,-0.066,-0.113,-0.532,-2.6519999999999997,43.762,52309,1032.0,1
63585,7.093999999999999,61818210.0,4.0,0.0,829702987288521.0,65133312.0,2.736,0.517,56019148687165.0,-0.36200000000000004,0.0608,32.574,548.75,-0.599,117.67399999999999,119.319,28.715999999999998,121.306,121.609,-0.993,-0.81,35.902,121.304,122.13,-1.745,48.131,122.75200000000001,99.76299999999999,19.385,-4.243,30.154,-0.069,-0.105,-0.6970000000000001,-3.47,42.266000000000005,50700,1171.0,1
80538,6.857,56511751.0,0.0,0.0,862328838944760.0,66515744.0,2.733,0.7490000000000001,103191600261920.0,-0.29100000000000004,0.0606,52.037,536.288,-0.605,117.90700000000001,119.835,22.486,121.43299999999999,121.447,0.278,0.23,30.818,121.339,121.919,-2.031,46.192,122.39299999999999,100.03,19.422,-4.0169999999999995,31.816999999999997,-0.07200000000000001,-0.1,-0.608,-3.035,42.716,65118,1856.0,1
78401,6.792000000000001,46878489.0,2.0,0.0,892805828452298.0,67875395.0,2.737,0.5770000000000001,57437408098190.0,-0.215,0.0607,61.577,546.616,-0.612,118.12700000000001,120.29,17.41,121.52799999999999,121.37799999999999,0.201,0.166,32.209,121.339,121.766,-2.367,46.435,121.97200000000001,100.289,19.38,-4.303999999999999,30.958000000000002,-0.07400000000000001,-0.099,-0.672,-3.3510000000000004,42.34,62380,1853.0,1
78497,6.99,60054696.0,38580545699596.0,13176208.0,940548637519700.0,69501852.0,2.7430000000000003,0.602,115398358272200.0,-0.064,0.0611,69.683,482.51300000000003,-0.618,118.385,120.738,12.842,121.648,121.759,0.606,0.499,66.82300000000001,121.721,121.86,-2.316,54.701,121.559,100.573,19.349,-4.29,30.319000000000003,-0.077,-0.1,-0.7340000000000001,-3.657,42.056999999999995,54342,1900.0,1
78179,8.889,83069140.0,223671142366134.0,36190651.0,1027950385819000.0,71608122.0,2.747,0.67,168893993097940.0,0.081,0.0613,60.266999999999996,360.376,-0.625,118.661,121.09700000000001,10.217,121.771,122.205,1.3659999999999999,1.126,77.457,122.257,122.05799999999999,0.102,59.222,121.57700000000001,100.911,19.382,-3.8760000000000003,31.839000000000002,-0.079,-0.098,-0.721,-3.5869999999999997,42.463,57383,1605.0,1
78099,8.09,83069140.0,117703243511252.0,36190651.0,1111885310250500.0,73682772.0,2.213,1.83,90715926263294.0,0.115,0.0612,100.59100000000001,433.501,-0.631,118.9,121.334,9.087,121.853,122.29,1.064,0.878,61.433,122.427,122.137,1.129,55.703,121.772,101.27799999999999,19.417,-3.824,33.448,-0.081,-0.091,-0.728,-3.614,42.896,46742,1798.0,1
68927,8.136000000000001,83069140.0,8.0,36190651.0,1192673479860400.0,75726009.0,2.213,0.588,120329332533950.0,0.188,0.0616,84.93,439.79900000000004,-0.637,119.178,121.581,8.116,121.97399999999999,122.745,1.06,0.868,79.957,122.833,122.40299999999999,1.7280000000000002,63.284,122.071,101.649,19.409000000000002,-3.093,33.28,-0.083,-0.08199999999999999,-0.738,-3.662,42.828,42403,1592.0,1
71309,8.471,83069140.0,12.0,36190651.0,1269448776066279.0,77738113.0,2.2159999999999997,0.607,44629047737941.0,0.218,0.0617,81.081,405.264,-0.643,119.445,121.74700000000001,7.841,122.086,123.035,0.6729999999999999,0.5489999999999999,81.91199999999999,123.125,122.633,1.473,64.352,122.32600000000001,102.068,19.453,-2.855,35.313,-0.084,-0.068,-0.757,-3.747,43.372,41011,1658.0,1
80455,8.834,83069140.0,12.0,36190651.0,1342211198868116.0,79719087.0,2.215,0.63,74271785984135.0,0.172,0.0615,122.988,416.74199999999996,-0.65,119.678,121.78,7.893,122.17,123.042,0.6759999999999999,0.552,61.871,123.167,122.73700000000001,1.455,59.856,122.579,102.51100000000001,19.454,-2.739,35.348,-0.085,-0.054000000000000006,-0.797,-3.9339999999999997,43.381,46993,2194.0,1
89789,7.7010000000000005,83069140.0,16.0,36190651.0,1410960748265907.0,81668928.0,2.207,0.833,130348052927640.0,0.151,0.0617,87.90700000000001,424.534,-0.6559999999999999,119.916,121.73700000000001,7.7010000000000005,122.273,123.208,0.17300000000000001,0.14,73.383,123.257,122.896,1.7009999999999998,63.373999999999995,122.87299999999999,102.977,19.487000000000002,-2.267,36.882,-0.086,-0.038,-0.775,-3.823,43.788999999999994,56984,2338.0,1
105735,7.539,83069140.0,24.0,23014443.0,1475697424259700.0,83587639.0,2.208,0.8320000000000001,132854760138630.0,-0.953,0.0564,90.65299999999999,411.47,-0.662,119.456,121.31,9.701,121.695,117.992,-10.547,-8.552999999999999,4.6339999999999995,118.021,120.367,-7.666,14.571,121.536,103.35799999999999,19.674,-1.149,44.644,-0.087,-0.009000000000000001,-0.6729999999999999,-3.307,46.034,61773,2193.0,1
90270,7.236000000000001,83069140.0,20.0,0.0,1536421226849300.0,85475217.0,2.206,0.733,146416273546220.0,-1.975,0.0543,62.373000000000005,364.0,-0.6679999999999999,118.749,120.765,14.449000000000002,120.869,113.24799999999999,-14.546,-11.821,2.958,112.40700000000001,117.40100000000001,-11.535,10.696,119.515,103.75299999999999,19.869,-0.124,51.11600000000001,-0.086,0.038,-0.56,-2.74,48.211000000000006,59352,1689.0,1
77846,8.0,67084454.0,24.0,0.0,1593132156035000.0,87331664.0,2.208,0.5489999999999999,142411883244620.0,-1.3730000000000002,0.0585,63.456,378.408,-0.674,118.63799999999999,120.641,14.898,120.62799999999999,115.14,-6.3420000000000005,-5.14,53.407,113.48,117.309,-4.3660000000000005,44.846000000000004,118.75200000000001,104.32,19.85,-0.529,50.50899999999999,-0.085,0.08199999999999999,-0.693,-3.375,48.016999999999996,51760,1817.0,1
