activeaddresses,activeaddresses30wma,activeaddresses7trx,confirmationtime,confirmationtime30sma,confirmationtime3ema,confirmationtime3wma,confirmationtime7wma,confirmationtime90ema,confirmationtime90wma,fee_to_reward3stdUSD,fee_to_reward7emaUSD,fee_to_reward7smaUSD,fee_to_rewardUSD,hashrate30mom,hashrate30trx,hashrate7std,median_transaction_feeUSD,mediantransactionvalue30emaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,price30rocUSD,price30rsiUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,priceUSD,size3sma,size90mom,size90roc,size90sma,top100cap,top100cap90rsi,transactions,transactions3var,transactions7var,transactions90std,transactions90var,transactionvalueUSD,category
61411,71713.0,0.662,7.579,8.01,7.985,8.058,8.026,8.288,8.196,0.7090000000000001,0.882,0.851,0.607,237259335653120.0,1.8359999999999999,47153783854470.0,0.0484,60.581,0.405,19.391,994.908,11.924000000000001,53.288000000000004,0.503,0.522,73.77,0.405,3.4139999999999997,3.657,65.999,96.796,158419.0,-11793.0,-8.335,124202.0,20.564,53.272,56356,42708411.0,83059967.0,15764.0,62129431,1714.0,1
57548,70999.0,0.105,7.422999999999999,7.977,7.704,7.666,7.939,8.269,8.177,0.41700000000000004,0.897,0.899,0.9420000000000001,261964204643640.0,1.8659999999999999,58725493930025.0,0.0485,58.323,0.39299999999999996,25.583000000000002,986.18,15.609000000000002,53.417,-0.027000000000000003,-0.027999999999999997,76.37,0.335,3.886,4.177,66.873,96.925,147569.0,-50341.0,-27.829,123643.0,20.559,53.218,56203,47837882.0,41600755.0,15902.0,63220098,1345.0,1
78551,71643.0,-0.013000000000000001,8.136000000000001,7.99,7.92,7.805,8.003,8.266,8.173,0.40399999999999997,0.945,0.987,1.09,224993604404780.0,1.8940000000000001,59597282700500.0,0.049,56.31,0.381,27.12,946.13,16.86,54.493,1.452,1.505,89.42299999999999,0.395,4.006,4.263,73.477,97.99600000000001,146041.0,3947.0,2.269,123687.0,20.570999999999998,53.335,71137,49058414.0,56766781.0,16679.0,69546694,1526.0,1
79844,72314.0,0.099,7.579,8.001,7.749,7.7379999999999995,7.876,8.251,8.158,0.307,0.888,0.997,0.716,222909751573800.0,1.9180000000000001,41959686700942.0,0.0506,55.169,0.368,38.614000000000004,1040.0,20.518,57.443999999999996,4.305,4.448,96.891,0.7929999999999999,6.162999999999999,6.492000000000001,84.15899999999999,101.101,153271.0,-7429.0,-4.678,123604.0,20.438,51.911,63038,37259487.0,50022809.0,17011.0,72341771,1547.0,1
82676,73106.0,0.35,7.347,7.955,7.547999999999999,7.556,7.7010000000000005,8.231,8.138,0.385,0.83,0.941,0.654,243928841182960.0,1.943,52787674519513.0,0.0526,55.155,0.35600000000000004,54.953,1026.0,24.982,60.835,8.185,8.445,98.68700000000001,1.444,8.817,9.157,90.141,105.11,155774.0,-24135.0,-14.88,123336.0,20.385,51.352,60335,21064802.0,35526425.0,17037.0,72560954,2207.0,1
83887,73927.0,0.638,6.667000000000001,7.837000000000001,7.107,7.045,7.399,8.196,8.104,0.057999999999999996,0.8009999999999999,0.833,0.715,271516409469130.0,1.9680000000000002,51979328210733.0,0.0536,54.457,0.344,44.345,1139.0,25.87,62.516000000000005,9.296,9.486,99.10799999999999,1.8780000000000001,10.34,10.665,92.04700000000001,107.292,140716.0,-26220.0,-16.498,123045.0,20.39,51.403,66596,6573966.0,33991154.0,17463.0,76240575,1319.0,0
81888,74578.0,0.841,7.347,7.78,7.227,7.12,7.332999999999999,8.177999999999999,8.084,0.05,0.773,0.773,0.6890000000000001,317862340901500.0,1.995,55485329439731.0,0.0531,54.193999999999996,0.332,50.383,967.278,22.783,61.053999999999995,5.013999999999999,4.959,78.70100000000001,1.665,9.571,9.914,82.06,106.115,134595.0,-15914.0,-10.685,122868.0,20.244,49.907,54999,22462603.0,31266292.0,17529.0,76812742,1579.0,0
64388,74066.0,0.59,7.869,7.712999999999999,7.547999999999999,7.495,7.44,8.171,8.077,0.094,0.731,0.773,0.605,292288596410890.0,2.019,57032393181892.0,0.0529,52.99100000000001,0.32,35.544000000000004,918.683,20.397000000000002,60.66,0.6890000000000001,0.6559999999999999,72.684,1.2309999999999999,9.003,9.302,79.367,105.79899999999999,132285.0,-2185.0,-1.639,122844.0,20.235,49.815,51634,41075009.0,40582702.0,17517.0,76710733,1150.0,1
68616,73830.0,0.27399999999999997,9.536,7.739,8.542,8.616,7.954,8.201,8.106,0.158,0.748,0.752,0.7979999999999999,264237627947829.0,2.039,55904336960618.0,0.0538,52.371,0.308,43.381,791.645,20.705,62.148999999999994,0.368,0.34299999999999997,83.706,1.0590000000000002,10.735,11.075999999999999,83.16799999999999,107.66,135676.0,-5627.0,-3.7889999999999997,122781.0,20.252,49.988,44296,19969298.0,72776314.0,17477.0,76358574,1337.0,1
75772,74044.0,0.125,8.675,7.763,8.607999999999999,8.828,8.177,8.211,8.117,0.304,0.805,0.736,0.977,267411927631360.0,2.055,45739505080143.0,0.0543,52.493,0.29600000000000004,54.266999999999996,863.041,22.811,62.956,2.58,2.432,87.81,0.993,10.699000000000002,10.918,84.965,108.695,141589.0,-18749.0,-11.061,122573.0,20.215999999999998,49.623999999999995,55927,23061806.0,47761140.0,17452.0,76140900,1378.0,1
95012,75448.0,0.47200000000000003,8.521,7.761,8.565,8.741,8.342,8.218,8.124,0.153,0.838,0.768,0.937,266576154847730.0,2.069,28530602343394.0,0.0559,53.843,0.285,73.413,870.538,26.623,65.306,6.0760000000000005,5.742999999999999,94.35799999999999,1.222,10.774000000000001,10.657,89.12700000000001,111.875,156548.0,16014.0,10.009,122751.0,20.163,49.09,62018,54049970.0,46038340.0,17667.0,78032601,1630.0,1
83875,76035.0,0.728,8.09,7.761,8.327,8.331,8.366,8.215,8.121,4.332,2.016,1.4669999999999999,5.551,301749133613460.0,2.08,30031654781980.0,0.0576,53.493,0.27399999999999997,48.418,975.1110000000001,26.346999999999998,67.584,7.62,7.077999999999999,96.971,1.608,10.17,9.676,91.921,115.28,162207.0,3617.0,2.315,122791.0,20.189,49.357,64569,13143561.0,52819998.0,17929.0,80362404,1395.0,1
74884,76006.0,0.706,7.619,7.771,7.973,7.926,8.245,8.202,8.107999999999999,4.533,1.655,1.4469999999999998,0.5710000000000001,333834588473400.0,2.095,65278594376697.0,0.0579,52.605,0.263,39.733000000000004,882.6110000000001,24.433000000000003,67.907,7.09,6.523,97.25399999999999,1.661,8.493,7.916,92.265,115.785,156298.0,-14244.0,-9.671,122633.0,20.029,47.773999999999994,58803,5565620.0,39220736.0,18042.0,81374365,5171.0,1
89611,76917.0,0.8640000000000001,7.024,7.752999999999999,7.499,7.4,7.942,8.176,8.082,4.569,1.454,1.47,0.852,345429765840650.0,2.114,93501328620700.0,0.0592,53.178000000000004,0.252,61.477,945.862,23.278000000000002,69.503,6.472,5.785,98.395,1.719,12.232000000000001,11.527999999999999,93.821,118.34700000000001,143928.0,14109.0,11.307,122790.0,20.025,47.738,62398,5653780.0,43733824.0,18276.0,83499237,1573.0,1
88163,77716.0,1.025,6.457000000000001,7.697,6.978,6.84,7.5089999999999995,8.139,8.044,0.271,1.2309999999999999,1.464,0.56,382150039927400.0,2.137,117533734275780.0,0.061,54.341,0.242,71.212,1007.0,27.318,71.623,6.7860000000000005,5.8870000000000005,99.15700000000001,1.935,16.267,15.375,95.39200000000001,122.066,123327.0,-23205.0,-19.137,122532.0,20.002,47.512,47282,41572325.0,52839807.0,18265.0,83403064,2244.0,1
56999,76560.0,0.514,6.516,7.664,6.747000000000001,6.581,7.141,8.103,8.007,0.33799999999999997,1.036,1.4140000000000001,0.452,466574373368690.0,2.169,150295606479210.0,0.0623,53.559,0.23199999999999998,42.218,919.0160000000001,30.531,72.97399999999999,8.866,7.657,99.436,2.083,16.991,15.782,96.179,124.65100000000001,110658.0,-31380.0,-24.825,122183.0,19.939,46.902,46377,53998325.0,46131512.0,18167.0,82510922,2191.0,1
62790,75817.0,-0.081,6.6979999999999995,7.605,6.722,6.597,6.926,8.072000000000001,7.974,0.36200000000000004,0.996,1.4,0.878,405003759817900.0,2.202,145173330541930.0,0.0628,53.453,0.222,51.916000000000004,938.4060000000001,31.683000000000003,73.447,7.2410000000000005,6.117999999999999,99.522,1.97,16.893,15.542,96.43700000000001,125.588,99717.0,-23641.0,-18.226,121920.0,19.903,46.556000000000004,51051,4096740.0,50214018.0,18048.0,81433996,1985.0,0
72100,75668.0,-0.433,7.422999999999999,7.584,7.072,7.03,6.962999999999999,8.058,7.957999999999999,0.349,0.9079999999999999,1.358,0.642,318470320962940.0,2.227,122162582998860.0,0.0624,54.174,0.212,64.635,961.409,32.058,72.43,2.7969999999999997,2.291,84.539,1.548,12.987,11.609000000000002,90.902,124.863,110629.0,-16948.0,-11.472000000000001,121732.0,19.894000000000002,46.468999999999994,51969,5995496.0,45504933.0,17965.0,80687307,2262.0,0
76878,75803.0,-0.527,8.834,7.625,7.952999999999999,8.008,7.392,8.075,7.972,0.214,0.846,0.659,0.662,398447291279210.0,2.252,103112751027260.0,0.0604,55.193000000000005,0.203,69.958,658.4939999999999,26.489,66.985,-3.905,-3.1319999999999997,37.059,0.682,5.466,4.742,65.878,120.74700000000001,127934.0,3496.0,2.437,121771.0,19.955,47.148,52816,519484.0,29062726.0,17936.0,80427590,2100.0,0
70425,75513.0,-0.621,8.045,7.64,7.999,8.204,7.597,8.074,7.968999999999999,0.071,0.816,0.682,0.726,390990885339990.0,2.276,91630382235708.0,0.0587,53.601000000000006,0.193,30.521,723.439,21.109,62.94,-8.243,-6.564,21.846999999999998,-0.233,1.56,1.347,52.059,117.345,140084.0,-12252.0,-7.916,121635.0,19.834,45.986999999999995,60551,14910929.0,32356743.0,18141.0,82271865,1706.0,0
73269,75410.0,-0.633,7.784,7.642,7.891,8.046,7.721,8.068,7.96,0.057999999999999996,0.792,0.6629999999999999,0.721,440191734307810.0,2.301,96474636501973.0,0.0575,52.681999999999995,0.184,39.359,677.4060000000001,18.133,60.395,-9.812999999999999,-7.859,15.437000000000001,-0.905,-3.2969999999999997,-2.786,44.684,115.05,145466.0,24094.0,19.614,121902.0,19.831,45.952,60665,13494447.0,28173281.0,18377.0,84427272,1318.0,0
62593,74622.0,-0.818,9.931000000000001,7.739,8.911,8.901,8.356,8.109,7.997999999999999,0.048,0.763,0.679,0.6729999999999999,349992763445240.0,2.3169999999999997,90943131880950.0,0.0575,51.06399999999999,0.174,27.609,593.3380000000001,19.901,60.365,-5.723,-4.74,15.357000000000001,-1.111,-7.042999999999999,-5.77,44.597,115.023,148714.0,22718.0,16.958,122155.0,19.805,45.70399999999999,51822,17156343.0,23333641.0,18400.0,84641713,1397.0,1
56485,73462.0,-1.166,9.172,7.797999999999999,9.042,9.193999999999999,8.676,8.132,8.02,0.05,0.738,0.7090000000000001,0.664,273364319762380.0,2.322,97161615572612.0,0.0583,49.239,0.16399999999999998,22.763,691.0980000000001,23.820999999999998,61.518,-0.732,-0.623,41.832,-0.855,-8.038,-6.4479999999999995,51.11600000000001,116.613,144991.0,12699.0,10.703,122296.0,19.807000000000002,45.733999999999995,46295,35027031.0,23503859.0,18396.0,84600207,995.6089999999999,1
73995,73449.0,-1.153,7.093999999999999,7.806,8.068,8.259,8.382,8.109,7.995,0.065,0.703,0.67,0.6,425513302051450.0,2.327,111578814121060.0,0.0589,47.582,0.154,23.557,758.6460000000001,26.195999999999998,62.394,2.7939999999999996,2.428,57.326,-0.43,-7.744,-6.167000000000001,55.81100000000001,117.844,137178.0,378.905,0.308,122300.0,19.654,44.3,57473,20825468.0,23884985.0,18523.0,85770920,2096.0,1
70670,73189.0,-1.037,7.539,7.835,7.803,7.662999999999999,8.186,8.097000000000001,7.981,0.106,0.6609999999999999,0.654,0.534,441102135544170.0,2.335,108441770554220.0,0.06,46.835,0.14300000000000002,36.006,685.7280000000001,28.936999999999998,63.858999999999995,4.937,4.293,74.711,0.084,-4.902,-3.926,62.953,119.961,126775.0,19285.0,18.160999999999998,122515.0,19.665,44.431000000000004,53092,21148895.0,23223149.0,18566.0,86169554,1462.0,1
74675,73153.0,-0.7929999999999999,7.2,7.853,7.502000000000001,7.295,7.9,8.077,7.959,0.122,0.608,0.624,0.451,417079290603351.0,2.3409999999999997,120544875882320.0,0.0609,48.28,0.134,69.232,736.4860000000001,29.518,65.038,5.119,4.39,83.26899999999999,0.53,0.986,0.8170000000000001,68.003,121.73299999999999,118704.0,-892.815,-0.826,122505.0,19.616,43.982,49010,11942028.0,27016721.0,18551.0,86031375,2049.0,1
77029,73330.0,-0.465,6.761,7.816,7.131,7.037000000000001,7.563,8.048,7.928,0.099,0.599,0.602,0.569,527336682872050.0,2.353,153797375258760.0,0.0618,49.43,0.124,66.101,724.8580000000001,30.264,66.281,5.8260000000000005,4.944,89.23899999999999,0.879,6.325,5.39,72.742,123.67,115638.0,-16313.0,-12.49,122323.0,19.582,43.665,52087,3015631.0,20260376.0,18570.0,86215278,1659.0,1
66572,72828.0,-0.371,7.059,7.765,7.095,6.983,7.346,8.026,7.903,0.134,0.552,0.557,0.41100000000000003,461110785272390.0,2.364,169337975420390.0,0.062,52.308,0.11599999999999999,94.04700000000001,711.428,28.846999999999998,66.536,4.109,3.426,90.31200000000001,0.9670000000000001,9.02,7.84,73.682,124.07,107435.0,4326.0,4.481,122371.0,19.549,43.367,44630,9362131.0,16264062.0,18419.0,84816995,1807.0,0
54053,71544.0,-0.659,6.606,7.702999999999999,6.85,6.782,7.042000000000001,7.995,7.869,0.17,0.507,0.514,0.37200000000000005,499205883111848.0,2.375,164232286498050.0,0.062,51.747,0.10800000000000001,43.611000000000004,735.547,27.844,66.377,2.214,1.819,86.348,0.8420000000000001,8.924,7.757999999999999,72.782,123.947,101717.0,-16438.0,-15.446,122189.0,19.537,43.256,43342,14860091.0,22181025.0,18414.0,84765354,1645.0,0
54801,70354.0,-1.043,7.956,7.683,7.403,7.356,7.194,7.994,7.865,0.20800000000000002,0.532,0.507,0.609,693072015414240.0,2.399,200378753830570.0,0.0618,49.605,0.099,18.542,501.532,28.122,66.039,0.023,0.019,76.013,0.62,7.08,6.071000000000001,70.703,123.693,110208.0,-3374.0,-2.3569999999999998,122151.0,19.514,43.045,53491,20353163.0,22099960.0,18458.0,85174763,925.232,1
69774,70190.0,-1.069,9.351,7.742000000000001,8.377,8.427999999999999,7.7379999999999995,8.024,7.892,0.573,0.665,0.573,1.062,506908580130370.0,2.42,183132234986980.0,0.0619,49.676,0.091,50.708,495.68,27.898000000000003,66.11399999999999,-0.27,-0.218,77.693,0.43200000000000005,5.956,5.053999999999999,71.107,123.8,130425.0,12048.0,8.06,122285.0,19.451,42.473,51731,19608347.0,14609579.0,18479.0,85367173,1657.0,1
73046,70219.0,-0.845,8.045,7.763,8.211,8.465,7.876,8.025,7.89,5.2139999999999995,2.0869999999999997,1.4040000000000001,6.352,458721468587350.0,2.434,168525490018740.0,0.0621,48.31,0.08199999999999999,28.502,631.594,28.194000000000003,66.438,0.304,0.245,84.564,0.33299999999999996,4.291,3.577,72.95100000000001,124.251,155629.0,5356.0,3.342,122345.0,19.45,42.468999999999994,67752,51460685.0,55442765.0,18967.0,89932618,1167.0,1
79094,70605.0,-0.396,8.727,7.782,8.469,8.604,8.165,8.04,7.904,4.456,2.202,1.703,2.5469999999999997,404542678942830.0,2.437,155820704271100.0,0.0625,47.698,0.07400000000000001,38.825,609.765,27.594,67.005,1.3430000000000002,1.0859999999999999,91.44,0.33299999999999996,3.303,2.714,76.051,125.036,163712.0,5690.0,3.594,122408.0,19.421,42.208,60386,42871047.0,62479634.0,19130.0,91491201,1731.0,0
79120,70992.0,0.08900000000000001,7.579,7.782,8.024,8.039,8.113999999999999,8.03,7.893,3.928,2.127,1.893,1.901,601482351794052.0,2.4419999999999997,172826922915320.0,0.0613,47.803000000000004,0.066,49.324,556.1569999999999,21.193,63.457,-1.273,-1.028,29.156999999999996,0.05,-1.143,-0.924,53.276,122.527,155472.0,4723.0,3.576,122460.0,19.554000000000002,43.826,59625,13431690.0,66726759.0,19292.0,93049422,1701.0,0
77102,71250.0,0.46299999999999997,7.2,7.777,7.612,7.581,7.938,8.012,7.874,1.6740000000000002,1.73,1.912,0.539,565337692239280.0,2.447,172897446956700.0,0.0605,48.621,0.057999999999999996,60.492,568.055,15.125,61.42,-3.2439999999999998,-2.61,18.015,-0.287,-3.062,-2.468,43.976000000000006,121.008,143950.0,13424.0,11.414000000000001,122609.0,19.554000000000002,43.818000000000005,58794,422683.0,51663778.0,19415.0,94233341,1516.0,1
66368,70827.0,0.48,7.619,7.809,7.6160000000000005,7.473,7.862,8.003,7.864,1.272,1.439,1.939,0.565,557789025524230.0,2.451,168298957264990.0,0.0606,48.103,0.05,40.586999999999996,537.864,12.878,61.505,-3.928,-3.141,21.011,-0.41700000000000004,-2.839,-2.29,44.721000000000004,121.10799999999999,130736.0,17621.0,16.505,122805.0,19.548,43.762,52309,10696627.0,27937462.0,19327.0,93385377,1032.0,1
63585,70263.0,0.275,7.093999999999999,7.801,7.355,7.2860000000000005,7.617999999999999,7.983,7.843,0.039,1.208,1.926,0.517,588538393564560.0,2.456,170890074818080.0,0.0608,47.101000000000006,0.042,32.574,548.75,14.530999999999999,61.871,-0.993,-0.81,35.902,-0.36200000000000004,-2.1590000000000003,-1.745,48.131,121.53399999999999,122698.0,-22710.0,-16.774,122553.0,19.385,42.266000000000005,50700,12239660.0,32269094.0,19315.0,93271723,1171.0,0
80538,70831.0,0.385,6.857,7.767,7.106,7.063,7.346,7.957999999999999,7.817,0.19899999999999998,1.093,1.881,0.7490000000000001,666186132487360.0,2.464,205827469751760.0,0.0606,47.42,0.034,52.037,536.288,14.638,61.518,0.278,0.23,30.818,-0.29100000000000004,-2.5140000000000002,-2.031,46.192,121.286,125102.0,10300.0,8.05,122667.0,19.422,42.716,65118,41615343.0,32805121.0,19620.0,96240974,1856.0,1
78401,71227.0,0.555,6.792000000000001,7.676,6.949,6.864,7.147,7.933,7.791,0.196,0.9640000000000001,1.056,0.5770000000000001,665524484731214.0,2.471,202657044632340.0,0.0607,48.333,0.027000000000000003,61.577,546.616,12.677999999999999,61.54,0.201,0.166,32.209,-0.215,-2.9410000000000003,-2.367,46.435,121.31,127625.0,11268.0,9.337,122793.0,19.38,42.34,62380,39088641.0,23274973.0,19826.0,98266399,1853.0,1
78497,71608.0,0.715,6.99,7.619,6.97,6.902,7.042000000000001,7.912000000000001,7.769,0.151,0.8740000000000001,0.779,0.602,783691809030988.0,2.483,167789712323980.0,0.0611,49.71,0.02,69.683,482.51300000000003,12.369000000000002,62.309,0.606,0.499,66.82300000000001,-0.064,-2.8960000000000004,-2.316,54.701,122.14,129213.0,-9951.0,-7.811,122682.0,19.349,42.056999999999995,54342,20914252.0,24444796.0,19854.0,98541843,1900.0,1
78179,71963.0,0.825,8.889,7.632000000000001,7.928999999999999,7.907,7.474,7.933,7.79,0.078,0.823,0.603,0.67,839572104930410.0,2.502,221814544729340.0,0.0613,50.391999999999996,0.013000000000000001,60.266999999999996,360.376,9.633,62.784,1.3659999999999999,1.126,77.457,0.081,0.125,0.102,59.222,122.652,136733.0,25465.0,18.817,122965.0,19.382,42.463,57383,10980793.0,23769359.0,19936.0,99363075,1605.0,0
78099,72349.0,0.8809999999999999,8.09,7.632000000000001,8.01,8.173,7.659,7.937,7.792999999999999,1.127,1.074,0.787,1.83,722595800744050.0,2.517,203635390101410.0,0.0612,53.63,0.008,100.59100000000001,433.501,6.154,62.343,1.064,0.878,61.433,0.115,1.3659999999999999,1.129,55.703,122.374,133878.0,17675.0,16.72,123161.0,19.417,42.896,46742,20026507.0,36374275.0,19767.0,97679959,1798.0,1
68927,72156.0,0.6920000000000001,8.136000000000001,7.649,8.073,8.246,7.824,7.941,7.796,1.1340000000000001,0.953,0.79,0.588,623483766439260.0,2.525,161069903042820.0,0.0616,55.65,0.003,84.93,439.79900000000004,6.405,63.14,1.06,0.868,79.957,0.188,2.092,1.7280000000000002,63.284,123.20100000000001,132558.0,20896.0,22.569000000000003,123394.0,19.409000000000002,42.828,42403,39606467.0,57613143.0,19441.0,94486259,1592.0,1
71309,72129.0,0.473,8.471,7.697,8.272,8.295,8.054,7.952999999999999,7.808,1.162,0.866,0.8029999999999999,0.607,654428621089710.0,2.53,131212401020220.0,0.0617,57.29,-0.001,81.081,405.264,4.206,63.261,0.6729999999999999,0.5489999999999999,81.91199999999999,0.218,1.791,1.473,64.352,123.325,117254.0,1596.0,1.409,123411.0,19.453,43.372,41011,5956550.0,78665956.0,19398.0,94074975,1658.0,0
80455,72731.0,0.466,8.834,7.776,8.552999999999999,8.597000000000001,8.326,7.972,7.827999999999999,0.034,0.807,0.7859999999999999,0.63,531398127541480.0,2.525,126709683001660.0,0.0615,61.528999999999996,-0.004,122.988,416.74199999999996,0.8059999999999999,62.79,0.6759999999999999,0.552,61.871,0.172,1.764,1.455,59.856,123.05,120628.0,16224.0,13.832,123591.0,19.454,43.381,46993,6532232.0,54939222.0,19297.0,93096927,2194.0,1
89789,73952.0,0.738,7.7010000000000005,7.816,8.127,8.207,8.244,7.966,7.8229999999999995,0.203,0.8140000000000001,0.823,0.833,617201885083560.0,2.52,116866120953932.0,0.0617,63.231,-0.006999999999999999,87.90700000000001,424.534,-1.025,63.125,0.17300000000000001,0.14,73.383,0.151,2.064,1.7009999999999998,63.373999999999995,123.374,129310.0,53538.0,62.25899999999999,124186.0,19.487000000000002,43.788999999999994,56984,43415682.0,39694310.0,19142.0,91600237,2338.0,0
105735,76132.0,1.4040000000000001,7.539,7.843999999999999,7.832999999999999,7.809,8.09,7.957000000000001,7.814,0.191,0.818,0.856,0.8320000000000001,594003148291530.0,2.51,117422931760170.0,0.0564,65.0,-0.009000000000000001,90.65299999999999,411.47,-10.201,48.388000000000005,-10.547,-8.552999999999999,4.6339999999999995,-0.953,-9.363,-7.666,14.571,112.777,144980.0,64664.0,66.50399999999999,124905.0,19.674,46.034,61773,37911445.0,56930894.0,19074.0,90950956,2193.0,0
90270,77221.0,1.767,7.236000000000001,7.837999999999999,7.535,7.415,7.8389999999999995,7.941,7.7989999999999995,0.094,0.797,0.865,0.733,859951315324600.0,2.503,172300337875590.0,0.0543,64.83,-0.01,62.373000000000005,364.0,-13.100999999999999,44.093999999999994,-14.546,-11.821,2.958,-1.975,-14.147,-11.535,10.696,108.50399999999999,148880.0,54997.0,60.963,125516.0,19.869,48.211000000000006,59352,3822576.0,61294760.0,18983.0,90091893,1689.0,1
77846,77470.0,1.6540000000000001,8.0,7.81,7.767,7.669,7.8389999999999995,7.942,7.801,0.23399999999999999,0.735,0.682,0.5489999999999999,647207863175330.0,2.494,177576636794120.0,0.0585,64.742,-0.012,63.456,378.408,-3.077,52.75,-6.3420000000000005,-5.14,53.407,-1.3730000000000002,-5.3420000000000005,-4.3660000000000005,44.846000000000004,117.03200000000001,145725.0,45800.0,54.35,126025.0,19.85,48.016999999999996,51760,18195542.0,58630100.0,18651.0,86964998,1817.0,1
65740,76935.0,1.101,6.575,7.761,7.171,7.16,7.486000000000001,7.912000000000001,7.772,0.21600000000000003,0.67,0.6659999999999999,0.47600000000000003,731043395004290.0,2.483,180744559510620.0,0.0597,63.611999999999995,-0.013999999999999999,47.235,448.869,1.675,54.69,6.5329999999999995,5.792999999999999,61.443000000000005,-0.43799999999999994,-3.89,-3.157,50.722,119.311,123851.0,20206.0,26.564,126249.0,19.864,48.173,45260,33163659.0,52229954.0,18195.0,82766699,1170.0,1
61107,76112.0,0.354,7.784,7.761,7.478,7.417000000000001,7.4910000000000005,7.909,7.769,0.079,0.617,0.644,0.457,925816308482200.0,2.4819999999999998,294763155876880.0,0.0597,62.286,-0.016,43.062,323.004,3.753,54.738,10.863,10.012,61.691,0.138,-3.957,-3.2089999999999996,50.875,119.368,113057.0,18363.0,19.439,126453.0,19.828,47.805,42672,14615499.0,47411494.0,18122.0,82099420,1163.0,1
76596,76314.0,-0.053,9.231,7.737,8.354,8.306000000000001,7.882000000000001,7.939,7.797999999999999,0.344,0.6709999999999999,0.6729999999999999,0.831,802752289171656.0,2.476,240005173292940.0,0.0602,62.928000000000004,-0.018000000000000002,72.23100000000001,313.529,4.678999999999999,55.625,3.3739999999999997,2.883,67.411,0.47200000000000003,-2.645,-2.15,53.908,120.405,118207.0,42251.0,40.914,126923.0,19.819000000000003,47.708999999999996,44391,1156430.0,52047196.0,18049.0,81445772,1870.0,1
76275,76465.0,-0.263,8.943999999999999,7.73,8.649,8.846,8.187000000000001,7.961,7.821000000000001,0.369,0.609,0.615,0.425,830552707696190.0,2.4659999999999997,226611344340750.0,0.0608,62.605,-0.02,57.924,328.32300000000004,4.289,56.648999999999994,2.3040000000000003,1.931,74.158,0.6759999999999999,-1.7590000000000001,-1.426,57.478,121.615,128566.0,34397.0,37.004,127305.0,19.817999999999998,47.707,44970,952334.0,51726496.0,17926.0,80336424,1953.0,1
79518,76784.0,-0.29100000000000004,8.045,7.7620000000000005,8.347000000000001,8.542,8.222000000000001,7.962000000000001,7.8229999999999995,0.335,0.626,0.593,0.677,906154557859770.0,2.459,223407973261600.0,0.0614,62.748000000000005,-0.021,64.812,325.842,4.284,57.715,3.525,2.9530000000000003,80.543,0.809,10.115,8.969,61.185,122.89299999999999,135269.0,17741.0,15.401,127502.0,19.771,47.221000000000004,50494,7566270.0,29446558.0,17861.0,79753653,2188.0,1
80597,77159.0,-0.21,7.5,7.76,7.922999999999999,7.922000000000001,8.104,7.952000000000001,7.813,0.223,0.631,0.58,0.645,877317825308510.0,2.454,250168318192330.0,0.0618,62.11600000000001,-0.023,52.964,347.472,2.9530000000000003,58.223,3.0980000000000003,2.573,83.469,0.825,14.999,13.823,62.983999999999995,123.50299999999999,132640.0,-14313.0,-9.42,127343.0,19.766,47.17100000000001,56661,22802883.0,21923620.0,17899.0,80094633,1644.0,1
79795,77462.0,-0.10800000000000001,7.784,7.78,7.854,7.733,8.047,7.949,7.811,0.162,0.596,0.5720000000000001,0.49200000000000005,916510656000330.0,2.449,230737258025740.0,0.0619,62.03,-0.025,60.771,329.505,1.724,58.501000000000005,2.217,1.8230000000000002,85.259,0.748,6.8,5.81,64.03,123.83200000000001,132724.0,12131.0,10.505,127478.0,19.864,48.286,51737,7091413.0,21899172.0,17693.0,78256727,1967.0,1
66980,76927.0,-0.26899999999999996,6.729,7.779,7.291,7.209,7.734,7.922000000000001,7.785,0.129,0.597,0.59,0.6,912462547340560.0,2.447,227825189541800.0,0.0621,60.638000000000005,-0.027000000000000003,40.459,365.899,0.387,58.773999999999994,1.256,1.022,87.256,0.635,4.838,4.055,65.139,124.149,124220.0,10095.0,10.372,127590.0,19.881,48.47,49260,9461790.0,20696723.0,17367.0,75401324,1738.0,1
87654,77747.0,-0.09699999999999999,6.516,7.761,6.904,6.797999999999999,7.3629999999999995,7.891,7.755,0.08900000000000001,0.5870000000000001,0.604,0.557,1229963796015172.0,2.455,391020560330980.0,0.0634,59.705,-0.028999999999999998,46.181999999999995,331.88199999999995,2.218,61.013999999999996,3.319,2.687,95.304,0.768,7.454,6.245,73.255,126.822,117786.0,13422.0,12.794,127739.0,19.893,48.605,51083,1098508.0,15118685.0,17098.0,73083323,1779.0,1
82481,78188.0,0.08800000000000001,5.76,7.732,6.332000000000001,6.172999999999999,6.847,7.843999999999999,7.709,0.059000000000000004,0.5720000000000001,0.56,0.528,1342821775097700.0,2.475,490886334199800.0,0.0651,59.211000000000006,-0.031,52.044,361.001,4.978,63.54,6.285,5.075,97.833,1.099,9.711,8.066,79.961,130.11700000000002,113026.0,2442.0,2.202,127766.0,19.854,48.193000000000005,57202,11537873.0,15418828.0,16957.0,71885398,2071.0,1
