comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,comp_22,comp_23,comp_24,comp_25,comp_26,comp_27,comp_28,comp_29,comp_30,comp_31,comp_32,comp_33,comp_34,comp_35,comp_36,comp_37,comp_38,comp_39,comp_40,comp_41,comp_42,priceUSD
0.007338215540494396,0.0026665994431919753,0.011696958511301002,0.0008650108085998397,0.009515992996178259,-0.0001090775829770183,0.0012915361441226904,0.003138079742270859,-0.003772893889415485,0.007971008329517967,0.007235127827246392,0.005068556233941393,-0.004359179418828068,0.010911560405673757,0.010734415858612066,0.014697689496965078,0.007609796977696066,0.020702391503253034,0.00026307446649348964,0.0024889038930495174,0.020334717444385836,0.016154571455052235,0.004872598333903373,-0.012837485000949733,0.0008264313375207456,0.012471413454421107,0.008373592313202255,-0.003677079751343724,0.01002522586158498,0.01328769075087733,0.0033569754659100583,-0.00656413861214192,0.0019071677001674205,-0.012912381083488461,-0.0005306956867869398,-0.00011775598538996732,0.0194478360299692,0.025971531698830125,-0.011334346921198257,0.001242964318792027,0.003692779084357084,-0.0018313440035762768,115.0
0.014513350235161983,0.02431648339332734,0.03802684933256777,0.003592838830339262,0.03284997720314481,0.02676219149555354,-0.009286238349523118,0.008991960965452572,0.01208047570552671,-0.01732870754730324,0.0008170989466917093,-0.0035234382194180743,0.0128254891940346,-0.021845928161181305,0.0029588670172134334,0.02028862601368746,0.010559973436302175,-0.009995825457242353,0.005395221773339365,0.005236763295209146,-0.009670992983299322,-0.033666968283795236,0.0021337513262642315,-0.004297535400860493,0.021130851852499445,-0.023218805347942666,-0.02300827803687371,0.04213908792329352,0.00785087858496362,0.034416144572246246,0.0020159122936480316,0.033571141261928526,-0.010003658183302263,-0.020134226898935688,0.009609022150607289,0.013655027823770845,0.006562965707694033,0.003939993246366932,0.016403486330059395,0.02885857226003895,0.004198849136108124,-0.0005892510415581205,92.446
0.0655660453333081,0.026573134481294492,-0.009668216627840306,0.006920049308021359,0.027898546087111564,-0.016249822212912657,0.0020990123543020516,-0.03613980180398821,-0.02447046978422211,-0.05762234400903287,-0.02521519846054532,-0.004857699900394287,-0.00839429302117587,-0.012669870207027461,-0.024744776698077547,-0.003350076466898814,0.030117112389550994,-0.004025227154995315,-0.018287829329880434,0.011245244058442077,-0.012245401825694413,-0.003766766563733035,-0.036480614725292314,-0.06950439921183725,0.051221363745763394,0.07587106727493483,-0.03428368821910845,-0.062276139456247916,-0.04740160497968427,-0.026598708829213426,0.02838696042474205,0.004781748721795651,0.010469065171325254,-0.02690242076183285,0.010223212018419659,-0.006936324002303436,0.010890894121421225,-0.00898747975448768,-0.015206580803329813,-0.028374071565106258,0.041663941419703684,0.011102083675771035,98.435
-0.025294208366681267,0.012486434022618684,0.006896129282074836,-0.021090377806983664,0.024417431128488903,-0.0007529566258862493,0.00223156364706181,0.022540029674866516,-0.010235875290526227,-0.04704014073942646,-0.03332302478354041,0.005763799585299996,-0.02121358178693923,0.020360522431837533,-0.0004387600203924978,0.0171110086998439,0.008096001964019531,-0.030632972971078996,-0.023904526556717046,-0.015151744467401715,0.005048340317844511,0.029591359190632407,-0.04182904220627467,-0.015531814780216615,0.00824278320101764,0.01998818470104216,0.011219371029230409,-0.01931292436754957,-0.014172329648539744,-0.01496290547636388,-0.024473917347779057,-0.008551553590383683,-0.0011773772010481459,0.02024649327761217,0.03582412124979697,-0.02077854418000079,-0.04612970555841173,0.032790637459964564,-0.02600979129423591,0.0427765095691823,-0.04726037233440082,0.03018151709822768,91.84899999999999
0.022204423686931866,0.05351185353030383,0.01598705330425882,0.029213419554802056,0.00572755829109581,0.026603989116404908,-0.015074790403649832,-0.0005309428751765329,0.03346103099825222,0.02882960827138116,0.012760004431953308,-0.009629327109110207,-0.041021294095068106,-0.024509509528552388,-0.05685455719952132,0.05258795159019759,-0.013260246511406249,-0.020346362086955373,0.0008829601486646155,0.02000631467503852,-0.026566655331971438,-0.006469221555084804,-0.035465905302839884,0.002896919383220915,-0.009693121535341227,-0.007457758929694946,0.032564835458161044,-0.008808886593979763,0.03641258976676365,0.014145605621297769,0.012513757315284731,0.00970095065411105,-0.033516284749176097,0.026105256833293747,0.007953468759181999,0.021963849160116244,-0.003609199741314442,-0.013509756789406697,-0.015820182634099438,-0.03954190953565457,0.005937554289996196,0.01689205452338724,87.10799999999999
0.08400688124940929,0.017146676833878816,-0.05196091286754552,0.040894861272492644,-0.013613839059299776,-0.009292488676222477,-0.01985807527468147,-0.024288016248361223,-0.006817829186591811,-0.031942114050844815,0.008031791635004433,-0.004828891440349137,0.0076241612315188926,-0.02131228841969138,0.0069508518998905085,-0.03337793327680898,0.0359552518720024,0.012501858071805646,0.029138182735985323,-0.019305334623580767,0.03475028442924464,0.02091866568492769,-0.030887458364540116,-0.017557377213576284,0.012478227645043211,-0.0518589623215767,0.007401703462802168,0.03224937343850296,-0.0024705930249356097,0.005984616690716513,-0.013559445352961197,-0.002804001343683292,-0.02461864610370512,-0.022214608990362896,-0.02105000053138765,-0.010009357547735602,-0.024772541001475037,-0.007382497674883608,-0.020915243984486548,0.030075058170984385,0.002053906899483445,-0.0026602384263870434,75.043
0.09213415709698321,0.018883748019699834,-0.05397200019567959,0.04041914199833787,-0.026755395704299204,-0.006201723142248625,-0.0303457407028847,-0.01195186093820574,0.0026154423862912416,-0.028105636051502056,0.0022641284451025193,-0.004550023620618902,0.008213318657843404,-0.02213985591914849,0.015173923933770107,-0.02277001076361007,0.04037696254849405,0.01819997193627923,0.029007764631299476,-0.012907201345968749,0.027179008582146696,0.012901725248871265,-0.01699194130240116,-0.025673787136916214,0.01161670612097536,-0.04057358039677097,-0.006673009015315292,-0.0063599979505367735,0.014032008852103348,-0.019848070058543426,-0.03081745762484838,0.010500215464674863,0.013662355553634405,-0.021366773434009348,-0.012051749009356658,0.006324070979042472,-0.015372257713383073,-0.027329084136710653,0.0023777916839164393,0.03363663835277078,-0.033767794842632926,0.0024425269002294357,77.734
0.09530527263773113,0.019943057759637527,-0.0517784518054648,0.0383846279665382,-0.03418408070879995,-0.00298068311846974,-0.031002201729560412,-0.010925044969892904,0.013016367641326878,-0.02681358312750793,0.001367109710628415,-0.005983923081677141,0.008202086041979528,-0.021491394173256295,0.02096145721332835,-0.008375903226570877,0.030338228224351577,0.008163627047759973,0.029156449906098763,-0.0010183923058026294,0.01897456322152797,0.013652321380233968,0.007041858016755784,-0.017276431202242013,0.02236154192907654,-0.03234907528762505,0.006034780117803308,-0.01401712880323832,0.004035657229428718,-0.027595494892791214,-0.044806942450286075,-7.005541632844983e-06,0.01633014200252228,-0.02039249173667606,-0.01230930836668432,0.012437785040093557,-0.008968962042843085,-0.020252772406352756,0.012882240623404055,0.023524512226465233,-0.026552473518012407,0.012729977052743096,94.679
0.10114989874867353,0.021395631731559953,-0.047383717896133236,0.03341951215108916,-0.043677477321831866,-0.0032798448965594335,-0.021154870430636998,-0.022109886356511323,0.02170357873864747,-0.022262092856536658,-0.0011593676446905335,-0.007115154471150504,0.010857024765125388,-0.01828765287996694,0.030145713522874148,0.0033043589091422743,0.010199448997379254,-0.01492236919647046,0.009055289192593267,0.003666293667037247,0.009141002991480025,0.02346713367192165,0.03210559973670186,-0.016167085400730852,0.03401481916222452,-0.01859294265251402,0.01817246443847292,-0.006884196146575198,-0.006760601632457026,-0.016503798040196613,-0.034623793837419335,-0.0031926709403189207,-0.012328356482681657,-0.02903344942679095,-0.0037136737410085816,0.007956397649968682,-0.023787651316501904,0.0040876116481246855,0.02331133168284683,0.04079961461748474,-0.04267380290251955,0.006398913594832329,106.7
0.10893155939441748,0.017813582418520366,-0.035447412779449815,0.014979472956994429,-0.0596743265851642,-0.03913693088070874,0.012329004783606498,-0.03468800993802384,0.011647460392423852,0.0022751893367641833,-0.027065765833306117,-0.012697177440588948,0.014642500680686869,0.004248820202210477,0.021135318696265743,-0.0002534967947609102,-0.004414376970230281,-0.017537441419647574,0.0041044450864571235,0.0007911069801636486,-0.022037809379392197,0.030398625620343376,0.0251571689966295,-0.034034328577780555,-0.0005767480491199144,0.0023510188202005944,0.008589330763809104,0.0063191982290521954,0.004707119629448245,0.020013505855794478,-0.02757271504302654,0.01647745990187546,-0.008251461184992311,-0.001837906354253873,-0.008971064617934838,0.011568728837075026,-0.02367492377925018,0.005566108386508261,-0.0005685103211090909,0.025493503949627738,-0.03416010251632783,0.010494887301188156,114.48
0.08302060004543199,0.01702037523286781,-0.051686190561423775,0.042109973956995166,-0.008331778426860892,-0.010726009382046839,-0.014249234963054531,-0.02998018265726737,-0.008064154574604188,-0.03346147638934799,0.0119522138126955,-0.0053470855249484715,0.00730554544308495,-0.021640780255803196,0.005087560736934177,-0.03169109183248648,0.030253642993073995,0.00889211957105038,0.027523446988075732,-0.012223433020186966,0.03119945953059234,0.02005234700973401,-0.019371417348588438,-0.013801338164548168,0.010806605203204787,-0.052148909144669166,0.0060645623125540355,0.015377617974202302,0.0031723737866453184,-0.00037987434784628047,-0.023338812891144128,-0.0013377732459635265,-0.009952811130136588,-0.02332081325022253,-0.018735731328613735,-0.001700632259428125,-0.024365968375574597,-0.008091716664225567,-0.014272460612963899,0.02750726441139353,-0.006053917135832796,0.003809727444113642,114.295
0.09037297635500224,0.018607201216234163,-0.05338929230315591,0.0411929388238825,-0.021306613186930206,-0.007376375441442437,-0.02461327650892717,-0.019196694314261947,0.0003772116116125147,-0.030584236931597442,0.005621592450348773,-0.005045953489844087,0.00798097509601979,-0.021922669895051088,0.012323135318258736,-0.024913900357916106,0.03538805129706784,0.012810737135507962,0.029169638310612343,-0.012170718568029225,0.028863081506934212,0.01674446136294516,-0.016306424204961645,-0.02019565814152186,0.014329946207865093,-0.04476999342460775,0.0026542606445110325,0.007627076140372292,0.005414174690491749,-0.01144926063747003,-0.02769263877945274,0.0022553694804981496,-0.0012077021509412237,-0.022304447140573228,-0.015033844564502909,0.0020244545297964955,-0.01836045134324717,-0.01771014613307221,-0.0052269322985933515,0.02969803288012952,-0.017246924743858475,0.0028581187565933377,113.535
0.09573059627321015,0.019909189265771444,-0.05266697048090118,0.0393813831318563,-0.030762592950904465,-0.005235467302776339,-0.02715549194690472,-0.01642852158885162,0.008863514185854982,-0.028009036988651672,0.0024372722089819623,-0.00567191049655124,0.008850572970674446,-0.02133655248010189,0.019016746678726038,-0.014694466371242637,0.030284384038413277,0.0072387858038956,0.026133850849924888,-0.006279727136095027,0.02258075146421769,0.017006025560841045,-0.0009690437368861902,-0.019596080181485932,0.020811576730465554,-0.036262768264485094,0.0066976716185450326,-0.0010262166359873255,0.002746279639432261,-0.01825062659494937,-0.03436194313004131,0.0007102702728180357,0.002598251504803923,-0.022983948604581684,-0.012149244095101533,0.006574063692962032,-0.015641367697495894,-0.015689978395434068,0.0054949570748186365,0.030321254909113422,-0.02535675626404858,0.0063700742915842904,120.78
0.10324186633688552,0.02120258173328295,-0.04999828905770048,0.03509304839662311,-0.042101820226778434,-0.007956121001755486,-0.0215513034238986,-0.02132419620208232,0.016018349869119295,-0.02340268851033562,-0.003311636509241471,-0.007437019088856864,0.011195175927156005,-0.01778572601199051,0.0257367487744288,-0.00518398274195156,0.017835754477932925,-0.0051412293846839095,0.01514257847248685,-0.0014336775165975678,0.012734557867135947,0.0213832967085063,0.016800333359204462,-0.021428828698476992,0.024538031041317066,-0.022669421858764412,0.012464846603709355,-0.0028494991200391467,-0.001830794130196324,-0.0156533853006406,-0.03362571486758259,0.0012782592995906634,-0.00426890333332296,-0.022438336622098317,-0.010737283578453298,0.0070481818976358985,-0.018976409179965847,-0.004140021170120608,0.012720709881846568,0.035441644133364196,-0.03485412674819695,0.009045809344429416,134.8
0.111193290081133,0.017781779628309624,-0.040203543615104365,0.020152004164446343,-0.0539680997127883,-0.0334256303785327,2.617878449681948e-06,-0.0271692535977447,0.011102019187135374,-0.0034767580724293194,-0.014049332589600779,-0.012184546081465549,0.003956043486504352,-0.0041063880048267404,0.01743222853153776,0.004131029450952183,0.004434281011696299,-0.01439613210065523,0.00363242301411411,0.002079591300406059,-0.016344508335276668,0.023054351742177723,0.02300165788748228,-0.027342817923576877,0.011564099867143702,-0.009061024460031607,0.012286745045273906,0.0007371487489184194,0.0018732291643224542,0.014984628041588332,-0.02712499818234017,0.0071521624621883545,-0.008560204902472219,-0.014601475267084338,-0.017715728855300334,0.007293069854062748,-0.021620278452071835,-0.005689833981923516,0.011568203422798538,0.031125671272405064,-0.040623959750846476,0.005081182079734076,139.74
0.08200693921114957,0.016804823229560117,-0.051497152026106933,0.04224399009279691,-0.006529476429321161,-0.011235420304973211,-0.0128365148417377,-0.031903331716397865,-0.009259237868273264,-0.034137050638212506,0.012760566392206673,-0.005351271825514887,0.007057746895247974,-0.02181681338892662,0.0043782803580345205,-0.033121817156301366,0.030319463659381367,0.008019330907445417,0.028151377065501224,-0.013777992194709415,0.032271746198284754,0.02219674188167869,-0.022471244927902718,-0.011000441376150772,0.011607072348925706,-0.05366921894381606,0.008284211160242496,0.023239577188095162,-0.0007703599561507385,0.005266014182316289,-0.020666580434628185,-0.003343081906710936,-0.016996368315413415,-0.02358785889434765,-0.021168864265395694,-0.005452361884968777,-0.026167008327794717,-0.00355520946960063,-0.019351474566852718,0.026160757404801047,0.0018829292402158886,0.0041186880927405545,132.945
0.09008087083812466,0.018392403200169015,-0.05416932421686873,0.04135445267993762,-0.021328050802496248,-0.007646010629520953,-0.026527574501457898,-0.01747645816747878,-0.0023793886946741247,-0.030358799621655226,0.0048052486535210045,-0.004645970190773429,0.008204516749651851,-0.02192600353833897,0.01095855439791745,-0.029639571308882975,0.03903320712995167,0.016548522663985196,0.028832069932608912,-0.01709758421013238,0.032293886925562294,0.016198906663169723,-0.024467512907753845,-0.024462126508229192,0.010638142771630124,-0.04686821704968742,-0.0018375533636433633,0.009917974006846486,0.008398013479153322,-0.009404223969083195,-0.022363848342875286,0.0061086890943344695,-0.004170172509150498,-0.022454980827672825,-0.014055583175507314,0.0008061596330853046,-0.019674568585538697,-0.02079743605147086,-0.006508770678525836,0.033664982730205,-0.021522177764541,-0.0036246849338077668,126.316
0.09369290318741946,0.01941117109701585,-0.05347716511194305,0.040257783608065936,-0.028421973725955528,-0.005152578701349575,-0.029683698769254394,-0.013173668251707842,0.006608974911849429,-0.0289452917946879,0.0024417814730887384,-0.005065584162988793,0.008055932518461064,-0.021950814377632254,0.016497029410888514,-0.01817863756345347,0.03625668695410759,0.013506111517910388,0.030612277096097762,-0.008580690434113768,0.025034825801770227,0.014040040547641817,-0.00928544385028194,-0.02185106274664129,0.01739436612342763,-0.03855750490613094,0.0020597266888201585,-0.0014738647521863651,0.006558853137378132,-0.020852771759324793,-0.03478189871063969,0.0028075716022400382,0.009016630642950435,-0.020978347950266082,-0.013143085918489021,0.006154403921707486,-0.013195094856560481,-0.02305597124231124,0.0017491264224645908,0.027719041056468368,-0.021760167162735822,0.00724118728272372,124.045
0.09832071191062267,0.020696374179650062,-0.050475144555845244,0.03687516839019208,-0.037779041738132894,-0.002986412079708732,-0.027046433965211877,-0.016129377126239988,0.01632856294374762,-0.025226625719781764,0.0010384766226202808,-0.0062391782315010256,0.009583843872954271,-0.020363325970803283,0.02486367823357636,-0.004409582859188328,0.021883928368128545,-0.0013803719575303383,0.021076595408716522,0.0003366890656052608,0.01593782793051654,0.019073326359870958,0.016995417811311007,-0.015937923066099074,0.02830171350897121,-0.028861051116493508,0.0135787589362442,-0.008012203639992645,-0.002159744468244557,-0.021290283478996582,-0.03937523938458984,-0.003062218213962589,0.001499184790847311,-0.025417826262589857,-0.008092528822891777,0.011062039511459051,-0.0150482005888454,-0.008903538433224657,0.016943338673489714,0.03138017305894475,-0.03336132309876834,0.007957411080870638,130.56
0.10757708250235598,0.020426132091279053,-0.041768133941324816,0.02433037383211373,-0.05429967256367326,-0.021646226401245583,-0.0035311458269135045,-0.03165232019949744,0.017643140066369266,-0.012368248666593955,-0.016585018488428728,-0.010287097916859498,0.014897824521213942,-0.006878511098102848,0.02810133641318842,-0.0004052868581774282,0.0011715091302068085,-0.017113346927035242,0.00027023840742553386,5.680011745909634e-05,-0.004069441492828234,0.027353515792454004,0.02826730220494263,-0.029158302900510306,0.014337187602938836,-0.0017155539381831148,0.014119600033906887,0.004333927438425242,-0.0029947329867521543,-0.00041099217896864,-0.024479748546784995,0.0081923667433436,-0.010408625471972858,-0.01091182679374918,-0.010803250329904885,0.006488837297958524,-0.023949809677463532,0.010382315804624873,0.008152451792423422,0.03470744739135349,-0.038664014919881494,0.011444039557640472,134.465
-0.0011112855453808475,0.00032566809897442955,-0.013372918234370075,0.027624939884906295,0.08033673026544841,-0.024661294785786405,0.057375223648849755,-0.07940274977001612,-0.03726490470542248,-0.0339607490518985,0.037577199670786494,-0.0027246142328066453,-0.0036828521044510467,-0.004710257206631578,-0.04188888918362809,-0.05654259802982605,-0.03051038529181749,-0.014684739208905284,-0.001839217033702423,-0.02795146838891503,0.01711662326022096,0.031045322729785958,-0.01703244500716195,0.036728583310749775,-0.04624667180194571,-0.08252414652763075,0.04218643875104339,0.0964521357173765,-0.022216891025738917,0.10842963141514671,0.005027032125505751,-0.007625757483307339,-0.09435182983867754,0.029362052244039604,-0.012149156896660676,-0.04613072520532655,-0.06489486603351295,0.06423241856443213,-0.07845454243330582,0.0029158709571964546,0.03165863920816632,-0.009986133772840203,124.662
-0.003083436209660415,-0.001201572989171189,-0.023291044259595512,0.02631435070496876,0.05447618759434672,-0.011682939114437888,-0.018358517397637268,0.002757203286643582,-0.05421065063217611,-0.032134197488528915,-0.0038169763088224846,0.013585360351106442,-0.0036754414370779175,0.0025412943020897234,-0.05634228061099011,-0.08775940869843545,0.04681675580912862,0.09219837471146784,0.029339280220530038,-0.11892446961373365,0.0445354359540208,-0.020422509030577123,-0.12966920517879915,-0.029359962068232243,-0.10372224301419324,-0.04415549919956983,-0.059944203970238946,0.09868333938374257,0.0868809110642503,0.05739690656391654,0.02333509854340568,0.06196252710328273,-0.021423717111608252,0.018951211063005537,0.001997879827427806,-0.0673058126739174,-0.024656532286579286,-0.09277198833465687,-0.11541008110506575,0.014447075630852698,-0.01978762390170902,-0.05974628090141221,111.04899999999999
-0.004343394248402847,0.0012942259313222062,-0.03219621561134762,0.03567673579576887,0.04920181471191614,0.019432466027728527,-0.07170971253877036,0.04561811192873728,-0.030494775523284987,-0.04599731507653402,0.0036818640425602053,0.02857219529687561,-0.01043953733285921,-0.00011506620669160624,-0.025379874321768876,-0.04559391279097399,0.06522975623422014,0.1130007644076416,0.07752171506990672,-0.06855432576523397,0.035693784066702254,-0.05105883352647527,-0.056487338173805426,0.0658012484444803,-0.039817189061257904,-0.04593588161277554,-0.041179320707845024,0.006926406724449675,0.11260687283921361,-0.06662370939445363,-0.06275198430393125,0.0020190407762889933,0.10854955632178075,-0.00815454919466149,-0.028996829106607,-0.0047486978378537825,0.06737863967646766,-0.1417290446103087,-0.07043785755068616,-0.062498622838958184,0.021453550534138284,-0.024024127605792624,102.694
