activeaddresses,difficulty90mom,fee_to_rewardUSD,hashrate3mom,median_transaction_feeUSD,mining_profitability,price30emaUSD,price3wmaUSD,price7wmaUSD,price90emaUSD,transactionvalueUSD,priceUSD
153659,15672078985.0,0.28300000000000003,8856444992168768.0,0.0481,8.269,517.457,478.644,482.26800000000003,552.23,3043.0,481.29699999999997
162021,15672078985.0,0.304,1.13542776722159e+16,0.0485,8.531,515.336,481.95599999999996,481.577,550.744,3483.0,484.58099999999996
138400,15672078985.0,0.215,728301852002560.0,0.0481,9.979,513.1519999999999,482.48400000000004,480.898,549.221,2412.0,481.48199999999997
219086,15672078985.0,0.509,1439796474941824.0,0.0482,8.087,511.126,482.13,481.042,547.738,2946.0,481.745
170240,15672078985.0,0.33899999999999997,4743161194151872.0,0.047,8.036,508.477,475.865,478.52099999999996,546.031,3173.0,470.07300000000004
170050,15672078985.0,0.386,-2.36387015161188e+16,0.0466,8.867,505.76599999999996,470.209,475.42900000000003,544.283,2969.0,466.454
208813,15672078985.0,0.324,-2.45785987538176e+16,0.0482,9.157,504.259,475.03,476.70599999999996,542.922,3075.0,482.398
154868,15672078985.0,0.239,1955095985389856.0,0.0476,9.501,502.408,476.332,476.028,541.442,3186.0,475.58
146025,15672078985.0,0.278,3.91390489801265e+16,0.0472,7.864,500.467,475.087,474.74,539.923,3142.0,472.32199999999995
134902,16043520213.0,0.21100000000000002,2.71120324969915e+16,0.0475,9.192,498.853,474.42400000000004,474.67,538.506,2507.0,475.441
210350,18073181207.0,0.284,4.12273943045932e+16,0.0477,7.42,497.421,475.528,475.119,537.1469999999999,2563.0,476.655
167581,18073181207.0,0.309,-6036310867832672.0,0.0475,8.332,495.969,475.583,475.315,535.779,2767.0,474.915
200391,16658689474.0,0.335,1.14126083259542e+16,0.0468,8.155,494.139,471.55400000000003,473.51199999999994,534.281,2276.0,467.61300000000006
170439,16367153010.0,0.264,1.81147862420711e+16,0.0456,7.806,491.70300000000003,463.213,468.86,532.569,2636.0,456.38
171901,16367153010.0,0.276,4.66451917297792e+16,0.0439,7.221,488.272,449.32099999999997,460.671,530.502,3951.0,438.51800000000003
150729,16367153010.0,0.248,1.29120323399165e+16,0.0406,6.72,482.96,425.204,445.661,527.764,4006.0,405.935
149520,16367153010.0,0.233,-2.22422426828149e+16,0.040999999999999995,7.223,478.254,413.409,434.043,525.1759999999999,4860.0,410.022
171703,16367153010.0,0.228,-1.28584227463209e+16,0.0401,6.349,473.278,404.89,422.536,522.45,5157.0,401.12
178105,16367153010.0,0.27899999999999997,-2.15481308335922e+16,0.04,7.104,468.56800000000004,402.181,413.515,519.764,2841.0,400.275
173452,16367153010.0,0.33899999999999997,-1.1067052875174e+16,0.0407,6.4079999999999995,464.626,404.01599999999996,408.96,517.297,4132.0,407.475
163682,16367153010.0,0.316,-2.67523518156026e+16,0.0429,7.199,462.29699999999997,416.796,411.81300000000005,515.345,5141.0,428.517
177845,16957068991.0,0.307,1.46726276926649e+16,0.0411,7.037999999999999,459.0,416.349,411.332,513.056,3491.0,411.195
157374,21198845809.0,1.411,2.63620210469604e+16,0.0405,5.1739999999999995,455.48400000000004,410.736,410.152,510.671,3070.0,404.50300000000004
151584,19232342143.0,0.312,-8813328349593888.0,0.0401,6.021,451.99699999999996,404.086,408.25800000000004,508.27,3217.0,401.439
216634,17842964553.0,0.331,-1.06194608126928e+16,0.0391,5.281000000000001,448.056,396.686,404.039,505.691,2894.0,390.912
163001,17842964553.0,0.355,-3.33635229417958e+16,0.0377,5.585,443.499,385.918,396.81,502.871,3438.0,377.415
195201,17842964553.0,0.317,1.77659104163286e+16,0.0379,6.015,439.345,380.517,390.82300000000004,500.152,3207.0,379.119
189253,17842964553.0,0.33299999999999996,3.11666272602159e+16,0.0384,5.48,435.782,381.334,387.099,497.601,3409.0,384.11800000000005
160538,17842964553.0,0.326,1.60495215493894e+16,0.0378,5.265,432.035,380.075,383.356,494.966,3133.0,377.69800000000004
154357,17842964553.0,0.33,-1070408375278496.0,0.0367,5.587000000000001,427.858,373.57099999999997,378.21,492.16,3427.0,367.30400000000003
148859,17842964553.0,0.326,-1.85608376410329e+16,0.0346,5.26,422.569,358.32300000000004,369.037,488.945,3269.0,345.87800000000004
225945,17842964553.0,0.281,4.62415278660329e+16,0.0316,4.542,415.681,334.41,354.32800000000003,485.14,4236.0,315.801
162663,17842964553.0,0.313,4.03039001587012e+16,0.0322,4.632,409.667,324.14099999999996,343.966,481.564,4723.0,322.45599999999996
177985,17842964553.0,0.39799999999999996,1.3944079329121e+16,0.0328,4.121,404.418,324.275,337.031,478.19599999999997,3547.0,328.31300000000005
170418,17842964553.0,0.348,-5.6747548723359e+16,0.0339,5.151,400.204,332.727,334.606,475.139,3891.0,339.094
164245,17939750744.0,0.375,-4.88503211348452e+16,0.0365,5.83,397.902,350.01599999999996,340.148,472.708,4237.0,364.531
170684,18167528438.0,0.335,3264584598836416.0,0.0362,5.194,395.60400000000004,359.166,345.597,470.281,4433.0,362.28
146972,17666165048.0,0.28800000000000003,3.39847954392267e+16,0.0359,4.774,393.267,361.209,350.50300000000004,467.844,3177.0,359.38800000000003
220350,17666165048.0,0.298,1.86936399801009e+16,0.0363,5.362,391.285,361.44800000000004,355.715,465.53,2685.0,362.54400000000004
182882,17666165048.0,0.33799999999999997,-9607266145470370.0,0.0379,5.629,390.473,370.091,363.29400000000004,463.621,3771.0,378.689
190886,17666165048.0,0.401,-2.30139133862331e+16,0.0402,5.355,391.222,387.695,374.714,462.269,4338.0,402.084
185794,17666165048.0,0.332,5712351466263456.0,0.0394,5.812,391.38699999999994,394.037,381.425,460.764,6149.0,393.788
157355,17666165048.0,0.32799999999999996,-1899171262175744.0,0.0386,5.522,391.05699999999996,391.409,384.30199999999996,459.126,5269.0,386.265
163371,17666165048.0,0.32899999999999996,-2848911612858976.0,0.0379,5.495,390.30800000000005,384.11199999999997,384.699,457.375,4857.0,379.45099999999996
152746,17666165048.0,0.252,1.80280950233167e+16,0.0385,5.757000000000001,389.94599999999997,383.212,385.795,455.778,3448.0,384.702
214141,17666165048.0,0.317,-4761451736620928.0,0.0388,5.082,389.847,385.67800000000005,386.913,454.29699999999997,2737.0,388.404
174619,17666165048.0,0.377,-6487089519518560.0,0.0382,5.489,389.35900000000004,384.731,385.58,452.715,3903.0,382.291
185029,17666165048.0,0.34,-3.46289653403503e+16,0.0384,6.14,389.01300000000003,384.163,384.54400000000004,451.204,2719.0,383.996
174809,17666165048.0,0.318,3.39722364760595e+16,0.0383,5.284,388.61300000000006,383.115,383.855,449.70099999999996,4112.0,382.80199999999996
173116,18201164599.0,0.33799999999999997,2.66202038763995e+16,0.0367,5.229,387.23699999999997,375.244,379.68,447.89,4917.0,367.289
166641,17249198707.0,0.31,4.57696690784064e+16,0.0356,4.963,385.20300000000003,364.088,373.29,445.86400000000003,3232.0,355.716
187025,17249198707.0,0.28600000000000003,-1.97589595340307e+16,0.0349,5.041,382.87300000000005,354.33099999999996,366.091,443.73699999999997,4379.0,349.089
191036,17249198707.0,0.358,-6541483074936096.0,0.0351,4.245,380.835,351.291,360.712,441.705,4352.0,351.284
193792,17249198707.0,0.34,-3.25381582745008e+16,0.0353,5.556,379.026,351.673,357.037,439.751,4469.0,352.79400000000004
172868,17249198707.0,0.387,802366275352000.0,0.0353,4.5280000000000005,377.341,352.598,354.44300000000004,437.842,3428.0,352.906
174923,17249198707.0,0.368,-2218545889619040.0,0.0345,5.212999999999999,375.24800000000005,348.884,350.958,435.8,2922.0,344.899
179335,17249198707.0,0.326,4.25307851162927e+16,0.0338,4.87,372.836,342.717,347.06800000000004,433.647,2637.0,337.866
176490,17249198707.0,0.27399999999999997,5.66195004611273e+16,0.0341,4.926,370.80400000000003,340.775,345.097,431.61800000000005,5113.0,341.339
151649,17249198707.0,0.316,4.51755501322206e+16,0.0329,4.338,368.11400000000003,334.64099999999996,340.58099999999996,429.365,3265.0,329.102
243996,17249198707.0,0.326,-610039739063872.0,0.0324,4.272,365.29,328.76,335.588,427.05699999999996,2326.0,324.34
178386,17249198707.0,0.392,-4.51020519317045e+16,0.0328,4.94,362.87199999999996,326.873,332.426,424.876,3879.0,327.819
182562,17249198707.0,0.33299999999999996,-2131239689887744.0,0.0326,4.408,360.483,326.25,329.662,422.699,4199.0,325.84
172677,20238002783.0,0.387,2.57489073762216e+16,0.0337,3.637,358.967,331.745,330.653,420.816,3567.0,336.991
195913,20068889526.0,0.374,-1.13386990394082e+16,0.0342,4.897,357.89099999999996,337.779,333.249,419.09,2715.0,342.284
189064,19874020312.0,0.35700000000000004,3312403662252544.0,0.0345,4.275,357.056,342.73199999999997,336.353,417.46,3503.0,344.945
148751,19874020312.0,0.282,-2.96581241618118e+16,0.0343,4.519,356.16,343.61699999999996,338.885,415.82800000000003,2643.0,343.176
214077,19874020312.0,0.4,1.25576957452405e+16,0.035,4.66,355.755,346.82300000000004,342.591,414.37800000000004,2603.0,349.881
189520,19874020312.0,0.365,5780125040946560.0,0.0366,4.36,356.403,356.718,349.36300000000006,413.31,4047.0,365.791
175509,19874020312.0,0.414,-1.3599502236358e+16,0.0367,4.277,357.066,363.588,355.00199999999995,412.286,2967.0,366.689
197855,19874020312.0,0.41,-1.19671611548752e+16,0.0395,5.3839999999999995,359.51,380.665,366.246,411.904,4562.0,394.94
185694,19874020312.0,0.396,-3.4563967896779e+16,0.0429,5.6739999999999995,363.963,407.029,383.819,412.27,7575.0,428.535
199207,19874020312.0,0.341,2.20943288637255e+16,0.0397,5.12,366.11400000000003,407.32099999999997,390.504,411.941,4361.0,397.306
157558,19874020312.0,0.32,2.18788501691439e+16,0.0387,4.6419999999999995,367.45,397.26800000000003,392.69800000000004,411.389,4202.0,386.82
227884,19874020312.0,0.309,1.17063171245377e+16,0.0384,5.045,368.542,387.345,392.721,410.795,3637.0,384.374
185373,19254554319.0,0.418,-4487358181220928.0,0.0397,4.862,370.38599999999997,391.155,394.7,410.495,3721.0,397.121
182902,15826823883.0,0.33899999999999997,4421387575766464.0,0.0381,4.956,371.074,386.962,391.542,409.848,4215.0,381.05199999999996
177413,16455360289.0,0.373,1327725189671040.0,0.0379,4.6530000000000005,371.56199999999995,382.527,387.269,409.162,4141.0,378.64599999999996
188637,16455360289.0,0.384,-1.97227396181397e+16,0.0366,4.598,371.19300000000004,372.642,380.37699999999995,408.21,4266.0,365.837
178746,16455360289.0,0.4,-3.50929481353709e+16,0.0352,4.279,369.92800000000005,360.849,372.162,406.965,5729.0,351.592
158776,16455360289.0,0.28600000000000003,8309809360809856.0,0.0357,4.647,369.064,356.435,366.814,405.85699999999997,3746.0,356.53
226056,16455360289.0,0.335,1.789838366327e+16,0.0359,4.352,368.38300000000004,356.694,363.042,404.816,2776.0,358.505
180366,16455360289.0,0.355,2.77646339847142e+16,0.0375,4.773,368.805,366.385,364.29900000000004,404.159,3474.0,374.92400000000004
185396,16455360289.0,0.368,-7344131515580352.0,0.0383,4.394,369.73699999999997,376.351,368.43,403.7,4269.0,383.251
175259,16455360289.0,0.354,-2.12653308672504e+16,0.0372,4.695,369.86800000000005,376.125,369.61300000000006,402.99800000000005,4588.0,371.775
186072,16455360289.0,0.34,-1.69578416535309e+16,0.0371,4.808,369.925,373.176,370.787,402.289,4309.0,370.75199999999995
185838,16455360289.0,0.315,1.35649272512826e+16,0.0369,4.534,369.894,370.264,371.455,401.56699999999995,5738.0,369.434
164845,16398169424.0,0.282,2.53741150895284e+16,0.0379,5.0089999999999995,370.462,374.288,373.80300000000005,401.065,4660.0,378.702
254565,12871399426.0,0.319,4.44958539850584e+16,0.0378,4.78,370.93800000000005,376.73,375.145,400.55400000000003,4394.0,377.846
191207,12871399426.0,0.42700000000000005,-1318547564598208.0,0.038,4.115,371.5,378.889,376.24699999999996,400.095,5058.0,379.647
215283,12865548225.0,0.37799999999999995,-1.99438009029926e+16,0.0381,5.17,372.13300000000004,380.18199999999996,377.597,399.68199999999996,5236.0,381.31699999999995
202825,12578839369.0,0.469,-7.20020221837455e+16,0.0379,4.5,372.55699999999996,379.73,378.36300000000006,399.221,4576.0,378.7
187991,12578839369.0,0.405,-2.33760608186803e+16,0.0374,4.937,372.661,376.871,377.74800000000005,398.67,4017.0,374.17
199324,12578839369.0,0.317,1.92026067148817e+16,0.0373,4.916,372.67900000000003,374.30699999999996,376.702,398.105,4665.0,372.93300000000005
168914,12578839369.0,0.326,5.6428602141567e+16,0.0375,4.271,372.824,374.142,376.032,397.596,2818.0,374.93800000000005
240167,12578839369.0,0.34600000000000003,-1.74953761350578e+16,0.0375,4.555,372.966,374.647,375.519,397.1,4149.0,375.025
213295,12578839369.0,0.386,-1.35294386444782e+16,0.0369,5.327999999999999,372.707,371.971,373.587,396.481,6583.0,368.94699999999995
194736,12578839369.0,0.354,-1.74668212033771e+16,0.0353,4.422,371.418,361.849,367.981,395.519,4415.0,352.726
197999,12578839369.0,0.349,5.78897810346612e+16,0.0349,3.9389999999999996,369.99,353.711,362.538,394.50300000000004,5126.0,349.289
187105,12578839369.0,0.32299999999999995,-1.18990888153565e+16,0.0352,4.813,368.82099999999997,351.153,358.791,393.566,3454.0,351.87199999999996
176628,12207398141.0,0.32799999999999996,1.39033987221392e+16,0.0351,4.162,367.661,350.923,355.58,392.62699999999995,4156.0,350.835
161380,10177737147.0,0.284,-3.32020909964342e+16,0.0347,4.4639999999999995,366.36,349.34,352.32599999999996,391.635,3159.0,347.5
248869,10177737147.0,0.342,6398299398621536.0,0.0348,4.434,365.189,348.405,350.226,390.681,2645.0,348.199
220231,10177737147.0,0.4,-6803534558696960.0,0.0347,4.218,364.026,347.566,348.825,389.724,3245.0,347.166
219432,10177737147.0,0.419,-1.60873538258129e+16,0.0335,4.475,362.164,341.34,345.204,388.525,3292.0,335.16900000000004
208635,9731025489.0,0.473,-9048694539003650.0,0.0323,3.866,359.647,331.159,339.204,387.088,3659.0,323.149
212216,9627938183.0,0.425,-2.88053774069375e+16,0.0313,3.858,356.616,319.909,331.517,385.45300000000003,3816.0,312.66200000000003
182179,9627938183.0,0.433,-2.1881757739406e+16,0.0312,4.35,353.759,314.249,325.149,383.846,2985.0,312.341
230322,9627938183.0,0.36200000000000004,1.10094377300688e+16,0.0325,3.903,351.885,318.58099999999996,323.249,382.546,2658.0,324.71299999999997
211733,9627938183.0,0.34299999999999997,9249062464613920.0,0.0324,3.948,350.083,322.26599999999996,321.971,381.25800000000004,3849.0,323.943
220334,9627938183.0,0.341,1.93513589945225e+16,0.0328,5.0680000000000005,348.663,326.14099999999996,322.594,380.089,3408.0,328.083
214939,9627938183.0,0.377,3.81167155782812e+16,0.0333,3.94,347.63599999999997,329.723,325.063,379.04900000000004,4105.0,332.744
170655,9038022202.0,0.29,2.72453936587215e+16,0.0329,4.224,346.44599999999997,330.189,326.73,377.95300000000003,3305.0,329.18800000000005
148756,4796245383.0,0.23600000000000002,5.70388329741213e+16,0.0319,3.906,344.67699999999996,324.703,325.643,376.658,4091.0,319.032
163577,4796245383.0,0.506,-2.93679846926577e+16,0.0323,4.2780000000000005,343.288,322.776,325.35400000000004,375.48199999999997,3012.0,323.135
190312,4796245383.0,0.451,1.61355647673474e+16,0.0319,3.861,341.704,320.252,323.579,374.235,2706.0,318.737
244320,4796245383.0,0.29100000000000004,-1.12595274522673e+16,0.0315,4.283,340.009,317.822,321.195,372.94199999999995,2904.0,315.441
168488,4796245383.0,0.35200000000000004,4.33260452868301e+16,0.0315,3.904,338.384,315.681,318.959,371.665,3070.0,314.822
182178,5078706656.0,0.35700000000000004,-1.22485349582803e+16,0.0312,4.006,336.67800000000005,313.486,316.47700000000003,370.353,4042.0,311.944
158184,5979529093.0,0.299,9713032307821890.0,0.0313,3.7039999999999997,335.13300000000004,312.814,314.933,369.086,3819.0,312.724
114998,5979529093.0,0.195,-9659093638145670.0,0.0316,4.0489999999999995,333.874,314.045,314.702,367.911,2500.0,315.626
184462,5979529093.0,0.28600000000000003,2.73504014470964e+16,0.0314,3.938,332.615,314.502,314.274,366.73400000000004,2878.0,314.346
216194,5979529093.0,0.29100000000000004,1.18956493647966e+16,0.0304,3.695,330.74199999999996,309.182,311.47,365.346,3052.0,303.591
209509,5979529093.0,0.504,9033061459075460.0,0.0275,3.5860000000000003,327.134,290.998,302.014,363.356,3646.0,274.82
208147,5979529093.0,0.41200000000000003,4887792394487296.0,0.0272,3.18,323.582,278.243,293.324,361.35,3222.0,272.07599999999996
181346,5979529093.0,0.325,-1.68891160911907e+16,0.0276,3.4530000000000003,320.519,274.548,287.16700000000003,359.477,3703.0,276.10400000000004
177697,5882742901.0,0.364,-2.06991501919594e+16,0.0287,3.2489999999999997,318.368,280.97,285.058,357.88800000000003,4034.0,287.178
198543,5638472990.0,0.442,-5.649334619887e+16,0.0288,3.81,316.379,285.514,283.953,356.342,3962.0,287.54200000000003
208936,5638472990.0,0.433,-1.08695299760896e+16,0.0284,3.261,314.277,285.607,282.914,354.74699999999996,3531.0,283.79400000000004
245418,5638472990.0,0.414,-2.06021701914596e+16,0.027999999999999997,3.5669999999999997,312.079,282.627,282.069,353.10900000000004,2539.0,280.21
223733,5638472990.0,0.349,1.94632901008069e+16,0.0273,3.563,309.567,277.275,280.29400000000004,351.352,3671.0,273.14599999999996
185470,6154498025.0,0.9209999999999999,1.41321617942817e+16,0.0269,3.011,306.952,272.268,277.551,349.543,2814.0,269.036
225670,8969180030.0,0.48700000000000004,-1.77344872258346e+16,0.0239,2.807,302.597,254.923,267.518,347.12300000000005,4121.0,239.44099999999997
225148,8969180030.0,0.419,1.56609349008083e+16,0.0198,2.293,295.82099999999997,223.44099999999997,248.329,343.836,4449.0,197.577
233935,8969180030.0,0.455,-9513367515207230.0,0.0206,2.515,290.022,208.734,234.429,340.805,4333.0,205.937
212353,8969180030.0,0.419,5.57005835221573e+16,0.0212,2.254,284.973,207.453,224.899,337.969,3875.0,211.75599999999997
251157,8969180030.0,0.386,-1.56625232548706e+16,0.0201,2.331,279.53,205.21,215.15400000000002,334.95,2485.0,200.604
224733,8969180030.0,0.36200000000000004,9954549683147590.0,0.0206,2.4659999999999997,274.781,205.125,209.582,332.11400000000003,2426.0,205.929
218577,8969180030.0,0.39799999999999996,1.76257589731572e+16,0.0212,2.2159999999999997,270.72,207.989,207.885,329.471,2149.0,211.824
198469,8969180030.0,0.485,-2.39166487790205e+16,0.0211,2.278,266.843,210.25,207.93599999999998,326.85900000000004,3045.0,210.64
203888,8331103822.0,0.359,-3.63473961796102e+16,0.0215,2.824,263.475,212.83599999999998,210.014,324.393,3190.0,214.636
200098,7986021791.0,0.396,-9395375592819330.0,0.0232,2.342,261.465,222.808,215.90200000000002,322.369,3093.0,232.31099999999998
187750,7986021791.0,0.44,6847767728422848.0,0.023,2.546,259.41900000000004,228.08599999999998,220.207,320.33299999999997,2533.0,229.752
183388,7986021791.0,0.366,-1.68669274194706e+16,0.0237,2.805,257.982,233.875,225.71900000000002,318.505,3396.0,237.146
288554,7986021791.0,0.425,-5.6941817869132e+16,0.0249,2.7939999999999996,257.371,241.59599999999998,232.766,316.967,2702.0,248.51
233561,7986021791.0,0.503,-5989811598939488.0,0.0281,3.264,258.916,263.022,246.49599999999998,316.183,5443.0,281.323
220332,6971712146.0,0.376,2.84680572036367e+16,0.0261,3.302,259.066,265.815,252.725,314.976,2986.0,261.244
176113,5287233630.0,0.282,3.95711928874692e+16,0.0253,3.261,258.661,260.362,255.032,313.60900000000004,2721.0,252.78799999999998
187231,5287233630.0,0.298,6.41255523274994e+16,0.0232,2.818,256.967,244.003,250.87900000000002,311.824,2424.0,232.4
167417,5287233630.0,0.325,2.19192658117065e+16,0.0232,2.533,255.386,235.833,246.74099999999999,310.08,2500.0,232.47099999999998
252029,5287233630.0,0.301,-1.59360818230221e+16,0.0228,3.133,253.614,230.178,241.365,308.274,2062.0,227.90900000000002
223386,5287233630.0,0.289,1.24604328361526e+16,0.0218,2.415,251.347,223.956,233.963,306.301,2069.0,218.482
190042,5287233630.0,0.313,-1.15560970252075e+16,0.0227,2.9539999999999997,249.763,224.21,229.71099999999998,304.553,2578.0,226.795
208174,2298429553.0,0.41100000000000003,-4883257354847168.0,0.0237,2.5340000000000003,248.929,230.42700000000002,229.915,303.065,3288.0,236.83
200994,1669207642.0,0.316,-4.38841895759359e+16,0.0225,2.92,247.405,229.39700000000002,228.111,301.356,2983.0,225.308
188459,1669207642.0,0.304,1930409519691904.0,0.0222,2.8789999999999996,245.795,225.799,226.57299999999998,299.622,3225.0,222.44799999999998
187787,1669207642.0,0.264,5.13769853384532e+16,0.022000000000000002,2.7939999999999996,244.12599999999998,221.669,224.763,297.87,2397.0,219.93599999999998
169002,1669207642.0,0.29600000000000004,3.99808689430132e+16,0.0226,2.59,242.94799999999998,223.31799999999998,224.882,296.288,1637.0,225.863
265343,1669207642.0,0.355,-1.66827680216461e+16,0.0225,2.556,241.78400000000002,224.394,224.833,294.719,1722.0,224.9
198547,2855248164.0,0.369,-3.25878568110316e+16,0.0221,2.818,240.43900000000002,223.083,223.567,293.097,1889.0,220.946
203572,4851749710.0,0.397,-6067850599537792.0,0.0218,2.3080000000000003,239.003,220.22,221.817,291.45099999999996,1766.0,218.176
197726,4851749710.0,0.364,4.01224007740809e+16,0.0221,2.638,237.815,219.842,221.335,289.893,2008.0,220.585
206455,4851749710.0,0.42100000000000004,-5341039790441216.0,0.0219,2.105,236.623,219.56,220.71099999999998,288.343,1847.0,219.338
262527,4851749710.0,0.47600000000000003,-4.74476403946641e+16,0.0232,2.888,236.305,225.722,223.285,287.098,2147.0,231.69099999999997
238325,4851749710.0,0.375,1.36725582591162e+16,0.0246,2.863,236.94,236.865,229.05700000000002,286.198,1770.0,246.158
320682,4851749710.0,0.39399999999999996,-2224464727164800.0,0.025,2.844,237.798,245.785,235.123,285.407,2147.0,250.235
232161,4783922040.0,0.391,5.14555305837115e+16,0.0235,2.674,237.58700000000002,241.704,236.359,284.289,1626.0,234.532
239272,4155385634.0,0.42700000000000005,-2189249748630208.0,0.0239,2.603,237.66,239.238,238.15400000000002,283.288,1837.0,238.71
217076,4155385634.0,0.358,3.74317484279558e+16,0.024,2.8960000000000004,237.78,238.423,239.42,282.32599999999996,1958.0,239.52900000000002
184558,4155385634.0,0.327,3.15876323685695e+16,0.0238,2.625,237.78400000000002,238.544,239.585,281.348,1788.0,237.832
215262,4155385634.0,0.382,2.03753338760543e+16,0.0243,2.6510000000000002,238.12,240.69400000000002,240.38,280.505,1907.0,242.99099999999999
247862,4155385634.0,0.364,-3.18934593371096e+16,0.0244,2.764,238.50599999999997,242.69299999999998,241.05200000000002,279.705,1694.0,244.115
233857,4170146961.0,0.327,-5.03704576126054e+16,0.0241,2.795,238.68,242.47099999999998,241.06900000000002,278.85900000000004,1301.0,241.202
217374,6384345989.0,0.408,-2.22739883012704e+16,0.0236,2.467,238.515,239.146,240.137,277.92,1878.0,236.11900000000003
202944,6384345989.0,0.445,-3654844384312512.0,0.0238,2.48,238.486,237.94,239.636,277.04400000000004,1632.0,238.067
197578,6384345989.0,0.382,1.25092395159212e+16,0.0237,2.787,238.391,237.21200000000002,238.893,276.164,1816.0,237.00599999999997
195126,6384345989.0,0.375,1.50002414459677e+16,0.0236,2.494,238.235,236.667,237.982,275.28,2638.0,235.97299999999998
212728,6384345989.0,0.37799999999999995,4.63147750122391e+16,0.025,2.6719999999999997,239.016,243.333,240.73,274.732,3649.0,250.34799999999998
257135,6384345989.0,0.379,-47481268781568.0,0.0253,2.654,239.9,249.13299999999998,243.80700000000002,274.248,1728.0,252.709
242022,6384345989.0,0.39799999999999996,-1.5679622513141e+16,0.0251,2.596,240.64700000000002,251.7,246.268,273.748,3613.0,251.47799999999998
247908,6390197190.0,0.389,-2.4669687254892e+16,0.0262,3.1289999999999996,242.05599999999998,257.188,251.115,273.5,4817.0,262.486
227726,6676906046.0,0.395,3.13554173999534e+16,0.0275,2.946,244.205,267.091,258.23900000000003,273.541,2704.0,275.36400000000003
212540,6676906046.0,0.414,1.91949701943139e+16,0.0279,2.7260000000000004,246.445,275.003,264.92400000000004,273.66,2506.0,278.934
217668,6676906046.0,0.45,-3.27060664665942e+16,0.027000000000000003,2.989,247.997,274.12,268.002,273.59,3016.0,270.497
199743,6676906046.0,0.452,-3.10904810371185e+16,0.0273,2.986,249.6,273.078,270.434,273.574,2367.0,272.846
221589,6676906046.0,0.373,-3.08498986976897e+16,0.0273,2.92,251.128,272.673,272.172,273.568,3383.0,273.282
240101,6824588979.0,0.33799999999999997,5.28834961846948e+16,0.0275,3.052,252.683,274.182,273.661,273.60400000000004,7081.0,275.22700000000003
221696,7420084679.0,0.435,1.02064046421325e+16,0.0282,2.915,254.572,278.27,275.986,273.788,3057.0,281.962
213590,7420084679.0,0.40299999999999997,5335074356431552.0,0.0294,3.355,257.10400000000004,286.77299999999997,280.582,274.228,3101.0,293.828
212937,7420084679.0,0.397,3.41769293999782e+16,0.0294,2.9360000000000004,259.483,291.922,284.55400000000003,274.66200000000003,2593.0,293.97
218708,7420084679.0,0.426,-2.14863956727801e+16,0.0294,2.948,261.72900000000004,294.11,288.07099999999997,275.094,3205.0,294.297
213190,7420084679.0,0.375,-6236450590318592.0,0.0291,3.252,263.618,292.599,289.916,275.443,2860.0,291.01
227452,7420084679.0,0.376,-5.76144079062373e+16,0.0283,2.8280000000000003,264.892,287.736,289.20099999999996,275.618,2569.0,283.365
224994,7420084679.0,0.33399999999999996,-891098991718656.0,0.0284,3.11,266.118,284.905,288.258,275.8,1896.0,283.89599999999996
233048,7420084679.0,0.434,6532391742559296.0,0.0291,3.035,267.712,287.268,288.737,276.13,2572.0,290.818
199924,7866796338.0,0.439,-7751319821919040.0,0.0289,2.886,269.074,288.668,288.401,276.409,2262.0,288.825
208171,7969883644.0,0.395,4713137250672960.0,0.0274,3.1639999999999997,269.367,281.553,284.441,276.347,4081.0,273.617
233476,7969883644.0,0.48,1.00323422854375e+16,0.0257,2.569,268.577,267.905,277.085,275.925,2703.0,257.124
208275,7969883644.0,0.47200000000000003,3699172314248832.0,0.0261,2.738,268.07,261.66900000000004,271.955,275.591,2053.0,260.716
216035,7969883644.0,0.35100000000000003,2674559724900096.0,0.0259,2.935,267.508,259.444,267.57,275.23400000000004,1787.0,259.368
230921,7959883569.0,0.369,-2.50753739757125e+16,0.0262,2.9210000000000003,267.14,260.807,264.649,274.939,1425.0,261.797
225657,7259878338.0,0.483,2.37331474197786e+16,0.0267,2.7880000000000003,267.145,264.1,263.872,274.769,2270.0,267.21299999999997
187401,7259878338.0,0.316,4.86990751696713e+16,0.0256,2.898,266.438,260.797,261.18,274.36,2642.0,256.186
186538,7259878338.0,0.389,6.75402671101953e+16,0.0245,2.571,265.034,252.268,256.777,273.70799999999997,2692.0,244.675
194291,7259878338.0,0.392,5716559774397312.0,0.0249,2.6069999999999998,263.997,248.738,254.48,273.164,2428.0,248.965
205875,7259878338.0,0.326,3499121919104128.0,0.0247,2.742,262.926,247.465,252.081,272.598,2488.0,247.396
207973,7259878338.0,0.34,-2.36113814798338e+16,0.0251,2.568,262.17400000000004,249.595,251.128,272.129,1814.0,251.271
255323,7259878338.0,0.33299999999999996,-4966650761125504.0,0.0245,2.6889999999999996,261.074,247.554,248.928,271.536,1527.0,245.128
227390,6977417065.0,0.434,-5.53388443688127e+16,0.0245,2.635,260.046,246.153,247.32299999999998,270.955,1966.0,245.12900000000002
224920,6076594628.0,0.433,-1.56726321290233e+16,0.0245,2.658,259.094,245.213,246.549,270.39099999999996,1796.0,245.298
229694,6076594628.0,0.508,-2.41913394116642e+16,0.0243,2.477,258.065,244.195,245.627,269.793,2207.0,243.148
223833,6076594628.0,0.377,1.28748961614601e+16,0.0248,3.0010000000000003,257.431,246.047,246.03,269.319,1766.0,248.23
