activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime7wma,confirmationtime90ema,hashrate30roc,hashrate3std,hashrate7trx,hashrate90mom,hashrate90roc,hashrate90rsi,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,median_transaction_feeUSD,mediantransactionvalue7rsiUSD,mediantransactionvalue90smaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability3roc,mining_profitability3sma,mining_profitability3wma,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
25982,9.015,8.932,9.232999999999999,8.824,29.378,9006709394102330.0,0.67,6.42282352206655e+16,210.713,58.086000000000006,-0.606,-4.599,0.0621,59.281000000000006,101.557,-0.35700000000000004,148.226,28.294,-6.648,27.706999999999997,27.784000000000002,3.2039999999999997,11.413,-29.953000000000003,112.15100000000001,166374390,671334820.0,50.093,55753.0,0.084,-2204.0,19.902,0
13046,9.004,8.883,9.073,8.824,42.318000000000005,8454154117324187.0,0.765,6.32205121500301e+16,186.86599999999999,58.42100000000001,-1.321,-8.896,0.0596,38.243,101.75,-0.35600000000000004,116.131,25.093000000000004,-9.849,26.794,26.476999999999997,3.615,5.336,-58.191,388.13800000000003,166708137,441864068.0,50.129,54560.0,0.084,-7992.0,19.905,0
-27241,8.945,8.487,8.781,8.808,39.494,5815753863212485.0,0.941,6.81795570992331e+16,203.358,59.078,-1.9669999999999999,-11.64,0.0575,29.820999999999998,101.88799999999999,-0.355,94.236,25.211,-6.603,26.199,25.686,3.613,3.218,-75.749,803.033,167059165,259332293.0,47.038999999999994,57749.0,0.076,-76236.0,19.936,0
21140,8.857000000000001,8.033,8.404,8.781,41.163000000000004,9460734943649770.0,1.227,7.12942191624049e+16,191.266,60.021,-2.26,-13.414000000000001,0.0565,24.239,101.484,-0.354,74.613,24.781999999999996,-12.412,25.029,24.976999999999997,3.783,2.52,-87.581,1086.0,170600751,250987094.0,46.836999999999996,60959.0,0.063,-58616.0,19.929000000000002,1
29553,8.779,7.846,8.155,8.757,38.839,7522196307135142.0,1.5190000000000001,7.83934974233986e+16,244.46599999999998,60.276,-1.473,-8.045,0.0596,40.189,101.23700000000001,-0.353,98.57600000000001,25.426,1.3259999999999998,25.14,25.176,2.6719999999999997,51.93899999999999,-52.147,911.919,155653883,436957636.0,49.505,59416.0,0.05,-14608.0,19.919,1
7750,8.718,7.836,8.004,8.736,51.261,1548501105640000.0,1.7209999999999999,7.80196219835876e+16,246.78900000000002,60.107,-0.723,-8.264,0.0597,49.195,101.411,-0.35200000000000004,115.87,25.114,-0.385,25.107,25.163,2.405,53.028,-53.782,588.99,151106252,284168398.0,49.4,57485.0,0.038,39080.0,19.910999999999998,1
-17306,8.743,8.475,8.203,8.744,52.92100000000001,4377549457937500.0,1.9040000000000001,7.85553097371772e+16,217.73,60.781000000000006,-0.035,-5.421,0.0608,48.801,101.375,-0.35100000000000003,115.075,21.006999999999998,-15.232999999999999,23.849,23.113000000000003,3.9339999999999997,66.14699999999999,-34.832,304.791,151197013,328666864.0,50.6,57374.0,0.027999999999999997,63055.0,19.932000000000002,0
-32037,8.736,8.549,8.306000000000001,8.742,31.441999999999997,7546191775142722.0,1.858,6.83642801606752e+16,184.574,58.92100000000001,0.21100000000000002,-2.928,0.0603,42.643,101.396,-0.35,102.792,23.956999999999997,-5.778,23.359,23.166,2.883,56.146,-18.19,203.55,143342454,428726880.0,50.085,56918.0,0.02,9915.0,19.944000000000003,0
-2415,8.671,8.145,8.18,8.72,55.013000000000005,1.03850537691549e+16,1.895,7.90043485018703e+16,204.718,60.534,-0.004,-0.8370000000000001,0.0591,49.308,101.594,-0.349,113.76299999999999,23.421999999999997,-6.7379999999999995,22.795,23.198,2.8810000000000002,34.928000000000004,-4.989,200.18200000000002,142210708,327130057.0,47.272,59592.0,0.006999999999999999,-36185.0,19.958,0
-9132,8.612,7.944,8.093,8.698,63.29,1.66003440199169e+16,2.052,8.36532279936506e+16,199.47799999999998,61.536,-0.19899999999999998,2.5140000000000002,0.0589,41.945,101.84,-0.348,99.557,21.869,4.103,23.081999999999997,22.735,3.1060000000000003,32.687,14.455,160.915,145563656,267992815.0,46.69,62755.0,-0.011000000000000001,-66719.0,19.967,1
7770,8.572000000000001,7.972,8.082,8.683,83.177,1.29001429663723e+16,2.311,9.30316540736989e+16,230.484,62.476000000000006,-0.07200000000000001,5.943,0.0599,37.44,101.698,-0.34700000000000003,89.745,20.244,-15.498,21.845,21.315,3.7260000000000004,58.333999999999996,33.597,35.213,144738555,310365043.0,47.261,64145.0,-0.031,-49484.0,19.962,0
38536,8.547,8.077,8.103,8.672,41.68899999999999,1.83970505288738e+16,2.177,6.83940454495681e+16,159.82299999999998,58.371,-0.157,-1.103,0.0589,58.968999999999994,101.727,-0.34600000000000003,130.83,23.386999999999997,-0.147,21.833000000000002,22.086,3.2060000000000004,37.107,-6.572,43.409,112781302,362078796.0,49.035,63592.0,-0.05,25926.0,19.809,0
-11439,8.49,7.867999999999999,7.974,8.65,56.878,1.83170368116904e+16,2.082,8.5673550625184e+16,217.615,60.028,-0.28600000000000003,-1.8940000000000001,0.0586,53.228,101.744,-0.344,119.79299999999999,22.066,0.9,21.899,22.203000000000003,2.543,30.42,-11.304,58.0,113769734,509827779.0,48.891999999999996,63991.0,-0.067,33915.0,19.473,0
4580,8.439,7.784,7.861000000000001,8.629,50.152,1.40398276879766e+16,2.01,8.69598367445375e+16,217.537,60.246,-0.675,-6.377999999999999,0.0569,45.044,101.484,-0.34299999999999997,102.13799999999999,21.008000000000003,3.7760000000000002,22.154,21.756999999999998,2.543,13.864,-38.76,102.096,116431551,281103420.0,48.993,63405.0,-0.084,26687.0,19.477,1
-19718,8.437999999999999,8.103,7.979,8.624,57.146,7731654276299674.0,1.791,7.21326250526061e+16,157.423,58.706,-0.802,-5.52,0.057,46.306999999999995,101.465,-0.342,104.45299999999999,20.701999999999998,-11.482999999999999,21.259,21.031,2.327,17.570999999999998,-33.293,108.234,113001644,288169356.0,49.144,56766.0,-0.099,1404.0,19.472,1
-16258,8.365,7.706,7.8260000000000005,8.595,47.361000000000004,7348637168881315.0,1.5930000000000002,8.05895231646037e+16,190.24599999999998,59.292,-0.436,-1.199,0.0584,50.482,101.715,-0.341,111.734,23.439,6.222,21.715999999999998,22.121,2.334,58.388000000000005,-7.086,101.815,102015250,281746214.0,47.702,56647.0,-0.115,-18006.0,19.461,1
-28014,8.336,7.809,7.8389999999999995,8.58,62.52,5474234363845048.0,1.4280000000000002,8.48372988911184e+16,214.855,59.452,0.14400000000000002,1.244,0.0597,39.042,101.65299999999999,-0.33899999999999997,88.21700000000001,21.886999999999997,4.1819999999999995,22.009,22.206999999999997,2.334,75.308,7.335,120.449,108903437,198921812.0,47.325,53960.0,-0.132,-25229.0,19.455,0
21419,8.39,8.491,8.161,8.593,71.484,1.44885770976253e+16,1.482,9.85580596911078e+16,243.955,61.097,0.397,-0.7070000000000001,0.0595,35.527,101.314,-0.33799999999999997,79.418,16.834,-18.682000000000002,20.72,19.619,4.157,68.36399999999999,-4.237,105.56200000000001,119023673,206315880.0,48.688,54116.0,-0.149,-8909.0,19.437,1
36363,8.552,9.7,8.876,8.644,46.45399999999999,2.01695294855379e+16,1.253,6.91835392709389e+16,152.984,57.161,0.973,5.188,0.062,58.098,101.209,-0.337,124.54700000000001,17.95,-23.419,18.89,18.234,4.3580000000000005,87.96600000000001,30.583000000000002,266.365,117043123,424019937.0,56.744,68029.0,-0.14800000000000002,141703.0,19.455,1
-4671,8.699,10.263,9.472000000000001,8.692,25.663,2.43327871794698e+16,0.897,6.83622527374405e+16,156.467,56.806999999999995,1.788,10.857999999999999,0.0649,63.549,101.45299999999999,-0.336,141.07,19.342,-11.627,18.042,18.46,4.2330000000000005,94.184,63.593,709.442,125448805,573153422.0,56.942,79374.0,-0.134,151063.0,19.566,0
6866,8.816,10.387,9.877,8.732000000000001,24.906999999999996,2800076014720215.0,0.578,6.27922489537138e+16,119.381,57.188,1.899,13.505,0.0646,58.551,101.719,-0.33399999999999996,131.776,19.238,14.280999999999999,18.843,19.058,4.213,86.125,76.834,801.809,127868532,599796586.0,54.285,83187.0,-0.11199999999999999,94825.0,19.564,0
-25958,8.915,10.373,10.142999999999999,8.767999999999999,16.574,3120965777911700.0,0.316,6.5982617897154e+16,133.694,57.18,1.5759999999999998,12.953,0.0644,55.651,101.87100000000001,-0.332,126.5,19.454,8.379,19.345,19.363,4.17,80.005,73.809,651.202,115387126,382636395.0,52.641000000000005,84660.0,-0.08800000000000001,-58483.0,19.454,0
-26273,8.9,9.524,9.919,8.766,31.879,1.07476900867307e+16,0.263,7.38952952382724e+16,139.774,58.461999999999996,1.022,9.027000000000001,0.0637,41.167,101.99600000000001,-0.331,94.36399999999999,20.891,8.009,19.861,20.137,3.128,58.902,52.708,460.041,125488630,242856804.0,48.32899999999999,84888.0,-0.07,-131628.0,19.463,0
-54977,8.937000000000001,9.499,9.846,8.782,63.388999999999996,1.71324651162875e+16,0.42700000000000005,9.12838770103226e+16,202.824,59.485,0.457,5.519,0.063,32.798,101.835,-0.32899999999999996,67.358,17.597,-8.532,19.314,19.005,2.542,42.618,32.936,311.846,142800099,261452074.0,47.538999999999994,84632.0,-0.06,-107538.0,19.464000000000002,1
9811,9.015,9.82,9.883,8.811,41.016999999999996,1.17813617372713e+16,0.46299999999999997,7.58588669942441e+16,163.90099999999998,57.363,0.17800000000000002,6.4110000000000005,0.0633,32.722,101.522,-0.32799999999999996,67.09100000000001,18.439,-5.2139999999999995,18.976,18.567,2.048,51.543,38.123000000000005,89.789,144551216,233139875.0,50.507,82460.0,-0.049,-34780.0,19.465,0
45881,9.052,9.71,9.751,8.829,41.733999999999995,1.35286354241311e+16,0.42700000000000005,7.81912088829301e+16,179.514,57.306000000000004,-0.07,1.061,0.0627,47.11,101.335,-0.327,93.704,19.359,-7.335,18.465,18.759,1.87,34.986,6.58,63.551,142914193,289961776.0,51.78,82390.0,-0.037000000000000005,56507.0,19.325,0
40781,9.088,9.655,9.666,8.846,44.519,4622146382838698.0,0.426,8.00734321302594e+16,171.235,57.858000000000004,-0.29,-4.336,0.0621,44.394,101.18799999999999,-0.326,87.178,18.424,4.7010000000000005,18.741,18.738,1.936,24.426,-28.151,68.102,164675322,224682254.0,53.544,85541.0,-0.018000000000000002,101251.0,19.308,1
18496,9.061,9.165,9.392999999999999,8.842,61.091,1.06930673575609e+16,0.535,8.50601467827697e+16,171.206,58.698,-0.35600000000000004,-3.765,0.0621,45.905,100.84299999999999,-0.325,89.88799999999999,19.194000000000003,4.09,18.992,18.965,1.9340000000000002,26.305,-24.313000000000002,57.173,171797944,285218427.0,51.731,86328.0,0.001,24101.0,19.289,0
-7864,9.1,9.415,9.434,8.86,30.984,6898937519456731.0,0.579,8.17687321180434e+16,176.06799999999998,57.736999999999995,-0.42200000000000004,-4.209,0.0617,56.148999999999994,100.859,-0.324,109.85700000000001,17.967,-7.19,18.528,18.452,2.0340000000000003,16.59,-27.088,43.588,175211222,313827442.0,51.558,86837.0,0.02,-457.70300000000003,19.285999999999998,1
-4182,9.107999999999999,9.323,9.39,8.868,51.841,5393600299196452.0,0.632,8.25903671835941e+16,166.063,58.173,-0.293,-2.271,0.0622,63.964,101.359,-0.32299999999999995,129.459,18.387,-0.20199999999999999,18.516,18.381,1.156,48.891999999999996,-14.458,27.18,175737472,258937648.0,50.276,86312.0,0.037000000000000005,-51920.0,19.281,1
-21329,9.112,9.247,9.312999999999999,8.875,38.765,3532016051567500.0,0.6579999999999999,7.43520992771664e+16,130.278,58.04,0.033,0.365,0.0632,45.059,101.584,-0.322,89.906,18.918,-1.4340000000000002,18.424,18.583,0.925,74.91199999999999,2.3,31.383000000000003,183509949,290228856.0,47.88,86928.0,0.047,-62685.0,19.297,0
14633,9.105,9.124,9.202,8.878,39.742,3610303332913700.0,0.71,7.87853003636808e+16,138.614,58.486000000000004,0.168,-0.493,0.063,40.936,101.17399999999999,-0.321,78.35300000000001,18.615,3.6039999999999996,18.64,18.678,0.9079999999999999,63.277,-3.123,25.339000000000002,184188800,298165963.0,49.083999999999996,86934.0,0.053,-40937.0,19.304000000000002,0
12944,9.206,9.895,9.55,8.917,24.182,7623826470783798.0,0.637,6.86831917981477e+16,119.204,57.123000000000005,0.033,-0.772,0.0622,54.716,101.04299999999999,-0.32,111.285,16.674,-9.318,18.069000000000003,17.695,1.5230000000000001,35.832,-4.8389999999999995,24.872,180013063,311483756.0,52.108000000000004,86386.0,0.062,29561.0,19.339000000000002,0
-18790,9.196,9.476,9.456,8.92,12.873,1.09956736042919e+16,0.466,7.1206478789104e+16,138.69799999999998,56.586000000000006,-0.086,-0.01,0.0621,48.723,100.67200000000001,-0.319,96.40299999999999,20.209,6.821000000000001,18.499000000000002,18.765,2.0269999999999997,33.769,-0.062,24.915,176036181,345987585.0,51.83,84895.0,0.073,64758.0,19.335,0
-30797,9.248,9.738,9.618,8.943999999999999,27.926,1.62118602544557e+16,0.508,8.86585718407312e+16,168.393,58.555,-0.209,-0.665,0.0617,52.743,100.715,-0.318,106.309,15.782,-15.22,17.555,17.406,2.714,23.454,-4.133,29.48,173920842,367093460.0,51.88,85538.0,0.085,46607.0,19.345,1
-29557,9.192,9.055,9.326,8.931000000000001,23.615,1.56905222084523e+16,0.551,8.11623741976868e+16,149.30200000000002,57.739,-0.23399999999999999,0.21,0.0618,49.636,100.624,-0.317,99.53,19.657,17.895,18.549,18.457,2.924,28.266,1.294,27.326,168375497,284620423.0,49.727,85376.0,0.094,-36790.0,19.314,1
-17271,9.139,8.714,9.08,8.919,25.549,7018371931173611.0,0.6809999999999999,8.70688440976536e+16,153.14700000000002,58.586999999999996,-0.11900000000000001,0.001,0.0622,52.867,100.863,-0.316,106.29299999999999,18.639,-7.767,18.026,18.502,2.932,58.585,0.005,27.325,168059746,314322082.0,49.61600000000001,85371.0,0.1,-34147.0,19.294,1
-26510,9.074,8.425,8.805,8.902000000000001,43.206,1.26073636993585e+16,0.9,9.29539233745864e+16,160.293,59.278,0.055999999999999994,-0.8959999999999999,0.0626,35.43,100.574,-0.315,61.823,18.406,16.629,18.901,18.692,2.898,74.635,-5.664,16.796,168204796,187926788.0,47.518,86441.0,0.1,-68097.0,19.293,0
13279,9.088,8.857000000000001,8.856,8.91,25.659000000000002,5742118874260041.0,1.065,8.54278682995553e+16,137.03,58.82899999999999,0.061,-1.1840000000000002,0.0622,40.650999999999996,100.441,-0.315,71.98899999999999,16.354,-16.804000000000002,17.8,17.419,3.1689999999999996,47.543,-7.454,7.945,168779058,172202777.0,49.042,84645.0,0.098,-12207.0,19.285999999999998,0
-8915,9.101,9.074,8.897,8.919,2.477,1.96470850578667e+16,0.934,7.2152813412577e+16,127.59700000000001,56.243,-0.032,-0.46299999999999997,0.0619,53.629,100.59700000000001,-0.314,102.15100000000001,18.686,0.251,17.815,17.862000000000002,3.011,33.287,-2.8789999999999996,8.507,166556667,273084611.0,50.98,81673.0,0.096,19323.0,19.195,1
-43311,9.168,9.607000000000001,9.199,8.945,-2.967,1.76422226513202e+16,0.6970000000000001,7.17216821660074e+16,124.26700000000001,56.318000000000005,-0.06,-0.131,0.062,58.025,101.161,-0.313,114.53399999999999,17.067,-7.273,17.369,17.488,2.6189999999999998,43.542,-0.813,8.535,163193928,234316262.0,52.71,80256.0,0.1,80156.0,19.237000000000002,0
-7464,9.213,9.735,9.394,8.966000000000001,11.163,5191614002149722.0,0.377,6.74723777538967e+16,120.214,55.555,-0.092,0.205,0.0619,61.985,101.63,-0.312,126.196,18.322,12.032,18.025,17.964000000000002,2.041,33.701,1.266,7.494,165799822,251901948.0,51.961000000000006,79943.0,0.106,46578.0,19.232,0
-22781,9.267999999999999,9.902999999999999,9.645,8.99,4.459,6137233124799393.0,0.149,7.5746998658201e+16,138.04399999999998,56.275,-0.311,-1.6030000000000002,0.0608,63.793,102.279,-0.311,131.485,16.689,-10.686,17.359,17.296,1.8459999999999999,10.731,-9.907,28.147,164866078,317568851.0,52.56100000000001,79733.0,0.114,26193.0,19.230999999999998,0
-18205,9.24,9.368,9.526,8.986,4.6610000000000005,7884116424636523.0,0.018000000000000002,7.15409648164899e+16,116.686,56.501999999999995,-0.5670000000000001,-3.556,0.06,58.486000000000004,102.78299999999999,-0.309,122.833,18.451,8.105,17.820999999999998,17.842,1.797,6.082000000000001,-22.124000000000002,71.40100000000001,163827042,292304108.0,49.867,78713.0,0.12,-40883.0,19.230999999999998,0
-34250,9.337,10.057,9.869,9.025,15.126,4239560665918100.0,-0.017,7.78840064927883e+16,134.49,56.801,-0.741,-5.078,0.0595,38.885,102.917,-0.308,77.89699999999999,14.706,-19.733,16.615,16.285,2.645,4.2139999999999995,-31.807,103.806,174242595,180039900.0,49.708,77820.0,0.124,-32334.0,19.241,1
1904,9.342,9.735,9.785,9.033999999999999,15.164000000000001,7264295200647480.0,0.061,8.30607748812732e+16,141.903,57.38399999999999,-0.6990000000000001,-4.208,0.0596,37.597,102.757,-0.307,73.959,16.139,-3.299,16.432000000000002,16.046,2.687,14.687999999999999,-26.180999999999997,109.738,179867857,151390663.0,49.052,75416.0,0.125,-51372.0,19.237000000000002,0
8461,9.359,9.667,9.743,9.046,5.457000000000001,8578625556133106.0,0.051,7.59415749347646e+16,137.661,56.001000000000005,-0.785,-5.422999999999999,0.0585,55.351000000000006,103.12899999999999,-0.306,114.47399999999999,16.789,-9.006,15.878,16.225,2.378,6.638999999999999,-33.561,143.351,172289206,278562242.0,51.493,71726.0,0.127,23485.0,19.245,0
-28635,9.379,9.666,9.707,9.06,1.954,9924796548058190.0,0.129,7.78979855160337e+16,122.14399999999999,57.055,-0.769,-5.784,0.0584,55.628,103.34200000000001,-0.305,115.234,15.408,4.769,16.112000000000002,15.99,2.5789999999999997,6.172000000000001,-35.873000000000005,126.676,157701199,283245540.0,50.603,69541.0,0.129,13280.0,19.261,0
-24541,9.314,9.019,9.365,9.045,32.043,1.63052010852237e+16,0.33799999999999997,9.13087820504548e+16,152.80100000000002,57.961000000000006,-0.85,-7.044,0.0575,58.558,103.8,-0.303,122.678,16.409000000000002,1.675,16.202,16.139,2.185,3.074,-43.571999999999996,104.648,161610413,236074124.0,49.835,63049.0,0.129,12042.0,19.253,0
-31123,9.316,9.185,9.32,9.051,35.36,9155905356397350.0,0.57,8.25413246650386e+16,119.39299999999999,58.019,-0.802,-5.431,0.0575,48.93,104.152,-0.302,103.666,14.636,-12.823,15.484000000000002,15.356,2.468,3.0580000000000003,-33.016,86.758,155582806,242625812.0,52.233999999999995,54985.0,0.132,11279.0,19.255,1
-29186,9.307,9.177999999999999,9.257,9.054,24.935,6813566846086040.0,0.677,8.38960920849956e+16,139.208,57.037,-0.32,-1.489,0.0591,54.437,104.78,-0.3,115.646,16.136,4.728,15.727,15.682,1.56,66.943,-8.935,63.806999999999995,153277797,271282580.0,50.637,51628.0,0.135,1726.0,19.336,0
-33549,9.276,9.006,9.097000000000001,9.049,29.986,6417706447136029.0,0.77,9.06946226005436e+16,153.13299999999998,57.593,0.005,-0.701,0.059000000000000004,44.93,105.163,-0.298,95.49799999999999,16.082,-1.995,15.618,15.859000000000002,1.314,64.391,-4.165,55.602,161383922,224610351.0,47.067,53374.0,0.131,-40499.0,19.363,0
11912,9.281,9.179,9.135,9.056000000000001,20.802,7421067405082771.0,0.865,9.92506356504143e+16,184.202,57.901,-0.005,-2.1319999999999997,0.0583,37.215,105.189,-0.297,74.999,14.698,0.424,15.639000000000001,15.399000000000001,1.556,39.567,-12.708,36.46,163145037,241630343.0,47.663000000000004,53306.0,0.12300000000000001,-66947.0,19.363,1
21225,9.408,10.214,9.649,9.104,-4.721,2.05982049562051e+16,0.667,6.52961950144791e+16,101.14,54.979,0.005,0.10099999999999999,0.0586,53.485,105.59299999999999,-0.29600000000000004,110.791,14.489,-10.206,15.09,14.824000000000002,1.4980000000000002,50.226000000000006,0.591,36.818000000000005,134295777,247690761.0,54.27,54573.0,0.12300000000000001,58017.0,19.37,0
-5680,9.488999999999999,10.44,9.959,9.138,2.113,2.47220500641277e+16,0.315,5.34744786069946e+16,75.053,54.367,-0.064,-0.342,0.0582,56.997,106.02,-0.294,120.461,15.815999999999999,-1.6540000000000001,15.001,15.187000000000001,1.525,36.942,-1.999,36.852,148164910,356209677.0,55.547,62172.0,0.133,133724.0,19.410999999999998,0
-4330,9.443999999999999,9.61,9.761000000000001,9.13,12.061,9584116853826080.0,0.079,7.23437585730318e+16,112.882,55.50899999999999,-0.13,1.046,0.0581,46.382,106.262,-0.292,95.339,17.516,19.173,15.94,16.445,2.03,32.071999999999996,6.015,27.019000000000002,173110742,266866709.0,53.083999999999996,64075.0,0.146,89113.0,19.445,1
-54488,9.415,9.305,9.604,9.128,19.883,2.23923418620488e+16,0.102,8.53675967264047e+16,128.012,56.961999999999996,-0.086,1.5519999999999998,0.0584,49.18899999999999,106.525,-0.29100000000000004,101.726,15.401,6.292000000000001,16.244,16.175,1.882,51.853,8.922,13.252,155419081,250898858.0,50.665,62292.0,0.157,-51518.0,19.441,1
-31325,9.396,9.21,9.488,9.127,13.884,1.54293671709596e+16,0.244,8.46420047761404e+16,123.012,57.089,0.105,-0.08199999999999999,0.0591,47.974,106.94,-0.289,99.07700000000001,15.245,-3.605,16.054000000000002,15.675999999999998,1.8769999999999998,76.343,-0.48200000000000004,12.503,154558030,197493658.0,50.842,62197.0,0.16699999999999998,-71251.0,19.439,0
-39154,9.3,8.561,9.073,9.101,29.410999999999998,1.24642463620967e+16,0.5479999999999999,9.70526921422632e+16,140.93200000000002,58.2,0.11900000000000001,-0.659,0.0587,38.135999999999996,107.165,-0.28800000000000003,75.368,16.117,-7.986000000000001,15.588,15.707,1.882,52.302,-3.892,8.73,154607218,208920755.0,47.117,64776.0,0.168,-96435.0,19.445,1
6228,9.225,8.347999999999999,8.747,9.079,33.904,1.93901728387411e+16,0.9840000000000001,1.13165689047692e+17,176.76,59.166000000000004,0.122,0.82,0.0588,40.595,107.259,-0.287,79.471,14.72,-4.425,15.360999999999999,15.273,1.876,59.68899999999999,4.781000000000001,9.504,154118452,209832511.0,48.103,65906.0,0.16399999999999998,-43211.0,19.430999999999997,0
16041,9.14,8.13,8.408999999999999,9.054,32.181999999999995,9426292097680270.0,1.3459999999999999,1.00515618581916e+17,137.31,58.744,0.019,-0.33799999999999997,0.0584,48.794,107.455,-0.28600000000000003,93.633,15.335999999999999,0.596,15.390999999999998,15.261,1.6680000000000001,37.075,-1.9809999999999999,9.722000000000001,161847406,320147636.0,50.626000000000005,63661.0,0.161,-5243.0,19.428,0
-12320,9.084,8.203,8.28,9.037,35.204,7980944358944538.0,1.694,1.15173777314827e+17,168.891,59.556000000000004,-0.38299999999999995,-2.425,0.0568,53.223,107.764,-0.284,101.963,13.519,-16.119,14.525,14.325,2.27,11.73,-14.12,45.538000000000004,183933619,415948292.0,51.174,62929.0,0.159,65381.0,19.434,0
11339,9.139,9.067,8.651,9.056000000000001,26.498,1.9375062896855e+16,1.693,8.6857375810909e+16,119.12799999999999,56.788999999999994,-0.9440000000000001,-5.155,0.0551,55.068999999999996,108.23299999999999,-0.28300000000000003,105.354,12.546,-14.767999999999999,13.800999999999998,13.335,2.298,5.527,-29.95,174.005,203175424,382775452.0,54.615,67923.0,0.165,110184.0,19.453,0
19292,9.065,8.533999999999999,8.499,9.033,27.294,2.4226095501306e+16,1.483,7.90830303198313e+16,102.825,56.36600000000001,-1.829,-11.109000000000002,0.0519,62.775,108.695,-0.282,120.601,15.012,-2.114,13.692,13.940999999999999,2.245,2.229,-64.86,597.5169999999999,209922080,381238493.0,51.06399999999999,67941.0,0.171,11892.0,19.49,0
16357,9.044,8.63,8.562999999999999,9.026,18.239,9205448675539080.0,1.3159999999999998,8.75208215618473e+16,110.006,57.31100000000001,-2.401,-14.311,0.0506,45.306000000000004,108.939,-0.28,91.219,12.53,-7.315,13.363,13.36,2.6039999999999996,1.6380000000000001,-84.521,966.5010000000001,212017245,384088901.0,51.026,67919.0,0.177,2155.0,19.502,0
3914,9.048,8.872,8.738,9.027999999999999,22.206999999999997,9837354731115530.0,1.156,9.31399250144209e+16,128.505,57.146,-2.478,-14.437999999999999,0.0502,35.673,108.927,-0.27899999999999997,66.782,12.008,-4.283,13.184000000000001,12.683,2.51,1.45,-84.68299999999999,1144.0,211890010,334341762.0,53.927,71454.0,0.18899999999999997,-6069.0,19.533,1
32726,9.011000000000001,8.671,8.71,9.016,11.468,5710175341477198.0,0.9540000000000001,8.54642805296961e+16,114.008,56.56100000000001,-2.104,-14.232000000000001,0.0504,49.515,108.94200000000001,-0.278,93.794,13.48,-10.206,12.673,12.831,2.358,10.780999999999999,-83.696,982.175,216037718,246351861.0,48.325,72119.0,0.193,-46999.0,19.54,0
41161,8.899,7.972,8.37,8.978,16.837,1.32678357621555e+16,0.9109999999999999,9.61683671911454e+16,119.925,57.898999999999994,-2.262,-18.423,0.0476,58.472,109.02600000000001,-0.27699999999999997,116.999,13.402999999999999,6.962000000000001,12.964,13.196,1.82,4.221,-107.585,848.5110000000001,216798682,458548956.0,48.235,70433.0,0.192,-48089.0,19.555999999999997,1
-3204,8.824,7.857,8.17,8.951,38.841,3.70298338822514e+16,1.208,1.29303758620465e+17,170.445,60.144,-2.14,-16.064,0.0477,59.016999999999996,109.081,-0.275,118.492,10.84,-9.729,12.574000000000002,12.134,2.428,6.021,-91.285,561.849,218283646,289316658.0,48.876000000000005,69988.0,0.187,-88961.0,19.582,1
18996,8.805,8.189,8.184,8.941,54.778999999999996,2.48304361534019e+16,1.5130000000000001,1.22289311935867e+17,159.0,59.48,-1.4380000000000002,-10.874,0.0491,61.254,109.249,-0.27399999999999997,124.11200000000001,10.446,-22.504,11.562999999999999,11.07,2.9560000000000004,44.03,-59.92100000000001,214.729,219210836,272224854.0,50.1,69996.0,0.182,30680.0,19.587,1
32442,8.8,8.458,8.299,8.936,54.739,5187647694034702.0,1.751,1.27466318286978e+17,175.03599999999997,59.562,-0.064,0.469,0.0521,61.611000000000004,109.26799999999999,-0.272,124.934,10.769,-19.654,10.685,10.673,2.351,75.634,2.4330000000000003,231.05900000000003,223746049,393838132.0,50.593,69483.0,0.177,40973.0,19.694000000000003,0
5541,8.824,8.815,8.5,8.942,58.821000000000005,3365746259696000.0,1.849,1.17828574834707e+17,150.151,59.117,0.511,1.386,0.0513,51.803000000000004,109.417,-0.27,110.473,10.287,-5.103,10.501,10.474,2.5380000000000003,61.321999999999996,7.013999999999999,255.467,224659591,1607546843.0,50.376999999999995,69320.0,0.172,26253.0,19.662,0
-17834,8.828,8.852,8.615,8.94,41.747,1.28161035353941e+16,1.7369999999999999,1.05440974552978e+17,132.286,57.893,0.395,0.371,0.0504,42.911,109.26100000000001,-0.268,94.338,11.042,5.699,10.699000000000002,10.745,2.541,46.5,1.861,257.993,234419251,348381490.0,47.32899999999999,71208.0,0.161,-47478.0,19.7,1
33019,8.895,9.357000000000001,8.981,8.961,43.266999999999996,9114659880806600.0,1.579,1.05794219836204e+17,125.145,58.299,0.221,0.003,0.0504,46.632,109.03399999999999,-0.266,99.956,9.697000000000001,-9.949,10.342,10.244000000000002,2.182,47.937,0.013999999999999999,258.018,236291410,206949520.0,50.105,71021.0,0.151,-9429.0,19.691,0
33129,8.999,9.934,9.459,8.995,19.979,2.37747141972047e+16,1.156,8.78659752532618e+16,117.061,55.441,0.06,5.558,0.0503,55.63399999999999,108.921,-0.265,114.946,10.622,3.2560000000000002,10.454,10.384,0.8220000000000001,44.063,26.479,179.12599999999998,213340183,474202423.0,52.776,72535.0,0.147,42548.0,19.711,1
